case_idx,row_idx,stress_true_MPa,P_below_tau_posterior,P_above_tau_posterior,feasible_alpha90,tau_MPa,is_primary_tau,alpha_safe,accept_rate,n_posterior,stress_post_mean,stress_post_p5,stress_post_p95
0,471,167.82,0.0,1.0,False,110.0,False,0.9,0.6001666666666666,1200,173.06822779512822,147.73790447216834,201.36135041182982
0,471,167.82,0.0,1.0,False,120.0,False,0.9,0.6001666666666666,1200,173.06822779512822,147.73790447216834,201.36135041182982
0,471,167.82,0.0025,0.9975,False,131.0,True,0.9,0.6001666666666666,1200,173.06822779512822,147.73790447216834,201.36135041182982
0,471,167.82,0.0625,0.9375,False,150.0,False,0.9,0.6001666666666666,1200,173.06822779512822,147.73790447216834,201.36135041182982
0,471,167.82,0.7033333333333334,0.2966666666666667,False,180.0,False,0.9,0.6001666666666666,1200,173.06822779512822,147.73790447216834,201.36135041182982
0,471,167.82,0.9416666666666667,0.058333333333333334,True,200.0,False,0.9,0.6001666666666666,1200,173.06822779512822,147.73790447216834,201.36135041182982
1,363,133.04,0.024166666666666666,0.9758333333333333,False,110.0,False,0.9,0.59,1200,139.3319971019331,115.09987267201308,166.59453012021342
1,363,133.04,0.09083333333333334,0.9091666666666667,False,120.0,False,0.9,0.59,1200,139.3319971019331,115.09987267201308,166.59453012021342
1,363,133.04,0.28833333333333333,0.7116666666666667,False,131.0,True,0.9,0.59,1200,139.3319971019331,115.09987267201308,166.59453012021342
1,363,133.04,0.7741666666666667,0.22583333333333333,False,150.0,False,0.9,0.59,1200,139.3319971019331,115.09987267201308,166.59453012021342
1,363,133.04,0.9916666666666667,0.008333333333333333,True,180.0,False,0.9,0.59,1200,139.3319971019331,115.09987267201308,166.59453012021342
1,363,133.04,0.9975,0.0025,True,200.0,False,0.9,0.59,1200,139.3319971019331,115.09987267201308,166.59453012021342
2,124,188.59,0.0,1.0,False,110.0,False,0.9,0.5876666666666667,1200,185.80926673796353,158.99031364082214,214.53318451742763
2,124,188.59,0.0,1.0,False,120.0,False,0.9,0.5876666666666667,1200,185.80926673796353,158.99031364082214,214.53318451742763
2,124,188.59,0.0008333333333333334,0.9991666666666666,False,131.0,True,0.9,0.5876666666666667,1200,185.80926673796353,158.99031364082214,214.53318451742763
2,124,188.59,0.015,0.985,False,150.0,False,0.9,0.5876666666666667,1200,185.80926673796353,158.99031364082214,214.53318451742763
2,124,188.59,0.3875,0.6125,False,180.0,False,0.9,0.5876666666666667,1200,185.80926673796353,158.99031364082214,214.53318451742763
2,124,188.59,0.7983333333333333,0.20166666666666666,False,200.0,False,0.9,0.5876666666666667,1200,185.80926673796353,158.99031364082214,214.53318451742763
3,478,168.06,0.0,1.0,False,110.0,False,0.9,0.6023333333333334,1200,172.26953646570453,147.7801487666998,200.88985113617477
3,478,168.06,0.0,1.0,False,120.0,False,0.9,0.6023333333333334,1200,172.26953646570453,147.7801487666998,200.88985113617477
3,478,168.06,0.005833333333333334,0.9941666666666666,False,131.0,True,0.9,0.6023333333333334,1200,172.26953646570453,147.7801487666998,200.88985113617477
3,478,168.06,0.07333333333333333,0.9266666666666666,False,150.0,False,0.9,0.6023333333333334,1200,172.26953646570453,147.7801487666998,200.88985113617477
3,478,168.06,0.7075,0.2925,False,180.0,False,0.9,0.6023333333333334,1200,172.26953646570453,147.7801487666998,200.88985113617477
3,478,168.06,0.9425,0.0575,True,200.0,False,0.9,0.6023333333333334,1200,172.26953646570453,147.7801487666998,200.88985113617477
4,342,199.06,0.0,1.0,False,110.0,False,0.9,0.6023333333333334,1200,189.17789488099706,163.58854361384923,219.39133450729665
4,342,199.06,0.0,1.0,False,120.0,False,0.9,0.6023333333333334,1200,189.17789488099706,163.58854361384923,219.39133450729665
4,342,199.06,0.0,1.0,False,131.0,True,0.9,0.6023333333333334,1200,189.17789488099706,163.58854361384923,219.39133450729665
4,342,199.06,0.009166666666666667,0.9908333333333333,False,150.0,False,0.9,0.6023333333333334,1200,189.17789488099706,163.58854361384923,219.39133450729665
4,342,199.06,0.2966666666666667,0.7033333333333334,False,180.0,False,0.9,0.6023333333333334,1200,189.17789488099706,163.58854361384923,219.39133450729665
4,342,199.06,0.7508333333333334,0.24916666666666668,False,200.0,False,0.9,0.6023333333333334,1200,189.17789488099706,163.58854361384923,219.39133450729665
5,40,181.02,0.0016666666666666668,0.9983333333333333,False,110.0,False,0.9,0.6223333333333333,1200,175.8443033345665,138.97647377187255,224.28936998009254
5,40,181.02,0.005,0.995,False,120.0,False,0.9,0.6223333333333333,1200,175.8443033345665,138.97647377187255,224.28936998009254
5,40,181.02,0.02666666666666667,0.9733333333333334,False,131.0,True,0.9,0.6223333333333333,1200,175.8443033345665,138.97647377187255,224.28936998009254
5,40,181.02,0.14583333333333334,0.8541666666666666,False,150.0,False,0.9,0.6223333333333333,1200,175.8443033345665,138.97647377187255,224.28936998009254
5,40,181.02,0.6141666666666666,0.3858333333333333,False,180.0,False,0.9,0.6223333333333333,1200,175.8443033345665,138.97647377187255,224.28936998009254
5,40,181.02,0.835,0.165,False,200.0,False,0.9,0.6223333333333333,1200,175.8443033345665,138.97647377187255,224.28936998009254
6,375,181.64,0.0,1.0,False,110.0,False,0.9,0.6101666666666666,1200,173.58695185029018,148.6944960167074,199.349141907431
