output,input,level,S1_raw_mean,S1_raw_std,S1_ci_low,S1_ci_high,S1_plot,ST_mean,ST_std,ST_ci_low,ST_ci_high
iteration2_max_fuel_temp,nu,0,0.01206762671470642,0.008925093331795303,0.009593717059793384,0.014541536369619457,0.01206762671470642,0.023527315892279146,0.0004598197684912915,0.02339986035512101,0.023654771429437282
iteration2_max_fuel_temp,alpha_base,0,0.22737448334693908,0.008072841860837234,0.22513680574742717,0.22961216094645098,0.22737448334693908,0.24313434839248657,0.0033304773610730995,0.24221118716685816,0.24405750961811498
iteration2_max_fuel_temp,alpha_slope,0,0.04376530170440674,0.008535403237966432,0.04139940863259349,0.04613119477621999,0.04376530170440674,0.048011062815785405,0.0006094685377127007,0.047842126756098294,0.048179998875472516
iteration2_max_fuel_temp,SS316_T_ref,0,0.16176312327384948,0.00795624678426587,0.15955776418070183,0.16396848236699713,0.16176312327384948,0.16882209837436676,0.0023319811546499486,0.16817570617665029,0.16946849057208324
iteration2_max_fuel_temp,SS316_k_ref,0,0.48969054460525513,0.006408826409628569,0.4879141085566864,0.4914669806538239,0.48969054460525513,0.5206378793716431,0.005676964724382829,0.5190643050324012,0.522211453710885
iteration2_max_fuel_temp,SS316_alpha,0,0.02273634672164917,0.008696094814559402,0.020325912217268448,0.02514678122602989,0.02273634672164917,0.0333040738850832,0.0006679785236820133,0.033118919684720444,0.03348922808544595
iteration2_max_monolith_temp,E_slope,0,0.00018197059631347656,0.008998304234133999,-0.002312232085395747,0.0026761732780227,0.00018197059631347656,0.00732909350655973,0.00014044269384540955,0.007290164777934742,0.007368022235184718
iteration2_max_monolith_temp,E_intercept,0,0.00035497426986694333,0.00881609586982769,-0.0020887228300062385,0.0027986713697401256,0.00035497426986694333,0.0031079156510531902,6.363013337457309e-05,0.00309027827792478,0.0031255530241816004
iteration2_max_monolith_temp,nu,0,0.011031092405319213,0.008739936857793121,0.00860850550655841,0.013453679304080016,0.011031092405319213,0.02336658541113138,0.00045253422497036844,0.023241149323606727,0.023492021498656035
iteration2_max_monolith_temp,alpha_base,0,0.20527461051940918,0.007259522048050613,0.20326237367021605,0.2072868473686023,0.20527461051940918,0.22082348972558974,0.0027983418606731384,0.22004782893533176,0.22159915051584772
iteration2_max_monolith_temp,alpha_slope,0,0.039514890909194945,0.0084207382092601,0.03718078136177207,0.041849000456617824,0.039514890909194945,0.04386065497994423,0.0006298509966390905,0.04368606919088687,0.04403524076900159
iteration2_max_monolith_temp,SS316_T_ref,0,0.17513256192207335,0.007268426961565349,0.1731178567567852,0.1771472670873615,0.17513256192207335,0.1804592552781105,0.0022221928952213146,0.1798432948333068,0.18107521572291418
iteration2_max_monolith_temp,SS316_k_ref,0,0.5041086566448212,0.005984488270030381,0.5024498411276546,0.5057674721619878,0.5041086566448212,0.5294885587692261,0.005313849033741514,0.5280156349643297,0.5309614825741225
iteration2_max_monolith_temp,SS316_alpha,0,0.024831087589263917,0.00888350017636983,0.022368706968833783,0.02729346820969405,0.024831087589263917,0.03453930124640465,0.0005718728015606532,0.03438078619310845,0.03469781629970085
iteration2_max_global_stress,E_slope,0,0.027134404182434083,0.008293834790626791,0.024835470468016783,0.029433337896851382,0.027134404182434083,0.0413136713206768,0.000653268500279658,0.04113259453077534,0.04149474811057826
iteration2_max_global_stress,E_intercept,0,0.06495591640472412,0.0081478584416025,0.06269744526989168,0.06721438753955655,0.06495591640472412,0.07445143684744834,0.0009819570325347755,0.074179252244645,0.07472362145025169
iteration2_max_global_stress,nu,0,0.10141212344169617,0.009044345454336659,0.09890515878485134,0.103919088098541,0.10141212344169617,0.15456897437572478,0.0022715944637314352,0.15393932051475595,0.15519862823669361
iteration2_max_global_stress,alpha_base,0,0.2752173280715942,0.008352670675575654,0.27290208588191295,0.2775325702612755,0.2752173280715942,0.5643319857120513,0.00851138054345175,0.561972751391434,0.5666912200326687
iteration2_max_global_stress,alpha_slope,0,0.013761312961578369,0.009446102003200015,0.011142987070939286,0.01637963885221745,0.013761312961578369,0.09517675027251243,0.0015289731280851704,0.09475294054380098,0.09560056000122388
iteration2_max_global_stress,SS316_T_ref,0,0.01405074715614319,0.008957788326294017,0.011567774911120363,0.016533719401166016,0.01405074715614319,0.09939612865447998,0.0014895083118056651,0.09898325801473867,0.0998089992942213
iteration2_max_global_stress,SS316_k_ref,0,0.10659091591835022,0.010172586778213066,0.10377121872186165,0.1094106131148388,0.10659091591835022,0.35143777310848234,0.006126915821181346,0.34973947868831506,0.3531360675286496
iteration2_max_global_stress,SS316_alpha,0,0.0053677594661712645,0.008765878809033725,0.0029379818253918006,0.007797537106950728,0.0053677594661712645,0.030907747000455857,0.0006307872603127981,0.030732901692348578,0.031082592308563136
iteration2_wall2,E_slope,0,0.0009892117977142335,0.006100265899584621,-0.0007016956410636037,0.0026801192364920706,0.0009892117977142335,0.005075564347207546,9.689059240486039e-05,0.005048707645197864,0.005102421049217228
iteration2_wall2,E_intercept,0,0.00286085844039917,0.005719276513215987,0.0012755558716565868,0.004446161009141753,0.00286085844039917,0.0048605749662965535,9.524092529049834e-05,0.004834175528681752,0.004886974403911355
iteration2_wall2,nu,0,0.0370402979850769,0.006539306029230043,0.03522769483116803,0.038852901138985776,0.0370402979850769,0.04850568361580372,0.000674450137978717,0.048318735575478035,0.04869263165612941
iteration2_wall2,alpha_base,0,0.4130346918106079,0.005114281921682178,0.4116170851869412,0.41445229843427467,0.4130346918106079,0.43629743456840514,0.004591716993131234,0.43502467555293717,0.4375701935838731
iteration2_wall2,alpha_slope,0,0.06504587173461913,0.006813851205909329,0.06315716854029084,0.06693457492894743,0.06504587173461913,0.07033632650971412,0.0009309996879110703,0.07007826656221317,0.07059438645721508
iteration2_wall2,SS316_T_ref,0,0.09100778102874756,0.006410059885750854,0.08923100307804124,0.09278455897945387,0.09100778102874756,0.1011215752363205,0.0015476912904694544,0.10069257709770417,0.10155057337493682
iteration2_wall2,SS316_k_ref,0,0.31936617612838747,0.00684632764775045,0.3174684709236553,0.3212638813331196,0.31936617612838747,0.35735300064086917,0.0042984186724294325,0.3561615397721409,0.35854446150959746
iteration2_wall2,SS316_alpha,0,0.022827755212783813,0.006016423503123999,0.021160087700624566,0.02449542272494306,0.022827755212783813,0.03285315848886967,0.0006707356368182868,0.03266724005573601,0.03303907692200332
iteration1_avg_fuel_temp,E_slope,2,-0.00048438429832458495,0.00782754448681028,-0.0026540689346964508,0.0016853003380472807,0.0,0.0013609328493475914,2.672706758783245e-05,0.0013535244841804172,0.0013683412145147657
iteration1_avg_fuel_temp,E_intercept,2,0.003962332010269165,0.007660620880639068,0.0018389162369318998,0.00608574778360643,0.003962332010269165,0.01263154523447156,0.00022704407335784966,0.012568611828142935,0.012694478640800184
iteration1_avg_fuel_temp,nu,2,0.0016282546520233155,0.007917367139546824,-0.0005663275534353866,0.0038228368574820177,0.0016282546520233155,0.00765806051902473,0.00010510622817168621,0.007628926558964155,0.007687194479085305
iteration1_avg_fuel_temp,alpha_base,2,0.006178094148635864,0.007889995641520898,0.003991098935348386,0.008365089361923343,0.006178094148635864,0.021273560747504236,0.00041333292012361796,0.021158990707307073,0.0213881307877014
iteration1_avg_fuel_temp,alpha_slope,2,0.0006487560272216797,0.008276365788130735,-0.0016453355267464147,0.002942847581189774,0.0006487560272216797,0.005866035250946879,0.00011468173431688125,0.005834247095997508,0.00589782340589625
iteration1_avg_fuel_temp,SS316_T_ref,2,0.205111585855484,0.0090349707079446,0.2026072197457635,0.2076159519652045,0.205111585855484,0.23550193905830383,0.002971043675540791,0.23467840776727472,0.23632547034933293
iteration1_avg_fuel_temp,SS316_k_ref,2,0.7112267005443573,0.003617421537631233,0.7102240024508869,0.7122293986378277,0.7112267005443573,0.7523986840248108,0.007964945556211881,0.7501909137550958,0.7546064542945258
iteration1_avg_fuel_temp,SS316_alpha,2,0.01301093578338623,0.008463376061579674,0.010665007626275277,0.015356863940497184,0.01301093578338623,0.021408211067318918,0.00042297603187355483,0.021290968092915388,0.021525454041722448
iteration1_max_fuel_temp,E_slope,2,-0.0028535568714141844,0.006897835224086122,-0.004765539247898005,-0.0009415744949303642,0.0,0.0018732304964214563,3.797921867904531e-05,0.0018627031940971854,0.0018837577987457271
iteration1_max_fuel_temp,E_intercept,2,0.00904821753501892,0.006905378161401435,0.007134144362981817,0.010962290707056024,0.00904821753501892,0.018397635109722615,0.0003003054114707224,0.018314394696514455,0.018480875522930776
iteration1_max_fuel_temp,nu,2,0.003621639013290405,0.006891676153320563,0.0017113638441226056,0.0055319141824582045,0.003621639013290405,0.011965670604258776,0.0001935310614758288,0.01191202653089038,0.012019314677627173
iteration1_max_fuel_temp,alpha_base,2,0.006886457204818726,0.007387318642398724,0.004838796946942958,0.008934117462694492,0.006886457204818726,0.04175635054707527,0.0007251548361536989,0.04155534788146991,0.04195735321268063
iteration1_max_fuel_temp,alpha_slope,2,-0.0018691492080688476,0.007038242957706467,-0.003820050622697668,8.175220655997294e-05,0.0,0.005350317694246769,7.77172544621593e-05,0.005328775570369775,0.005371859818123763
iteration1_max_fuel_temp,SS316_T_ref,2,0.20480469822883607,0.007510300893539241,0.20272294903013147,0.20688644742754067,0.20480469822883607,0.22811120241880417,0.0027150682112501746,0.22735862390652903,0.2288637809310793
iteration1_max_fuel_temp,SS316_k_ref,2,0.6887268340587616,0.0032848516551103927,0.6878163196335976,0.6896373484839255,0.6887268340587616,0.7274988436698914,0.008011657520377975,0.7252781255042996,0.7297195618354831
iteration1_max_fuel_temp,SS316_alpha,2,0.015677186250686644,0.007546688901990343,0.013585350810630413,0.017769021690742876,0.015677186250686644,0.024153287410736083,0.0002795611954591864,0.024075797000846284,0.02423077782062588
iteration1_max_monolith_temp,E_slope,2,-0.0003328096866607666,0.009630115807091872,-0.003002141601456885,0.0023365222281353515,0.0,0.001801107688806951,3.282591428415967e-05,0.0017920088095840718,0.0018102065680298304
