level,tag,output,mean,std,CVR
2,mu,iteration2_keff,1.1034693717956543,0.0003421180881559849,0.00031003859001474843
2,mu,iteration2_max_fuel_temp,1073.7408447265625,7.379645824432373,0.006872837017121822
2,mu,iteration2_max_monolith_temp,1035.356689453125,7.6267828941345215,0.007366333720375135
2,mu,iteration2_max_global_stress,153.4301300048828,21.69447898864746,0.14139647139683093
2,mu,iteration2_wall2,29.919675827026367,0.008175521157681942,0.00027324898855678826
