level,output,mean,std,CVR
2,iteration2_keff,1.1034789610202023,0.0012585307579196488,0.0011405117835287916
2,iteration2_max_fuel_temp,1073.8201392232022,10.307649891466014,0.009599046912011291
2,iteration2_max_monolith_temp,1035.3000403182284,10.813130186248676,0.010444440997920718
2,iteration2_max_global_stress,153.43615421472168,37.10046626200487,0.24179742024872264
2,iteration2_wall2,29.919779632446776,0.02394297793944645,0.00080023911384298
