level,test_nll_std,RMSE_mean_primary,R2_mean_primary,PICP90_mean_primary,MPIW90_mean_primary,CRPS_mean_primary
0,0.35900554060935974,3.522188901901245,0.7898677229881287,0.9333333333333332,12.204243360889588,1.985033172797014
2,0.3048211336135864,3.500164747238159,0.7945133686065674,0.9333333333333333,11.818521511973893,1.9481440306205164
