iteration2_max_global_stress,iteration2_keff
166.09975,1.1035265
158.06924,1.1039628
157.70062,1.1042769
161.53136,1.1037914
149.21904,1.1048781
158.72171,1.1021938
159.87955,1.1020617
161.73358,1.1035377
159.88515,1.102119
158.15639,1.1030699
159.13835,1.1037251
150.91588,1.1045101
165.85715,1.1030678
153.8421,1.104092
159.64182,1.1033851
167.7032,1.1032931
156.06345,1.1035882
156.44072,1.1041635
163.12373,1.1025932
157.74376,1.1037443
162.19948,1.1036524
161.75758,1.1039412
160.57285,1.1036636
159.54309,1.1018962
156.6875,1.1035757
163.35965,1.1032097
161.86455,1.1032064
158.00723,1.1040634
161.53957,1.1032482
161.74132,1.1034068
159.66188,1.1034677
163.42928,1.1031976
163.37944,1.1033343
158.46536,1.1025672
165.0573,1.1029394
158.7431,1.1039612
140.43141,1.105088
162.68239,1.1026378
163.05946,1.1031785
157.3289,1.1040955
144.6387,1.1047108
160.04604,1.1018538
158.49652,1.1040462
165.52379,1.1032791
162.2792,1.1035824
161.47127,1.101957
160.11414,1.1037184
151.18823,1.1041387
155.5237,1.104158
162.4185,1.1025968
154.29495,1.1019759
160.97998,1.1035588
162.3706,1.1029861
159.30507,1.1039871
164.90208,1.102736
163.63998,1.1030341
161.5962,1.1026176
159.20006,1.1040753
165.26788,1.1033832
162.75397,1.1034855
162.86102,1.1038365
162.64731,1.1036285
161.96582,1.1037828
162.40681,1.1030027
156.71475,1.1033039
145.80328,1.1046475
163.54726,1.1025552
161.29526,1.1038948
163.29582,1.1032386
160.25195,1.1032782
159.70651,1.1034731
163.87872,1.1025879
158.95956,1.1024767
158.46889,1.1032139
155.87434,1.101932
162.65215,1.10324
149.22112,1.1044288
157.55455,1.1033907
153.14713,1.104143
165.91942,1.103304
147.99353,1.104696
162.4396,1.1034882
161.3616,1.1036705
161.10254,1.1028147
156.30594,1.1040435
154.89311,1.1039706
157.76843,1.103477
162.81831,1.1024138
156.13133,1.1042554
162.06262,1.1038471
151.51501,1.1046
148.66412,1.1046071
157.99873,1.1029962
159.316,1.1035067
163.35573,1.1031758
155.07558,1.1012312
163.15993,1.1030097
161.19926,1.1035196
163.49686,1.1034243
163.0746,1.1032958
162.462,1.1031902
163.39171,1.1026508
157.99667,1.1037714
162.4295,1.103393
154.89203,1.1039332
160.29623,1.1031663
150.91368,1.1043979
157.66478,1.1038481
161.89856,1.1031966
165.8054,1.1029524
158.5977,1.1040533
156.9584,1.1042218
159.48483,1.1038332
158.12314,1.1031858
152.33136,1.1040571
152.92673,1.1038166
164.82066,1.1029617
165.02507,1.1032205
164.16948,1.1026955
156.6127,1.1040015
154.30423,1.1042308
143.63586,1.1050929
157.70996,1.1041178
157.9794,1.1034366
162.2349,1.1031698
159.82825,1.103628
158.71596,1.1036154
162.56126,1.1028105
164.28052,1.1032752
157.24153,1.1039102
156.45428,1.1036575
160.4064,1.103771
161.90092,1.1035476
162.52237,1.1037194
158.93513,1.1039221
160.41692,1.1035353
163.58911,1.1030608
157.04176,1.1038053
159.99406,1.1034491
155.24521,1.1041936
