level,ood_feature,output,MAE,RMSE,R2,PICP90,MPIW90,CRPS
0,alpha_base,iteration1_wall2,0.002615927683714846,0.0033192828457660334,0.9922475691870126,0.9,0.016086634245048075,0.002132748166162102
0,alpha_base,iteration2_keff,0.0003205806378298485,0.0018221173954436458,0.28621321942984135,0.9137931034482759,0.0014416875889240676,0.00026417080826748066
0,alpha_base,iteration2_avg_fuel_temp,2.2029012240705796,2.7486141280530054,0.3122155895125015,0.7706896551724138,7.2519335031463985,1.6100986352000621
0,alpha_base,iteration2_max_fuel_temp,4.520434107287171,5.72927830498522,0.1528718259983487,0.8051724137931034,14.810642291545458,3.3210306365931306
0,alpha_base,iteration2_max_monolith_temp,4.187124031856142,5.276208372337115,0.42853204696746416,0.8620689655172413,16.858419262255303,3.012294715855857
0,alpha_base,iteration2_max_global_stress,14.007509975564894,17.62555823714189,0.7741635390906834,0.8689655172413793,56.08767596069658,9.921460720746364
0,alpha_base,iteration2_monolith_new_temperature,0.5728975166159351,0.7408998192349754,0.3462676847588936,0.8775862068965518,2.2450593598826027,0.41261171847009537
0,alpha_base,iteration2_Hcore_after,0.10593847828255001,0.8808667477023997,0.08624961890910288,0.9793103448275862,0.7848744143648352,0.11248750918446021
0,alpha_base,iteration2_wall2,0.0029922200964119065,0.004260537514376614,0.9869844939669957,0.7896551724137931,0.012217777404377801,0.002423056462841477
2,alpha_base,iteration1_avg_fuel_temp,3.317293945312494,4.138698475909897,0.7027416661978954,0.75,12.152026186330776,2.4531299768850396
2,alpha_base,iteration1_max_fuel_temp,6.3491024717133815,8.063682280471372,0.6313308158919673,0.7482758620689656,20.008785623537626,4.6997218890319115
2,alpha_base,iteration1_max_monolith_temp,7.1950503182246806,8.961698230132958,0.6553002571441422,0.7379310344827587,23.66891944079722,5.277451088010221
2,alpha_base,iteration1_max_global_stress,11.446512126527985,14.585065457980098,0.9150357798512859,0.7344827586206897,43.07346784777275,9.12248069210776
2,alpha_base,iteration1_monolith_new_temperature,1.310088142160465,1.661070126270241,0.5732682705383911,0.7551724137931034,4.867981982968442,0.9779190317249872
2,alpha_base,iteration1_Hcore_after,0.09078295036794133,0.919595081468163,0.10000767937103971,0.9189655172413793,0.5699203452144306,0.09650302710110452
2,alpha_base,iteration1_wall2,0.002945427048191485,0.004081865155963002,0.9882762463642384,0.8086206896551724,0.013609368402037886,0.002425388650910998
2,alpha_base,iteration2_keff,0.00030305658110205884,0.0018234119730553024,0.28519859693821314,0.9344827586206896,0.0015320076968309382,0.0002573102082632697
2,alpha_base,iteration2_avg_fuel_temp,2.0804587402343726,2.5481063402925175,0.4089014747865186,0.8206896551724138,7.456038524003291,1.4817577299827738
2,alpha_base,iteration2_max_fuel_temp,3.703360831425102,4.615411697599088,0.4502437433365336,0.8672413793103448,15.157356585314298,2.6564779831530863
2,alpha_base,iteration2_max_monolith_temp,4.169779945110453,5.183591272537863,0.44841873892758033,0.8517241379310345,15.157996096463972,2.932259730796995
2,alpha_base,iteration2_max_global_stress,7.19157122644885,8.742318591871351,0.9444400871241283,0.8241379310344827,30.957613423054354,5.360750261574516
2,alpha_base,iteration2_monolith_new_temperature,0.5935939923974852,0.7352256692828462,0.35624250468125374,0.7689655172413793,1.8395808873166846,0.4260213022530105
2,alpha_base,iteration2_Hcore_after,0.09318585174667514,0.8774893274488512,0.09324319120888802,0.996551724137931,1.1629021952966312,0.13028050908400896
2,alpha_base,iteration2_wall2,0.0039893420246170765,0.005643771637900628,0.9771613128257229,0.7379310344827587,0.014303880880360902,0.0033003579607583633
0,nu,iteration1_avg_fuel_temp,3.6226635105298937,4.813545424852254,0.8139046446976517,0.8330434782608696,11.668006428458172,2.5884020669023826
0,nu,iteration1_max_fuel_temp,6.445436319633159,8.344947574172485,0.8107858228839495,0.8191304347826087,20.62688571452922,4.5727189250662965
0,nu,iteration1_max_monolith_temp,7.490961608355972,10.138316965092603,0.7912212699892067,0.831304347826087,23.368615142362074,5.36151112483349
0,nu,iteration1_max_global_stress,9.83058697881283,12.570818377499641,0.9138218687742556,0.8504347826086956,34.475686764714254,6.915926902683169
0,nu,iteration1_monolith_new_temperature,1.1968354292608059,1.7197491774392866,0.8027273661112082,0.8278260869565217,3.863426030340088,0.8570282166928483
0,nu,iteration1_Hcore_after,0.07910478133840328,0.2229872289858733,0.33667299153335895,0.8956521739130435,0.26749102935439245,0.05570208605297181
0,nu,iteration1_wall2,0.0018508880470425274,0.0024087760293517004,0.9897076032130483,0.9373913043478261,0.010841325002822064,0.0014282786262849142
0,nu,iteration2_keff,0.0002737259338318931,0.0005302983885512922,0.5903491206497442,0.8695652173913043,0.0010632677108963222,0.00020253859368362807
0,nu,iteration2_avg_fuel_temp,2.161325692085595,2.6322940899158493,0.5934949953254454,0.8452173913043478,7.340388313885315,1.5027050561099276
0,nu,iteration2_max_fuel_temp,4.084301069972828,4.937814238314125,0.5836008528400265,0.8626086956521739,13.716046889266087,2.8236671382769574
0,nu,iteration2_max_monolith_temp,4.5543983186141235,5.527739838932292,0.5910918022889056,0.8695652173913043,15.616086993752738,3.152820674910775
0,nu,iteration2_max_global_stress,6.602065359099016,8.26291345350398,0.9222587822593007,0.8747826086956522,26.00437598409346,4.646554984885068
0,nu,iteration2_monolith_new_temperature,0.5879167353923923,0.7348196551865304,0.6089465594706445,0.8626086956521739,2.04453062212351,0.4115661149637349
0,nu,iteration2_Hcore_after,0.1169022086294119,0.8603961166106435,0.04827447521033357,0.9982608695652174,0.8086937292445112,0.10729682550728226
0,nu,iteration2_wall2,0.0017448602021984836,0.002302050623672447,0.990390852804488,0.9460869565217391,0.009757221715184736,0.001324940612135207
2,nu,iteration1_avg_fuel_temp,3.571824966032609,4.832523747511926,0.8124343188815262,0.7721739130434783,10.75820693965671,2.587471070298187
2,nu,iteration1_max_fuel_temp,6.08269680706521,7.963488729781969,0.8276889266901717,0.7565217391304347,18.069074742996452,4.376953691736419
2,nu,iteration1_max_monolith_temp,7.395340106997278,9.532921137679113,0.8154107002884844,0.7356521739130435,21.259366779888566,5.303076807750424
2,nu,iteration1_max_global_stress,10.614305909795352,13.354861095112426,0.9027367630037084,0.7478260869565218,32.010657428206535,7.602986455672791
2,nu,iteration1_monolith_new_temperature,1.173754610954754,1.6608347603289608,0.8160120104303905,0.7739130434782608,3.5092933194301166,0.8593753389285157
2,nu,iteration1_Hcore_after,0.035171023566329486,0.21483925952424238,0.3842633662982249,0.9321739130434783,0.21985382559755248,0.03320805252514878
2,nu,iteration1_wall2,0.0014256226073438836,0.0018305702028423743,0.9940557583438568,0.9269565217391305,0.008559407141368379,0.0010957139379967075
