E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
-73003448.97079004,184638396690.45584,0.3295118666263473,9.886832384962494e-06,5.668142790716206e-09,898.0812758152855,27.95040302934145,0.0143802939245276,1.1133589146381355,1006.48,1086.34,1048.99,165.01,952.2305407633918,152.42599593507066,29.93502334027945,1.103268809771622,996.76,1066.28,1027.78,137.55,949.6711276680736,152.417408774401,29.93277657985097
-73979904.02852428,192807581056.3357,0.290593146765094,9.15513002645035e-06,4.813275778286866e-09,920.069005652116,19.66695861656238,0.0121460952944793,1.1133589146381189,1022.8,1115.13,1081.99,185.62,957.6019867345898,152.18452693822965,29.899129094691823,1.1040946054006366,1004.77,1081.6,1044.9,144.96,951.8273455044643,152.1673851558463,29.895180051222912
-74912328.88292369,219546491182.414,0.2635798188919308,9.29681950342512e-06,4.332874855114608e-09,843.2658280730047,21.92606488273816,0.0142871563860435,1.113358914638146,1010.77,1094.08,1057.82,181.36,953.5588305864878,152.10664981382368,29.88463477337374,1.104635484220617,997.5,1068.07,1029.61,144.05,949.8203695806878,152.09608279999443,29.88204719921983
-63150036.9523594,202753699375.39545,0.3032627749912071,1.0277999663516208e-05,5.998828483105444e-09,974.407198086624,23.413891528487927,0.0115696695209372,1.1133589146381198,1012.47,1097.11,1061.28,225.25,954.1023483969384,152.54761708418812,29.944473808602456,1.1027709269299493,1000.81,1073.98,1036.43,186.85,950.7031651812488,152.53563279643475,29.94158021610246
-66746260.3056162,192863276245.7388,0.3371714294527813,8.777517600133855e-06,5.18193551371714e-09,1007.1718905526212,23.701809679541352,0.0131083229695018,1.11335891463813,1021.46,1112.8,1079.3,206.47,957.1415996041056,152.19548341368136,29.908198129788243,1.1038723983480117,1004.93,1081.72,1045.08,164.4,951.8679142534352,152.17948479591135,29.9044284537049
-71580387.01229776,219653915279.71173,0.3354996911076263,9.682678838542312e-06,5.281251289690233e-09,739.3934213058549,22.11239055587317,0.0141921390151499,1.1133589146381269,1012.17,1096.57,1060.66,229.87,954.0046446390056,152.33331303444345,29.926115332144843,1.1034611900595062,999.24,1071.11,1033.22,185.42,950.2875095321604,152.32142335049485,29.923122969882115
-62422975.0539788,193115703274.8441,0.236862232791445,9.522606605917906e-06,4.89733964861757e-09,960.0487622979824,21.794140727634435,0.0119404051120174,1.1133589146381362,1023.1,1115.64,1082.58,195.38,957.703747855881,152.25280783432717,29.896332977103715,1.1039738354485231,1006.51,1084.67,1048.39,156.59,952.34545759478,152.23645489376088,29.8927390102134
-55985806.8592065,183319187015.25296,0.307834095285843,1.1660447803641224e-05,4.5522599013799955e-09,969.6293519261258,23.211998865191035,0.0126389798737865,1.1133589146381386,1009.46,1091.73,1055.13,197.89,953.1457187340976,152.48271959075873,29.94488852499663,1.1030619109434088,997.78,1068.4,1030.23,160.75,949.931932226928,152.47226381116178,29.942140226873377
-71387641.22857016,213628676225.5768,0.3431795450454286,1.0267143481401765e-05,4.609519517824323e-09,895.213519940318,24.140653932559893,0.0139057545821451,1.1133589146381233,1015.77,1102.89,1067.89,233.72,955.2277065964568,152.30016063908806,29.927582286023835,1.1038180950751932,1001.63,1075.89,1038.46,188.44,950.936644259784,152.2870064939977,29.92427628906168
-63737806.59858367,217352177547.05624,0.3385559076074629,9.051371765284717e-06,6.122974036872426e-09,794.7013813512473,25.83016621092772,0.0139314637274596,1.1133589146381258,1005.12,1083.83,1046.15,216.64,951.8228197837394,152.3866362974027,29.92858347055257,1.1036110271335509,995.89,1064.92,1026.12,181.04,949.475809055278,152.37870462174598,29.926490359414267
-84545102.47700663,199792812499.4234,0.3405257860264886,1.0258661135032783e-05,5.031793278485507e-09,984.0738933663296,23.32328814962534,0.0131051879527149,1.1133589146381182,1014.43,1100.54,1065.19,192.21,954.7882579627816,152.3734837347794,29.934779475186136,1.103555561431426,1000.42,1073.79,1036.05,154.28,950.610286986213,152.36010016619105,29.931433521000244
-62773756.39196339,204174806519.00476,0.3160693788553766,1.199863383940139e-05,5.517391533578675e-09,942.2728690524574,26.88683899402216,0.0129994579099801,1.1133589146381258,1005.97,1085.39,1047.93,227.07,952.07630021818,152.70011158459425,29.97127123638857,1.1024356217023208,996.7,1066.12,1027.7,190.61,949.6534091656936,152.6913359560162,29.968926535510214
-72825032.3614794,233216671226.9961,0.2531528216561405,1.1169081096330917e-05,4.908519934938905e-09,959.787804014014,27.39321886812081,0.0107102864208732,1.1133589146381304,1002.16,1078.32,1039.93,202.58,950.9728346897048,152.46913053676835,29.92690709212425,1.102526249163727,995.37,1063.93,1025.21,176.37,949.2813161307332,152.46355637267578,29.92543173027031
-77294326.91641903,224408267523.01923,0.3017782029407312,1.0817263198405538e-05,5.515508599141639e-09,1032.769976647602,21.491740063222124,0.0110435809471029,1.1133589146381313,1011.16,1094.78,1058.61,234.39,953.6830226509082,152.53660077741694,29.945332256816336,1.1029970697600886,999.16,1071.12,1033.12,191.75,950.2716839899944,152.52484537546607,29.94242372048844
-75538527.00142291,188015272145.37863,0.3109740423142501,1.2222873543625445e-05,5.1045254756015255e-09,869.277183428474,28.0880080067265,0.0131233595060772,1.1133589146381215,1002.82,1079.57,1041.34,169.91,951.1598689042472,152.65508445298082,29.9657400591997,1.102321531345278,994.91,1062.68,1023.91,144.75,949.1871286018672,152.64814397749575,29.96379988451442
