iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
0.03214453160762787,3.665124612809425,6.35266208173073,7.421911693524724,10.62992353255516,1.1605909567325292,0.11641297898079428,0.0032347069142780486,0.0003485011714911585,2.200434162775658,4.247829301875461,4.7495383631361285,8.225616023555471,0.6029321479172948,0.27084573354928143,0.0031626895440941775
0.030150018632411957,3.463118144478523,6.083124330950931,7.137901118358211,11.562096794787369,1.1013142471091912,0.12550042351325846,0.0033047260630360317,0.00039620897609952954,2.123424726774744,4.152526016037784,4.561963767640218,8.721297748446732,0.5558092082765841,0.132269584030764,0.003216835976399344
0.03015257604420185,4.249203332985284,7.291074556314226,8.677747255363212,11.889064263722611,1.4288114636523472,0.16774879718179267,0.003115191750952653,0.0005319791537575218,2.4321211216051144,4.6674513908813875,5.118360619690452,8.38358317758627,0.6893582247594696,0.15837549384366198,0.0031107361782750083
0.029221966862678528,3.892284102509302,6.792964181727327,8.04152058958953,11.610822696588238,1.272968520844418,0.13923193017335597,0.00296836854898662,0.00042583337285000995,2.3368898679204886,4.418429276989038,4.91044641617063,8.523196229052338,0.6298896961829087,0.1985762391533172,0.0028768522485164765
0.03320701792836189,4.522294556497225,7.752750594669561,9.233310429778808,12.052280793724082,1.475507492696131,0.09807449724811168,0.0033180050260906845,0.0003134625507861616,2.6106724045691387,4.703561881145208,5.407346266379799,8.919768549085939,0.7409877438067396,0.2912723301323974,0.003178428443270133
0.03728744015097618,4.707388202519022,8.204324556170057,9.74470582225957,14.71765182913006,1.698597112574882,0.19094579350393867,0.0036823861079772866,0.0006800458091357156,2.5726112962968735,5.003480465270339,5.3597519838265,8.938184962133667,0.71970224792532,0.08613188881823844,0.0035653343643482715
0.03547303006052971,3.8855888290163887,6.875389443619775,8.010474352736114,10.91612351232095,1.277998092085988,0.10849824086490273,0.0033628423196301726,0.00033334583581679623,2.30907866328904,4.422422378263675,4.895287739185373,8.112368553372232,0.6224628443134361,0.2987529225915846,0.00317357390491532
0.030424315482378006,3.695614541403144,6.356835395348817,7.480399131531507,11.012985131300852,1.1531029728106563,0.11885459249508985,0.0031188890552737536,0.00035415683114412163,2.236674885175928,4.237049831558466,4.7923797576579235,8.550162006899317,0.6099595585451855,0.2530069474994688,0.003064941779513493
0.03017584979534149,4.745793192480955,8.271463807826718,9.827539589109191,13.098890854130943,1.670522467422614,0.20849780646047034,0.002943566764617334,0.0006408889878647212,2.6336330563524277,4.905619207060674,5.426410042681143,8.353850081229783,0.7391545926403486,0.15847036887308838,0.0028394419986202653
0.03112981468439102,4.118836827461045,7.183043321418975,8.512507236206002,12.905835627336522,1.4029899968453416,0.16965968807037435,0.0031732084075426336,0.0005511628927531228,2.39790439774388,4.608025895081605,5.009986670503852,8.822714473836498,0.6555407649374225,0.12180243390113173,0.003139146621756801
0.03876734897494316,4.505313488054858,7.946143657852806,9.261179145474207,11.750959765103142,1.4517445078537385,0.07858077337345593,0.0034221447846071937,0.00022325822313636255,2.626412153521297,4.641336197124888,5.527027969716518,8.641012523768167,0.7304069552892597,0.73604844636374,0.0030596222522994436
0.030908703804016113,5.020874580525329,8.653528042569288,10.278818350474456,12.534137352502093,1.6677661273327211,0.10365535091437171,0.0030236292596281535,0.0003157014606051075,2.8310498808959625,4.9591372313256885,5.822334693926506,8.87026928466036,0.817824647828494,0.3761676769456943,0.0028298424214913786
0.03172684460878372,3.95882438045837,6.91213489826967,8.134746111169436,11.499087128028929,1.313336764051752,0.14300218988760335,0.003140241497832296,0.00044425142367305904,2.3345883217597136,4.489126460312329,4.941125922833624,8.336807247799854,0.6397938652800601,0.19826520951731752,0.0030895735479158134
0.03629181534051895,4.51399028355678,8.055323558431633,9.264107530897716,10.86198023453522,1.466830254581581,0.09170904510196226,0.003037867910222892,0.00023494994421554449,2.60792631574699,4.674197102263454,5.541434520961731,7.821544453627225,0.7326612053470416,1.2015946381074947,0.0026485206820539707
0.04486856982111931,3.338293284578816,5.867492997114309,6.923730008509267,16.015579363933888,1.037754217111574,0.14568287018895446,0.004922025051422781,0.0005048362391984183,1.9787713377568972,4.175587127461073,4.493336808567965,11.847900335571094,0.5317808074741109,0.0378860301993479,0.005108701401932512
