level,output,group,iter,MAE,RMSE,R2,PICP90,MPIW90,CRPS
1,iteration1_keff,secondary,iter1,0.03997480124235153,0.05313119664788246,0.0,0.9969512195121951,0.7877894324642924,0.06191153828366873
1,iteration1_avg_fuel_temp,secondary,iter1,3.4218273162841797,4.809682846069336,0.7055168151855469,0.8719512195121951,15.26600268525391,2.502740428281052
1,iteration1_max_fuel_temp,secondary,iter1,5.8043646812438965,7.825063705444336,0.7407739162445068,0.8902439024390244,28.119325266414645,4.261947807830244
1,iteration1_max_monolith_temp,secondary,iter1,6.566940784454346,8.687711715698242,0.7596276998519897,0.9329268292682927,33.71859218376006,4.750707338430968
1,iteration1_max_global_stress,secondary,iter1,9.168200492858887,14.215715408325195,0.8997753262519836,0.9573170731707317,62.88441198747327,7.4274882254259005
1,iteration1_monolith_new_temperature,secondary,iter1,1.0583531856536865,1.5105009078979492,0.7505373954772949,0.9237804878048781,5.369225933603447,0.7758284835213166
1,iteration1_Hcore_after,secondary,iter1,0.05068625509738922,0.07033980637788773,0.8396638631820679,1.0,1.621169300887349,0.11895793168888232
1,iteration1_wall2,secondary,iter1,0.0022990412544459105,0.0032088581938296556,0.9823364615440369,0.9939024390243902,0.029229903678619905,0.0025344419549779016
1,iteration2_keff,primary,iter2,0.00022605061531066895,0.00028643591213040054,0.837104320526123,0.9817073170731707,0.003054476316919871,0.00026166893075015853
1,iteration2_avg_fuel_temp,secondary,iter2,1.8689225912094116,2.4313998222351074,0.5824929475784302,0.8689024390243902,6.999645212182896,1.3445859208224233
1,iteration2_max_fuel_temp,primary,iter2,3.490950107574463,4.547433376312256,0.5757237672805786,0.8841463414634146,14.35406326871213,2.521395464103823
1,iteration2_max_monolith_temp,primary,iter2,3.894045114517212,5.085993766784668,0.58331698179245,0.8628048780487805,14.783803467683605,2.830148143908733
1,iteration2_max_global_stress,primary,iter2,6.058465957641602,8.215682983398438,0.9332813024520874,0.9786585365853658,48.78260769694251,5.19125736947265
1,iteration2_monolith_new_temperature,secondary,iter2,0.4990217685699463,0.7052205801010132,0.5620157718658447,0.9054878048780488,2.180842877645551,0.368088887654939
1,iteration2_Hcore_after,secondary,iter2,0.02315591089427471,0.028913741931319237,0.9725602865219116,1.0,0.9270002472200076,0.06756849555423987
1,iteration2_wall2,primary,iter2,0.0015771971084177494,0.00211217044852674,0.9921406507492065,1.0,0.03346076592230218,0.002565012756723745
