threshold_MPa,p_fail_predictive,p_fail_mean_only,p_fail_truth,stress_true_mean,stress_true_std,stress_pred_mean,stress_pred_std,stress_unc_mean,stress_output
110.0,0.974312830315534,0.9878048780487805,0.9725609756097561,162.9587501665441,31.80679632845483,166.52488022315794,26.404013983964216,13.413867884301204,iteration2_max_global_stress
120.0,0.9425329233084674,0.9664634146341463,0.9237804878048781,162.9587501665441,31.80679632845483,166.52488022315794,26.404013983964216,13.413867884301204,iteration2_max_global_stress
131.0,0.8835111392000864,0.9024390243902439,0.8292682926829268,162.9587501665441,31.80679632845483,166.52488022315794,26.404013983964216,13.413867884301204,iteration2_max_global_stress
