level,output,MAE,RMSE,R2,PICP90,MPIW90,CRPS
1,iteration2_max_global_stress,6.058465957641602,8.215682983398438,0.9332813024520874,0.9786585365853658,48.78260769694251,5.19125736947265
1,iteration2_keff,0.00022605061531066895,0.00028643591213040054,0.837104320526123,0.9817073170731707,0.003054476316919871,0.00026166893075015853
