iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
1.1202749,1018.688,1107.5543,1073.4893,171.81856,956.3476,152.06537,29.88908,1.1044178,1002.3739,1077.1458,1039.8796,135.3036,951.15173,152.15472,29.885769
1.1264683,1021.2096,1112.5013,1078.6869,197.57355,957.24774,152.11053,29.89291,1.1042913,1002.98376,1078.0397,1041.064,152.8836,951.337,152.16689,29.889362
1.1200495,1012.757,1096.8917,1061.336,149.0989,954.2771,152.09863,29.89281,1.1043589,1000.2143,1073.279,1035.2784,121.279816,950.54407,152.20657,29.889767
1.1247917,1014.41486,1099.8663,1064.4542,180.52005,954.78296,152.00455,29.884789,1.1045847,1000.2288,1073.1997,1034.9225,142.47047,950.5219,152.07211,29.881918
1.1238519,1012.5879,1096.3922,1060.5249,162.20013,954.10455,152.05748,29.89337,1.104412,999.15234,1071.399,1032.7559,129.2027,950.26294,152.10849,29.890505
1.121834,1015.234,1101.6349,1066.5885,170.8948,955.19196,152.08449,29.891483,1.1043936,1001.3745,1075.2999,1037.7635,137.85999,950.8624,152.1645,29.888533
1.1294268,1013.1688,1097.6581,1061.9349,182.90315,954.37665,152.07526,29.892618,1.1043288,1000.70996,1073.969,1036.0408,149.08469,950.6573,152.16565,29.890017
1.126907,1014.8897,1100.2151,1064.9761,173.1599,954.8305,152.00937,29.889729,1.1045051,1000.36237,1073.6621,1035.3351,136.80188,950.5929,152.05182,29.887016
1.1166656,1019.76965,1108.928,1075.0918,176.34512,956.6041,152.06541,29.894934,1.104324,1002.39923,1077.2454,1039.7715,136.94281,951.1641,152.13116,29.891724
1.1237755,1014.3124,1099.4323,1063.9528,172.07765,954.7008,152.06125,29.894403,1.1043706,1000.1193,1073.1138,1034.8163,136.6449,950.5218,152.10811,29.891542
1.1267649,1017.42975,1105.3027,1070.6558,197.78888,955.8176,152.02928,29.88945,1.1044471,1001.6701,1075.7524,1038.0072,154.90657,950.9237,152.08498,29.886473
1.118411,1019.17554,1107.9749,1073.7244,185.21944,956.34235,152.06856,29.892897,1.104309,1001.5825,1075.594,1037.8152,141.56763,950.92114,152.14856,29.88941
1.1228489,1015.5955,1101.9272,1066.6543,183.52672,955.1687,152.11385,29.895721,1.1042143,1000.86163,1074.1708,1036.2977,145.29106,950.70825,152.20384,29.89254
1.1249037,1014.6043,1099.7802,1064.5817,166.26567,954.80786,152.0655,29.892578,1.1043445,1001.07855,1074.801,1036.9198,134.45183,950.7814,152.16139,29.889856
1.1397907,1012.81866,1097.0598,1061.2212,190.42914,954.27075,152.00117,29.887436,1.1045661,1000.77325,1074.189,1036.2091,155.75197,950.6653,152.04878,29.88519
1.1218568,1013.6765,1098.7832,1062.8987,185.8508,954.5555,152.04715,29.89315,1.104454,999.5715,1072.0997,1033.6575,146.82399,950.3693,152.06323,29.890463
1.1247727,1011.5203,1094.8127,1058.6676,163.1731,953.86176,152.08298,29.89026,1.1044055,999.55273,1071.9491,1033.661,132.67998,950.35736,152.18176,29.887365
1.1224792,1020.45874,1110.9188,1077.1357,182.45775,956.98267,152.08508,29.890022,1.104387,1002.57495,1077.4299,1040.2357,141.1271,951.22064,152.14856,29.886496
1.122567,1020.8421,1110.6976,1077.0549,198.35054,956.82996,151.97838,29.888216,1.1045113,1002.3136,1077.2194,1039.4247,150.01593,951.13007,152.018,29.885067
1.1279925,1012.6756,1096.5492,1060.5715,172.36194,954.1175,152.05795,29.89455,1.1043822,999.4508,1071.9625,1033.4459,138.16852,950.3456,152.09729,29.891878
1.1362783,1008.5091,1089.1117,1051.9291,160.90242,952.76416,152.08589,29.891266,1.1043673,998.41394,1069.8778,1031.1458,134.16394,950.0623,152.1933,29.888784
1.1262279,1011.2439,1094.1095,1057.9818,155.58746,953.7297,152.08382,29.89303,1.1043673,999.78534,1072.4883,1034.2788,128.32732,950.429,152.1828,29.890368
1.1235521,1016.5612,1103.995,1069.002,186.11848,955.591,152.09888,29.893198,1.1043139,1001.33185,1075.0586,1037.4159,147.11113,950.84686,152.16805,29.890018
1.1294367,1013.79895,1098.4591,1062.5824,180.56544,954.426,152.04416,29.89168,1.1043985,999.57465,1072.1399,1033.6058,142.19426,950.3726,152.09111,29.888834
1.1228311,1018.8321,1107.7101,1073.445,187.51408,956.32465,152.05287,29.891153,1.104394,1002.19147,1076.7452,1039.2546,146.42299,951.09064,152.11697,29.88797
1.1463202,1006.58026,1085.6718,1048.1074,163.64203,952.1655,152.10399,29.894659,1.104314,998.3586,1069.7587,1031.1985,141.34964,950.06036,152.19838,29.892761
1.1228833,1018.4222,1106.9265,1072.6119,188.93271,956.2006,152.03159,29.89236,1.1044501,1002.1271,1076.754,1039.169,148.28218,951.07605,152.06252,29.889496
1.1241314,1014.42334,1100.1974,1064.7302,175.98354,954.8942,152.09082,29.894531,1.1043525,1001.01324,1074.6454,1036.9296,142.49649,950.7636,152.1465,29.891762
1.1211482,1017.3495,1104.6027,1069.7477,182.31293,955.58154,152.0551,29.894049,1.1043117,999.5681,1072.2975,1033.8918,135.49303,950.4227,152.06226,29.890646
1.1278915,1010.7992,1093.4823,1056.8767,170.67467,953.5537,152.07744,29.891977,1.1043941,998.68787,1070.3917,1031.6799,137.81654,950.12604,152.14638,29.889158
1.1246825,1017.5142,1105.0065,1070.2712,194.33884,955.7247,152.06084,29.894957,1.104291,1001.31445,1075.1923,1037.2632,150.8961,950.84515,152.11504,29.89182
1.130256,1010.3005,1092.6543,1055.8966,175.84961,953.4189,152.07256,29.8907,1.1044091,998.8022,1070.557,1031.9283,143.16524,950.1518,152.1514,29.88802
