threshold_MPa,p_fail_predictive,p_fail_mean_only,p_fail_truth,stress_true_mean,stress_true_std,stress_pred_mean,stress_pred_std,stress_unc_mean,stress_output
110.0,0.955342673029057,0.9603658536585366,0.9725609756097561,162.9587501665441,31.80679632845483,162.60027962196165,31.14331191322457,8.675586659060082,iteration2_max_global_stress
120.0,0.9036057855820927,0.9054878048780488,0.9237804878048781,162.9587501665441,31.80679632845483,162.60027962196165,31.14331191322457,8.675586659060082,iteration2_max_global_stress
131.0,0.8273823110148318,0.8475609756097561,0.8292682926829268,162.9587501665441,31.80679632845483,162.60027962196165,31.14331191322457,8.675586659060082,iteration2_max_global_stress
