case_idx,row_idx,category,param,true_value,post_mean_pooled,post_std_pooled,rhat_classic,rhat_split_rank,ESS_total,ESS_per_chain_mean,n_chains,n_per_chain,mean_accept_rate,min_accept_rate,max_accept_rate,per_chain_accept
4,64,low,SS316_k_ref,22.908870882342164,23.691811305360417,2.1259970004399107,1.0054029925696324,1.0084053331756306,617.8455014391357,154.46137535978391,4,1200,0.6632083333333333,0.6536666666666666,0.6703333333333333,0.6643;0.6703;0.6645;0.6537
5,10,low,E_intercept,181461874437.76392,183803896202.75107,14978588671.52654,1.0002861855081868,1.0009993476869177,873.5343960765017,218.38359901912543,4,1200,0.6617083333333333,0.6521666666666667,0.6668333333333333,0.6668;0.6522;0.6660;0.6618
5,10,low,alpha_base,7.569433836367795e-06,9.691317795122141e-06,9.933807483555373e-07,1.0057831365152414,1.005658686202553,584.7659966366466,146.19149915916165,4,1200,0.6617083333333333,0.6521666666666667,0.6668333333333333,0.6668;0.6522;0.6660;0.6618
5,10,low,alpha_slope,5.165883146337666e-09,4.935839053068689e-09,4.999457739635607e-10,1.0001458399608842,1.0049660268471134,615.1956550004868,153.7989137501217,4,1200,0.6617083333333333,0.6521666666666667,0.6668333333333333,0.6668;0.6522;0.6660;0.6618
5,10,low,SS316_k_ref,22.528718579207755,23.842032162110215,2.1763631650065745,1.0020141729738297,1.005103495901585,734.9536930817055,183.73842327042638,4,1200,0.6617083333333333,0.6521666666666667,0.6668333333333333,0.6668;0.6522;0.6660;0.6618
6,203,near,E_intercept,181988451408.9628,195223891744.52902,15477336972.157263,1.0024417254532052,1.0027293647752702,932.2342695049729,233.05856737624322,4,1200,0.6655416666666667,0.6575,0.6711666666666667,0.6630;0.6705;0.6712;0.6575
6,203,near,alpha_base,9.674440002043482e-06,9.799295436389532e-06,9.80782184957209e-07,1.0007632309712322,1.0013341304906596,549.9283627187059,137.48209067967647,4,1200,0.6655416666666667,0.6575,0.6711666666666667,0.6630;0.6705;0.6712;0.6575
6,203,near,alpha_slope,5.525839660218837e-09,4.952561289178148e-09,4.998329027934551e-10,1.0004833826404056,1.0068726865253124,706.9716546604689,176.74291366511721,4,1200,0.6655416666666667,0.6575,0.6711666666666667,0.6630;0.6705;0.6712;0.6575
6,203,near,SS316_k_ref,25.972932082580154,23.98408759913625,1.9840492123080993,1.0030336408634104,1.0033475270875403,805.0075514318082,201.25188785795206,4,1200,0.6655416666666667,0.6575,0.6711666666666667,0.6630;0.6705;0.6712;0.6575
7,411,near,E_intercept,196068165697.8268,190458730572.0063,15052910924.604809,1.007351021059604,1.0087102776520522,895.5100106820553,223.87750267051382,4,1200,0.6541250000000001,0.6498333333333334,0.6596666666666666,0.6498;0.6515;0.6597;0.6555
7,411,near,alpha_base,8.417610402280481e-06,9.774730463823689e-06,9.938999817296005e-07,1.004259522917647,1.0075001947255808,607.1772474811658,151.79431187029144,4,1200,0.6541250000000001,0.6498333333333334,0.6596666666666666,0.6498;0.6515;0.6597;0.6555
7,411,near,alpha_slope,4.409618914428119e-09,4.9238602477553925e-09,5.096277020514225e-10,1.0041444662840617,1.0043312905581014,494.70462284388736,123.67615571097184,4,1200,0.6541250000000001,0.6498333333333334,0.6596666666666666,0.6498;0.6515;0.6597;0.6555
7,411,near,SS316_k_ref,20.836388472386968,23.73535657289937,2.081214019278562,1.0030940941310098,1.0094449629010658,619.7654513726715,154.94136284316787,4,1200,0.6541250000000001,0.6498333333333334,0.6596666666666666,0.6498;0.6515;0.6597;0.6555
8,167,near,E_intercept,160549330604.64783,178226171165.951,15225156076.369282,1.0092971480631,1.0171712564402489,787.4214015903708,196.8553503975927,4,1200,0.6569166666666667,0.6436666666666667,0.6675,0.6605;0.6560;0.6675;0.6437
8,167,near,alpha_base,1.0565358860244558e-05,9.454582928702055e-06,1.0013819056887485e-06,1.0104492535993266,1.014677023067643,550.8792520972165,137.71981302430413,4,1200,0.6569166666666667,0.6436666666666667,0.6675,0.6605;0.6560;0.6675;0.6437
8,167,near,alpha_slope,4.556225525273263e-09,4.821157847318514e-09,5.125844664903767e-10,1.0007958476111167,1.0046649042629425,595.355134882937,148.83878372073426,4,1200,0.6569166666666667,0.6436666666666667,0.6675,0.6605;0.6560;0.6675;0.6437
