category,case_idx,sigma_k,y_true_stress,P_exceed_131,stress_mean,stress_std,stress_p5,stress_p95,stress_epistemic_mean,stress_aleatoric_mean
low_stress,0,0.5,120.44,0.4033,126.9400086827673,18.694514431328184,97.03003734255483,158.5122127273274,6.018690522628209,11.770929509478064
low_stress,0,1.0,120.44,0.46955,130.7296789662867,29.53675988007994,85.69406945707746,182.62170509072868,8.872812894388623,11.770929509478064
low_stress,0,1.5,120.44,0.50625,135.21993426565868,39.136497313722394,77.08433024927952,204.87344654803735,11.57298424079265,11.770929509478064
low_stress,1,0.5,109.64,0.16665,113.44874578900544,18.115061974546524,83.5352725149835,142.85035334903552,8.530742250302849,11.770929509478064
low_stress,1,1.0,109.64,0.271,115.52965103957814,27.249833284090442,72.47811729374882,161.21948135564904,10.250962435020739,11.770929509478064
low_stress,1,1.5,109.64,0.3329,117.0540749684023,38.19497432019929,58.64672843069472,183.44544232560975,13.302392927476735,11.770929509478064
low_stress,2,0.5,117.99,0.3441,124.02460636746706,18.398247412622233,93.95608565510824,154.66909421309234,6.150835835065034,11.770929509478064
low_stress,2,1.0,117.99,0.4293,126.99502453288683,29.508534942128943,81.20405413123953,177.8243603764528,8.896974047181494,11.770929509478064
low_stress,2,1.5,117.99,0.4541,130.03693471263534,40.448304296329404,69.66158933188704,201.78047264555354,10.808170183110724,11.770929509478064
near_threshold,0,0.5,125.58,0.4245,127.74724807210448,19.13395108645693,97.26244138426212,159.91133709727995,6.720417039820878,11.770929509478064
near_threshold,0,1.0,125.58,0.4652,130.853257893225,30.000783982245217,86.1113611028899,183.90464435121112,8.497768555300098,11.770929509478064
near_threshold,0,1.5,125.58,0.4708,132.5139458862764,42.43093729939218,71.12138885480289,209.77306014804856,11.768963838297735,11.770929509478064
near_threshold,1,0.5,126.57,0.4032,126.36808257324574,20.03743627481357,93.77030651319264,159.36542837873878,9.49241242558039,11.770929509478064
near_threshold,1,1.0,126.57,0.47745,130.57572431373447,31.085487550491607,81.55711759813104,183.62597043010132,11.950525923534327,11.770929509478064
near_threshold,1,1.5,126.57,0.48765,132.82209293846145,40.470457177887674,70.84480331129643,203.82176600886416,12.823738269676062,11.770929509478064
near_threshold,2,0.5,121.54,0.35975,124.11450084497788,19.03354308081969,92.65235154846374,155.5785207746465,9.73872448392049,11.770929509478064
near_threshold,2,1.0,121.54,0.3702,122.87260243566183,27.715194431723646,79.0049083764472,169.4254581330991,11.232045273560615,11.770929509478064
near_threshold,2,1.5,121.54,0.44325,128.16824441427767,36.6429487050286,71.73301857077311,191.57624415795968,12.413119766950482,11.770929509478064
above_threshold,0,0.5,161.64,0.8918,154.8780143520809,19.436715110983393,123.17218545885979,187.04291307223207,6.967498173509592,11.770929509478064
above_threshold,0,1.0,161.64,0.8002,155.79819631561259,29.07387799560282,109.48886046558506,205.05939870146764,7.751365504096035,11.770929509478064
above_threshold,0,1.5,161.64,0.7191,154.59206518076607,39.57233561136791,91.60110475573657,221.41950298023445,11.150602409381294,11.770929509478064
above_threshold,1,0.5,171.01,0.91585,158.436719636209,20.180679584598412,125.65663338824832,191.95062290062134,8.194321190074499,11.770929509478064
above_threshold,1,1.0,171.01,0.79935,157.29229120141724,30.57070169039874,108.70470845195655,209.09915539195617,8.986159298204532,11.770929509478064
above_threshold,1,1.5,171.01,0.7367,157.07123860866082,40.07419328101139,94.13002865731497,225.72734173270368,12.124252790183931,11.770929509478064
above_threshold,2,0.5,156.65,0.9017,158.21228469335182,21.242289478514675,124.0464349808628,193.68774015075985,7.724512402919272,11.770929509478064
above_threshold,2,1.0,156.65,0.817,160.23115359985138,31.81145865627032,109.91892553756465,214.8048940768289,9.091557268409561,11.770929509478064
above_threshold,2,1.5,156.65,0.7408,160.89434592646313,43.209278330021036,94.61071743179728,236.1040775740308,12.149534171230771,11.770929509478064
extreme_stress,0,0.5,202.47,0.99985,207.8252179458566,20.272133917202407,174.49406532120832,241.372356917374,7.394840981059044,11.770929509478064
extreme_stress,0,1.0,202.47,0.9892,206.17267701080007,32.54256717529758,151.42229678351464,258.6136039075845,10.804480061831581,11.770929509478064
extreme_stress,0,1.5,202.47,0.94405,201.60220597347018,43.732899638623614,128.42258953221315,272.43853460160756,13.265527462340382,11.770929509478064
extreme_stress,1,0.5,181.33,0.9893,176.20965244246705,19.916501896140932,144.21785482820636,209.43933556923906,7.699747992522355,11.770929509478064
extreme_stress,1,1.0,181.33,0.92735,174.67456997109457,30.665043017612675,125.7930530321996,226.45969200968216,10.119841236515732,11.770929509478064
extreme_stress,1,1.5,181.33,0.8672,175.468794932895,39.97251582397218,112.89929073944894,242.66060024669923,11.95578575429129,11.770929509478064
extreme_stress,2,0.5,199.06,0.99945,196.41764629411477,20.43884068235311,162.6136486942032,230.18184716583303,9.593157081351364,11.770929509478064
extreme_stress,2,1.0,199.06,0.9807,193.8428985466448,31.246320655364418,142.98673557242344,245.6909760898381,11.364593883483389,11.770929509478064
extreme_stress,2,1.5,199.06,0.94015,192.48212646459916,41.09683487274096,127.9129132302992,261.77348429239254,14.304550714283026,11.770929509478064
