case_idx,row_idx,category,param,true_value,post_mean_pooled,post_std_pooled,rhat_classic,rhat_split_rank,ESS_total,ESS_per_chain_mean,n_chains,n_per_chain,mean_accept_rate,min_accept_rate,max_accept_rate,per_chain_accept
5,10,low,E_intercept,181461874437.76392,179252588914.05338,13167165106.065596,1.0007323837121038,1.0018540179234747,697.9418750112561,174.48546875281403,4,1200,0.6147916666666667,0.6058333333333333,0.6225,0.6225;0.6152;0.6157;0.6058
5,10,low,alpha_base,7.569433836367795e-06,9.557116951470362e-06,1.015919577528948e-06,1.0071583505343553,1.0072676106706817,510.755384202468,127.688846050617,4,1200,0.6147916666666667,0.6058333333333333,0.6225,0.6225;0.6152;0.6157;0.6058
5,10,low,alpha_slope,5.165883146337666e-09,4.878822194714843e-09,5.067209351697458e-10,0.9998551364808391,1.005115918054008,592.649588238177,148.16239705954425,4,1200,0.6147916666666667,0.6058333333333333,0.6225,0.6225;0.6152;0.6157;0.6058
5,10,low,SS316_k_ref,22.528718579207755,24.105699721760473,2.1676628800210036,1.0007920717305456,1.007535669084305,675.2716453851081,168.81791134627701,4,1200,0.6147916666666667,0.6058333333333333,0.6225,0.6225;0.6152;0.6157;0.6058
6,203,near,E_intercept,181988451408.9628,194864024583.7769,13403113002.965567,1.0014186097148532,1.0029371483724303,746.8597713582371,186.71494283955928,4,1200,0.6139166666666667,0.6068333333333333,0.6206666666666667,0.6098;0.6207;0.6183;0.6068
6,203,near,alpha_base,9.674440002043482e-06,9.773144066480014e-06,9.840109796918056e-07,1.0054099707152686,1.0081791070908588,474.2859833814857,118.57149584537143,4,1200,0.6139166666666667,0.6068333333333333,0.6206666666666667,0.6098;0.6207;0.6183;0.6068
6,203,near,alpha_slope,5.525839660218837e-09,4.925643188943448e-09,4.977946167780025e-10,1.0009001090290361,1.006694105235084,566.0043501127766,141.50108752819415,4,1200,0.6139166666666667,0.6068333333333333,0.6206666666666667,0.6098;0.6207;0.6183;0.6068
6,203,near,SS316_k_ref,25.972932082580154,24.23207667637079,2.0334330663454545,1.0040529232134683,1.003474257561959,683.1046275423255,170.77615688558137,4,1200,0.6139166666666667,0.6068333333333333,0.6206666666666667,0.6098;0.6207;0.6183;0.6068
7,411,near,E_intercept,196068165697.8268,188481755999.6803,13262857348.878872,1.007940742392337,1.010684170439624,673.0346276646734,168.25865691616835,4,1200,0.594375,0.5855,0.6058333333333333,0.5855;0.5880;0.6058;0.5982
7,411,near,alpha_base,8.417610402280481e-06,9.680158703004433e-06,9.962276360915771e-07,1.0061544923451449,1.0100213435158523,491.8699845341063,122.96749613352658,4,1200,0.594375,0.5855,0.6058333333333333,0.5855;0.5880;0.6058;0.5982
7,411,near,alpha_slope,4.409618914428119e-09,4.894792227923921e-09,5.108863497834558e-10,1.0042175694896716,1.0051582443367322,450.89306437964206,112.72326609491051,4,1200,0.594375,0.5855,0.6058333333333333,0.5855;0.5880;0.6058;0.5982
7,411,near,SS316_k_ref,20.836388472386968,23.928617506675327,2.1169634728951494,1.0018030947370125,1.0116533016813924,565.757162371496,141.439290592874,4,1200,0.594375,0.5855,0.6058333333333333,0.5855;0.5880;0.6058;0.5982
8,167,near,E_intercept,160549330604.64783,174294499888.03317,13794539140.626425,1.0142663382414527,1.0172483246460364,642.6424281807049,160.66060704517622,4,1200,0.6070833333333334,0.5943333333333334,0.6258333333333334,0.5968;0.6113;0.6258;0.5943
8,167,near,alpha_base,1.0565358860244558e-05,9.258065334268045e-06,9.911556258854959e-07,1.0142954867549527,1.015002904326506,540.7921388952253,135.19803472380633,4,1200,0.6070833333333334,0.5943333333333334,0.6258333333333334,0.5968;0.6113;0.6258;0.5943
8,167,near,alpha_slope,4.556225525273263e-09,4.784641611893753e-09,5.132362070155472e-10,1.0021462549789195,1.004786477794479,573.9394282307038,143.48485705767595,4,1200,0.6070833333333334,0.5943333333333334,0.6258333333333334,0.5968;0.6113;0.6258;0.5943
8,167,near,SS316_k_ref,26.069562630973827,23.953793084145627,2.1903091785549558,1.000788904731487,1.0115752658220563,569.4297267689905,142.35743169224762,4,1200,0.6070833333333334,0.5943333333333334,0.6258333333333334,0.5968;0.6113;0.6258;0.5943
9,372,near,E_intercept,173866779361.53696,180631660264.1378,13641658185.02282,1.0059038522450707,1.0088975960626179,562.3480931049662,140.58702327624155,4,1200,0.6088749999999999,0.606,0.6118333333333333,0.6083;0.6060;0.6118;0.6093
9,372,near,alpha_base,1.0709286947877896e-05,9.468092904143866e-06,1.0319489933101817e-06,1.0031383729967445,1.0064250878351846,504.2917283000636,126.0729320750159,4,1200,0.6088749999999999,0.606,0.6118333333333333,0.6083;0.6060;0.6118;0.6093
9,372,near,alpha_slope,5.145684892005745e-09,4.8062739155728635e-09,5.183385624001855e-10,1.006637698353847,1.0147247780079893,494.34552187008944,123.58638046752236,4,1200,0.6088749999999999,0.606,0.6118333333333333,0.6083;0.6060;0.6118;0.6093
9,372,near,SS316_k_ref,27.331433761718856,24.13642331955131,2.060694540512509,1.0032494971573669,1.006606378780277,599.4250910085684,149.8562727521421,4,1200,0.6088749999999999,0.606,0.6118333333333333,0.6083;0.6060;0.6118;0.6093
10,273,near,E_intercept,173866496158.66058,186292704162.29666,13361661930.009428,1.0004854136454577,1.0007398518364092,570.5917919323024,142.6479479830756,4,1200,0.6154166666666667,0.6125,0.6178333333333333,0.6125;0.6162;0.6152;0.6178
10,273,near,alpha_base,1.2252197861091308e-05,9.63283627261606e-06,9.933931362610189e-07,1.001293980663406,1.0039735836881356,395.7798352642748,98.9449588160687,4,1200,0.6154166666666667,0.6125,0.6178333333333333,0.6125;0.6162;0.6152;0.6178
10,273,near,alpha_slope,4.347026297447341e-09,4.9146924177024245e-09,5.093653824531431e-10,1.0019181673477502,1.0085816563285008,549.5795084166083,137.39487710415207,4,1200,0.6154166666666667,0.6125,0.6178333333333333,0.6125;0.6162;0.6152;0.6178
