sample_idx,output,y_true,y_pred_mean,y_pred_std
59,iteration2_max_fuel_temp,1072.16,1074.2505887983336,4.053211554446942
60,iteration2_max_global_stress,179.39,179.39831406645575,9.87338427269542
60,iteration2_keff,1.103463357701857,1.1035130354128768,0.0003309525573161309
60,iteration2_max_fuel_temp,1071.92,1071.6977604703507,3.999703520983344
61,iteration2_max_global_stress,138.11,144.84031683892903,9.663858854622832
61,iteration2_keff,1.1032808254098148,1.103401974301779,0.0004380643167436192
61,iteration2_max_fuel_temp,1068.29,1073.7001512086913,4.100632411180022
62,iteration2_max_global_stress,142.03,150.30141246346722,10.134517355355916
62,iteration2_keff,1.1033771915377055,1.1029424542743476,0.00030804044958275355
62,iteration2_max_fuel_temp,1066.99,1072.130707726335,3.9115950598252174
63,iteration2_max_global_stress,115.93,121.75116651601056,10.009612322251671
63,iteration2_keff,1.1043317497072014,1.1042869013473149,0.0003473855649089814
63,iteration2_max_fuel_temp,1068.91,1069.1047065109515,4.221451516242277
64,iteration2_max_global_stress,113.42,116.7226064197802,12.720918924261472
64,iteration2_keff,1.1050420011896172,1.1049856570210188,0.0004383265919017049
64,iteration2_max_fuel_temp,1068.48,1069.7815673728157,4.996393660827928
65,iteration2_max_global_stress,206.75,206.8622267148432,17.377743397441925
65,iteration2_keff,1.1027919720628163,1.1028404527413018,0.0003471836327321088
65,iteration2_max_fuel_temp,1083.3,1084.8357951889639,5.788453115487137
66,iteration2_max_global_stress,146.9,150.0499543225051,12.783564136896015
66,iteration2_keff,1.103478088501804,1.1037373766040857,0.0005001468046893155
66,iteration2_max_fuel_temp,1082.35,1085.6017498335468,6.144137650646565
67,iteration2_max_global_stress,119.63,123.67340265247267,8.006597323760404
67,iteration2_keff,1.103899783937495,1.1036083466336992,0.0003137026101927435
67,iteration2_max_fuel_temp,1068.05,1069.9019822175123,3.5375201164169305
68,iteration2_max_global_stress,136.05,139.15563992204875,7.854911905568492
68,iteration2_keff,1.1037333943652965,1.1034378577234962,0.0002794580303804148
68,iteration2_max_fuel_temp,1067.9,1069.7673634630864,3.6726157824612264
69,iteration2_max_global_stress,180.46,177.510802142659,12.846547468483523
69,iteration2_keff,1.102489441809168,1.1024304208581142,0.00037241476202631765
69,iteration2_max_fuel_temp,1073.28,1073.079297969664,4.157801940795476
70,iteration2_max_global_stress,174.97,172.90172543786375,12.032030764817849
70,iteration2_keff,1.1020492636463315,1.1025028463505102,0.0003796210177059265
70,iteration2_max_fuel_temp,1073.2,1073.3822015287813,4.1600867276068785
71,iteration2_max_global_stress,200.68,199.01357739230988,14.313435265772537
71,iteration2_keff,1.102797465062731,1.102489182878971,0.00042314732113389727
71,iteration2_max_fuel_temp,1073.7,1073.8068048052621,4.443761203980298
72,iteration2_max_global_stress,202.11,191.85169708528042,11.078751612779078
72,iteration2_keff,1.1037238880070188,1.1036148174626474,0.0002877375636934959
72,iteration2_max_fuel_temp,1079.78,1074.7175950005503,4.6995795538644085
73,iteration2_max_global_stress,153.76,146.91283106251544,10.748589808830548
73,iteration2_keff,1.103517605418094,1.1038462819772947,0.00037373450301573515
73,iteration2_max_fuel_temp,1084.62,1079.2936986619645,5.276886737561369
74,iteration2_max_global_stress,156.44,157.3072934536771,8.42775369454022
74,iteration2_keff,1.103576106261329,1.1034558569211126,0.000291174074014591
74,iteration2_max_fuel_temp,1073.89,1073.483447666385,4.191997093030393
75,iteration2_max_global_stress,210.56,208.8604181584286,14.851798386200032
75,iteration2_keff,1.1031183848586756,1.1027751526758025,0.00047530874705602026
75,iteration2_max_fuel_temp,1076.55,1076.248256998843,4.587574352741183
76,iteration2_max_global_stress,207.66,191.00220765523912,12.44030897605025
76,iteration2_keff,1.102973397279024,1.102904574932645,0.0002922594034611874
76,iteration2_max_fuel_temp,1083.43,1075.1093140771936,4.487270276294153
77,iteration2_max_global_stress,161.35,162.66827494719948,12.02401219597776
77,iteration2_keff,1.1032219038463222,1.1035424237319504,0.0003444438465004996
