iter1_output,iter2_output,output_short,pred_delta_mean,pred_delta_std,pred_var_ratio_2to1,pred_spearman_rho,pred_spearman_p,true_delta_mean,true_spearman_rho
iteration1_avg_fuel_temp,iteration2_avg_fuel_temp,avg_fuel_temp,-14.828365325927734,5.680229663848877,0.28294805182638405,0.9421341907595472,1.2190742352689922e-207,-14.891540229885061,0.9301140896776523
iteration1_max_fuel_temp,iteration2_max_fuel_temp,max_fuel_temp,-27.954721450805664,9.729321479797363,0.3441429793405598,0.9443533463717114,3.2777343262324478e-211,-28.402229885057473,0.9291351350609839
iteration1_max_monolith_temp,iteration2_max_monolith_temp,max_monolith_temp,-30.734895706176758,11.351351737976074,0.33724705362467355,0.9459813394554744,6.334364736844778e-214,-31.02266666666666,0.9298619404330405
iteration1_max_global_stress,iteration2_max_global_stress,max_global_stress,-42.55060958862305,14.707117080688477,0.5194238424211844,0.9536633560594375,5.566577680559286e-228,-41.84662068965517,0.9658579610033272
iteration1_monolith_new_temperature,iteration2_monolith_new_temperature,monolith_new_temperature,-4.431980609893799,2.041872024536133,0.19787180279098587,0.9561718873519781,4.284584645943305e-233,-4.5184706435366815,0.9298465431649156
iteration1_Hcore_after,iteration2_Hcore_after,Hcore_after,-0.044244032353162766,0.031397782266139984,9.22808479749803,0.9844194374288929,0.0,0.014633052096157577,0.9931510092055812
iteration1_wall2,iteration2_wall2,wall2,-0.0036126498598605394,0.002358007710427046,1.0441242966345108,0.9933025860706645,0.0,-0.0034456143158778335,0.9970928817077953
