model_id,ood_feature,split,output,epistemic_std_mean,aleatoric_std_mean,MAE,RMSE,R2,PICP,MPIW,CRPS
bnn-mf-hybrid,E_intercept,in_dist,iteration1_avg_fuel_temp,1.7088043417557441,4.384889542130275,2.8968705121741927,3.8714697644203655,0.834860132881264,0.9612951246743581,15.517604230880142,2.103234756348977
bnn-mf-hybrid,E_intercept,in_dist,iteration1_max_fuel_temp,2.9877320181786318,7.396265251525356,5.139492228794652,6.674661109731158,0.8361234257725177,0.9590621510978786,26.295204536951086,3.676934391449871
bnn-mf-hybrid,E_intercept,in_dist,iteration1_max_monolith_temp,3.581550107196828,8.60717860365542,6.013241099959995,7.812902210598043,0.8313289385757636,0.9594343133606252,30.736475652827284,4.288692014436732
bnn-mf-hybrid,E_intercept,in_dist,iteration1_max_global_stress,8.31929321979124,12.823707271043917,7.681531582319655,10.09199110091761,0.9166977607980508,0.9817640491254187,50.43850591946151,5.8991891611281675
bnn-mf-hybrid,E_intercept,in_dist,iteration1_monolith_new_temperature,0.6183670867536506,1.4589416753910762,0.9732414749256667,1.3195156126245124,0.8364132828179582,0.964644585039077,5.228292289605326,0.7025880751542641
bnn-mf-hybrid,E_intercept,in_dist,iteration1_Hcore_after,0.07506398847775729,0.16955534807161687,0.036249317813437154,0.5207518670830672,0.11784826724122488,0.9981391886862672,0.626965684278078,0.060707716242405375
bnn-mf-hybrid,E_intercept,in_dist,iteration1_wall2,0.004250849607712965,0.0053063892311626774,0.001660954737108122,0.002026364975159761,0.992441463525239,1.0,0.022441537702263595,0.001829771592766966
bnn-mf-hybrid,E_intercept,in_dist,iteration2_keff,0.00026066005963986224,0.0006162003205039131,0.00027449487571908207,0.0010593130572043173,0.30331431710668266,0.993301079270562,0.002234126888152532,0.0002434397324310437
bnn-mf-hybrid,E_intercept,in_dist,iteration2_avg_fuel_temp,0.938125864750805,2.5012124593326504,1.746103722927064,2.2181442207314714,0.6331791730473504,0.9497580945292148,8.801384991429128,1.2526631467930645
bnn-mf-hybrid,E_intercept,in_dist,iteration2_max_fuel_temp,2.2804211688037253,4.954957578931396,3.348469175072603,4.2584986921031955,0.6113137913184177,0.9564570152586528,17.9870578633357,2.437569845699038
bnn-mf-hybrid,E_intercept,in_dist,iteration2_max_monolith_temp,2.0013656814281147,5.269653427131847,3.676049343524591,4.673789823054514,0.6311641423562484,0.9505024190547079,18.567845154690133,2.6411866458268807
bnn-mf-hybrid,E_intercept,in_dist,iteration2_max_global_stress,7.7823668820268015,11.698119975104532,5.619795131226526,7.1909729096743,0.9104942633830898,0.9977670264235207,46.34594826787752,4.662178894948124
bnn-mf-hybrid,E_intercept,in_dist,iteration2_monolith_new_temperature,0.25524532684665036,0.6942391457218763,0.4773519280359247,0.6191809090121105,0.6345587046346778,0.9516189058429475,2.4367437921328103,0.34446530127280806
bnn-mf-hybrid,E_intercept,in_dist,iteration2_Hcore_after,0.11600759990241939,0.3631542717164099,0.053844488460170974,0.516277082326325,0.11251465382067383,0.9977670264235207,1.2918522199993387,0.11201953162460333
bnn-mf-hybrid,E_intercept,in_dist,iteration2_wall2,0.0052722038571157235,0.007269619493650803,0.0013895399914729285,0.002110344777219029,0.9915940785272445,1.0,0.029696529445817826,0.002239689993602637
bnn-mf-hybrid,E_intercept,ood,iteration1_avg_fuel_temp,2.0494792818531744,4.544809412007524,2.913630001419041,4.321727972703078,0.8180883077073159,0.9663608562691132,16.430714480003154,2.1511331094480877
bnn-mf-hybrid,E_intercept,ood,iteration1_max_fuel_temp,3.839213107602817,7.6081664546407675,5.103495766544203,7.384023543682921,0.8223940217107776,0.9648318042813455,28.084599128139526,3.747040194369161
bnn-mf-hybrid,E_intercept,ood,iteration1_max_monolith_temp,4.280567360075524,8.926968179411999,5.9031108050510515,8.59760560639738,0.8192471511464681,0.9663608562691132,32.61671142835507,4.338877410226638
bnn-mf-hybrid,E_intercept,ood,iteration1_max_global_stress,9.311079807577656,14.420105475568507,9.590545352542055,14.473077437189591,0.94823546755847,0.9755351681957186,56.56396665697027,7.253866129179762
bnn-mf-hybrid,E_intercept,ood,iteration1_monolith_new_temperature,0.7514322412095598,1.5131074431541622,0.9706479912460573,1.5290830089881895,0.8064271824457152,0.9663608562691132,5.572238088835017,0.7242340242829484
bnn-mf-hybrid,E_intercept,ood,iteration1_Hcore_after,0.08882195422148147,0.20425955914579005,0.02644566965415747,0.05380240555819267,0.9010202031656229,0.9984709480122325,0.7566115784530609,0.05752866305034216
bnn-mf-hybrid,E_intercept,ood,iteration1_wall2,0.005211231316134488,0.006087343656186897,0.0018840863120255045,0.002460602474166834,0.9881030527016583,1.0,0.026434805109452442,0.002145185564670928
