model_id,ood_feature,split,n,feat_lo,feat_hi,epistemic_std_mean,aleatoric_std_mean,MAE_mean,RMSE_mean,R2_mean,PICP_mean,MPIW_mean,CRPS_mean
bnn-mf-hybrid,E_intercept,in_dist,2687,174710121234.25143,224455907907.2394,2.044941799962456,4.022337783920113,2.511037666322585,3.318223421672417,0.6795897597204269,0.9747673985857833,14.955216853166952,1.8790494921495826
bnn-mf-hybrid,E_intercept,ood,654,174710121234.25143,224455907907.2394,2.3747252372645957,4.3316104280085375,2.7089709534110744,3.961853412012892,0.7633511471210219,0.9798165137614679,16.32621707532885,2.043555682939634
bnn-mf-hybrid,alpha_base,in_dist,2678,8.71655486936463e-06,1.1403444107250907e-05,2.0607139234926297,4.060207503868887,2.571984243438155,3.5047055849642748,0.6881931875333314,0.972691062982325,15.080388461814334,1.9244016413216558
bnn-mf-hybrid,alpha_base,ood,663,8.71655486936463e-06,1.1403444107250907e-05,2.3563521946879624,4.245539186094025,2.4506242197969876,3.3005223825017653,0.6549152610589551,0.9855203619909503,16.07199089120833,1.8779706514782173
bnn-mf-hybrid,nu,in_dist,2676,0.2724327299706371,0.3493396295439041,2.0927641287891454,4.027281648109657,2.5449292922099076,3.455649574135269,0.6742786297253439,0.9766068759342302,15.023302738990001,1.900083470114645
bnn-mf-hybrid,nu,ood,665,0.2724327299706371,0.3493396295439041,2.2100980251051072,4.212994276993519,2.659022343800068,3.5926090726909106,0.7371914399995418,0.9739348370927318,15.75925501307684,1.9837730199418986
bnn-mf-hybrid,alpha_slope,in_dist,2679,4.372459458107848e-09,5.668142790716206e-09,2.157161536948068,4.049784786901088,2.554796639631765,3.506328454023161,0.6720771767148256,0.974368545477168,15.215533523631157,1.92290961922987
bnn-mf-hybrid,alpha_slope,ood,662,4.372459458107848e-09,5.668142790716206e-09,2.3877375711955966,4.261466967157588,2.5632203131330935,3.248205073991459,0.8089664022718265,0.9819738167170192,16.1898963783827,1.8883073591062245
