level,input,input_bin,n_in_bin,output,iter,group,bin_x_mean,bin_x_min,bin_x_max,MAE_bin,RMSE_bin,y_true_mean_bin,y_pred_mean_bin,sigma_mean_bin,PICP90_bin
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_max_global_stress,iter2,primary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,5.469158349749684,7.296460015688668,160.30632183908043,160.87210083007812,8.249859054786711,0.9655172413793104
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_wall2,iter2,primary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,0.0009753925890973375,0.0011537843846421007,29.916227224428482,29.91666030883789,0.003150109406745096,1.0
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_keff,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.00020164182367668132,0.00025399653812105204,1.103498437870189,1.103476881980896,0.0003404187787947639,0.9655172413793104
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_max_fuel_temp,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,3.445752289870676,4.394993363392339,1073.1233333333332,1073.7374267578125,4.0890192947622435,0.8390804597701149
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_max_monolith_temp,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,3.8517023617097723,4.886759636802108,1035.42908045977,1036.1693115234375,4.628932516796568,0.8390804597701149
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_max_global_stress,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,5.428206769570537,6.999785693962662,156.29862068965517,157.60816955566406,8.120111947431509,0.9080459770114943
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration2_wall2,iter2,primary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.0007937877046824215,0.0010415946502574827,29.921006256921963,29.921541213989258,0.003078871350183895,1.0
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_keff,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.00016367207276488357,0.00021045288684322993,1.1034427571684122,1.1034265756607056,0.0003605379948550633,0.9886363636363636
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_max_fuel_temp,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,3.890343849875698,4.777833710587179,1075.7020454545454,1074.646728515625,4.2540277155796895,0.8977272727272727
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_max_monolith_temp,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,4.4796849476207425,5.521150308754604,1038.3230681818181,1037.1199951171875,4.78155532665264,0.875
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_max_global_stress,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,6.75734205419367,8.677307330988112,167.60238636363636,165.55369567871094,8.244127689374276,0.8977272727272727
2,alpha_slope,"(5.125e-09, 5.411e-09]",88,iteration2_wall2,iter2,primary,5.267164946447721e-09,5.1249709476570955e-09,5.4106917432898974e-09,0.001056345583692901,0.0012347521639391949,29.9222252974717,29.922748565673828,0.003063654449250881,1.0
2,alpha_slope,"(5.411e-09, +inf)",86,iteration2_keff,iter2,primary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,0.00021758491683966815,0.0002634760851484349,1.1030143497122296,1.1030646562576294,0.00036522119152775204,0.9534883720930233
2,alpha_slope,"(5.411e-09, +inf)",86,iteration2_max_fuel_temp,iter2,primary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,3.077250635901168,4.20243053110992,1073.5291860465113,1073.430419921875,3.9652073708576494,0.8953488372093024
2,alpha_slope,"(5.411e-09, +inf)",86,iteration2_max_monolith_temp,iter2,primary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,3.4936255450581304,4.738817523490359,1035.9258139534884,1035.7825927734375,4.362700376495575,0.872093023255814
2,alpha_slope,"(5.411e-09, +inf)",86,iteration2_max_global_stress,iter2,primary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,5.885530732620594,7.9219249086207775,173.55593023255813,174.06048583984375,7.906150452567572,0.9186046511627907
2,alpha_slope,"(5.411e-09, +inf)",86,iteration2_wall2,iter2,primary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,0.0008938344149016611,0.0010660764528537385,29.93442212356793,29.934734344482422,0.0028158239277174457,1.0
2,SS316_T_ref,"(-inf, 847.6]",89,iteration2_keff,iter2,primary,785.0179270110971,651.6189980551305,847.5599981269305,0.00017492430787868898,0.0002305847022005227,1.1036072491000815,1.1036198139190674,0.0003206247491071328,0.9550561797752809
2,SS316_T_ref,"(-inf, 847.6]",89,iteration2_max_fuel_temp,iter2,primary,785.0179270110971,651.6189980551305,847.5599981269305,3.7133163623595435,4.6407887608110405,1070.976179775281,1071.035400390625,3.725229575780741,0.8314606741573034
2,SS316_T_ref,"(-inf, 847.6]",89,iteration2_max_monolith_temp,iter2,primary,785.0179270110971,651.6189980551305,847.5599981269305,4.252977418363755,5.2702745704097085,1033.001573033708,1032.96630859375,4.295218581313972,0.797752808988764
2,SS316_T_ref,"(-inf, 847.6]",89,iteration2_max_global_stress,iter2,primary,785.0179270110971,651.6189980551305,847.5599981269305,6.3183587337879645,8.212294610877949,155.3669662921348,155.5377197265625,7.5706222509421846,0.8539325842696629
2,SS316_T_ref,"(-inf, 847.6]",89,iteration2_wall2,iter2,primary,785.0179270110971,651.6189980551305,847.5599981269305,0.0009768908859848517,0.001238754075662822,29.915912728047584,29.916662216186523,0.0029707300119638275,0.9887640449438202
2,SS316_T_ref,"(847.6, 898.2]",85,iteration2_keff,iter2,primary,879.206448680571,852.1422712400096,898.0767380090302,0.00018826639349838584,0.00023321703041734662,1.1033464376057969,1.103348970413208,0.00035193349042879097,1.0
2,SS316_T_ref,"(847.6, 898.2]",85,iteration2_max_fuel_temp,iter2,primary,879.206448680571,852.1422712400096,898.0767380090302,2.765500229779405,3.524066750692813,1071.1761176470588,1071.95703125,3.8442990067222462,0.9294117647058824
2,SS316_T_ref,"(847.6, 898.2]",85,iteration2_max_monolith_temp,iter2,primary,879.206448680571,852.1422712400096,898.0767380090302,3.0607061121323476,3.95112173307942,1033.2217647058826,1034.1387939453125,4.370671197811028,0.9294117647058824
2,SS316_T_ref,"(847.6, 898.2]",85,iteration2_max_global_stress,iter2,primary,879.206448680571,852.1422712400096,898.0767380090302,4.790175698673025,6.316688721775144,157.70776470588234,159.45095825195312,7.850072780864221,0.9411764705882353
2,SS316_T_ref,"(847.6, 898.2]",85,iteration2_wall2,iter2,primary,879.206448680571,852.1422712400096,898.0767380090302,0.000989893836385893,0.001177885318765558,29.925526585638497,29.926172256469727,0.003035253733383636,1.0
2,SS316_T_ref,"(898.2, 945.6]",88,iteration2_keff,iter2,primary,923.5889129043339,898.3336758537154,945.6236868218303,0.0002208587473390296,0.0002735253036493628,1.1034409786666421,1.1034295558929443,0.00035836539519987215,0.9545454545454546
2,SS316_T_ref,"(898.2, 945.6]",88,iteration2_max_fuel_temp,iter2,primary,923.5889129043339,898.3336758537154,945.6236868218303,3.098201404918319,3.9853846653136054,1073.6313636363636,1073.485107421875,4.107204980033085,0.9090909090909091
2,SS316_T_ref,"(898.2, 945.6]",88,iteration2_max_monolith_temp,iter2,primary,923.5889129043339,898.3336758537154,945.6236868218303,3.469042691317478,4.4661226984864015,1035.986818181818,1035.8944091796875,4.642508662343295,0.8977272727272727
2,SS316_T_ref,"(898.2, 945.6]",88,iteration2_max_global_stress,iter2,primary,923.5889129043339,898.3336758537154,945.6236868218303,5.576578785289418,6.873450386162854,166.31,166.4782257080078,8.12962336693347,0.9545454545454546
2,SS316_T_ref,"(898.2, 945.6]",88,iteration2_wall2,iter2,primary,923.5889129043339,898.3336758537154,945.6236868218303,0.0008727225902626191,0.0010630281975698365,29.92383949358697,29.924165725708008,0.0030259232292484616,1.0
2,SS316_T_ref,"(945.6, 988.3]",86,iteration2_keff,iter2,primary,966.3982040294823,945.9737651486244,988.1407455091244,0.00019041392607508522,0.0002432125197158402,1.1035622164550813,1.103628396987915,0.00035100388261700294,0.9651162790697675
2,SS316_T_ref,"(945.6, 988.3]",86,iteration2_max_fuel_temp,iter2,primary,966.3982040294823,945.9737651486244,988.1407455091244,3.8968752838844534,4.698840042371909,1076.7255813953489,1075.9755859375,4.48955633069045,0.872093023255814
2,SS316_T_ref,"(945.6, 988.3]",86,iteration2_max_monolith_temp,iter2,primary,966.3982040294823,945.9737651486244,988.1407455091244,4.429451251362649,5.361276832809882,1039.4398837209303,1038.56591796875,5.122272172246171,0.8953488372093024
2,SS316_T_ref,"(945.6, 988.3]",86,iteration2_max_global_stress,iter2,primary,966.3982040294823,945.9737651486244,988.1407455091244,6.374304550525752,7.585049329963729,166.73546511627907,165.88888549804688,8.568297872426308,0.9651162790697675
2,SS316_T_ref,"(945.6, 988.3]",86,iteration2_wall2,iter2,primary,966.3982040294823,945.9737651486244,988.1407455091244,0.001060331519537676,0.0012662254546684023,29.91521406325434,29.9153995513916,0.003217361811951766,1.0
2,SS316_T_ref,"(988.3, +inf)",87,iteration2_keff,iter2,primary,1043.8574765045546,989.1086193428594,1179.5216897450266,0.0002228275137695341,0.0002775560176104305,1.1036090153017744,1.1036067008972168,0.0003449437141069307,0.9425287356321839
2,SS316_T_ref,"(988.3, +inf)",87,iteration2_max_fuel_temp,iter2,primary,1043.8574765045546,989.1086193428594,1179.5216897450266,4.081637818785919,5.254835614734672,1078.5044827586207,1077.8857421875,4.783981483208269,0.896551724137931
2,SS316_T_ref,"(988.3, +inf)",87,iteration2_max_monolith_temp,iter2,primary,1043.8574765045546,989.1086193428594,1179.5216897450266,4.632375460219101,5.969420605089206,1041.4703448275861,1040.78662109375,5.249296059566218,0.8735632183908046
2,SS316_T_ref,"(988.3, +inf)",87,iteration2_max_global_stress,iter2,primary,1043.8574765045546,989.1086193428594,1179.5216897450266,6.563284505208335,9.230395222914744,165.34678160919538,164.69622802734375,8.331861947478933,0.9080459770114943
2,SS316_T_ref,"(988.3, +inf)",87,iteration2_wall2,iter2,primary,1043.8574765045546,989.1086193428594,1179.5216897450266,0.0008679624102829793,0.0010833483396665408,29.91746828670726,29.917497634887695,0.003012597788430806,1.0
2,SS316_k_ref,"(-inf, 21.42]",87,iteration2_keff,iter2,primary,19.888114551474843,15.706404318802084,21.36812387836993,0.00019532683657362277,0.00024374699039543537,1.1035957013380957,1.1035676002502441,0.0003365588973564019,0.9540229885057471
2,SS316_k_ref,"(-inf, 21.42]",87,iteration2_max_fuel_temp,iter2,primary,19.888114551474843,15.706404318802084,21.36812387836993,3.53170567304239,4.412467844245156,1081.3274712643677,1081.4383544921875,4.932139515507927,0.9310344827586207
2,SS316_k_ref,"(-inf, 21.42]",87,iteration2_max_monolith_temp,iter2,primary,19.888114551474843,15.706404318802084,21.36812387836993,3.967071603358486,4.990766890466571,1044.6654022988505,1044.935546875,5.702668380278431,0.9425287356321839
2,SS316_k_ref,"(-inf, 21.42]",87,iteration2_max_global_stress,iter2,primary,19.888114551474843,15.706404318802084,21.36812387836993,5.567241961599765,6.93549619423568,169.11172413793102,169.74691772460938,8.804924078268074,0.9655172413793104
2,SS316_k_ref,"(-inf, 21.42]",87,iteration2_wall2,iter2,primary,19.888114551474843,15.706404318802084,21.36812387836993,0.000849519871719326,0.0010516526066632367,29.917054467143448,29.917152404785156,0.0032336468346128547,1.0
2,SS316_k_ref,"(21.42, 22.79]",87,iteration2_keff,iter2,primary,22.081475446728504,21.430758779109947,22.763280878032564,0.00019391023480548305,0.00025196457903253267,1.1035240126696295,1.1035393476486206,0.00035018086519955736,0.9540229885057471
2,SS316_k_ref,"(21.42, 22.79]",87,iteration2_max_fuel_temp,iter2,primary,22.081475446728504,21.430758779109947,22.763280878032564,4.290417340158043,5.3614147793603,1076.6206896551723,1075.64990234375,4.348362015525991,0.8620689655172413
2,SS316_k_ref,"(21.42, 22.79]",87,iteration2_max_monolith_temp,iter2,primary,22.081475446728504,21.430758779109947,22.763280878032564,4.9238909841953955,6.13310234002756,1039.3306896551726,1038.0799560546875,4.964735630430345,0.8505747126436781
2,SS316_k_ref,"(21.42, 22.79]",87,iteration2_max_global_stress,iter2,primary,22.081475446728504,21.430758779109947,22.763280878032564,7.270517104576375,9.297799952902462,168.04816091954027,166.59715270996094,8.298525602458506,0.9195402298850575
2,SS316_k_ref,"(21.42, 22.79]",87,iteration2_wall2,iter2,primary,22.081475446728504,21.430758779109947,22.763280878032564,0.0010741581467902423,0.0012640051910316446,29.91837349409076,29.918718338012695,0.0031085314266983267,1.0
2,SS316_k_ref,"(22.79, 23.86]",87,iteration2_keff,iter2,primary,23.31989583513475,22.81028457883609,23.860594556010383,0.00019931468770497112,0.00024607262127302663,1.1033941505885072,1.103441834449768,0.0003480754560627398,0.9885057471264368
2,SS316_k_ref,"(22.79, 23.86]",87,iteration2_max_fuel_temp,iter2,primary,23.31989583513475,22.81028457883609,23.860594556010383,2.6800688083692474,3.5031634898795425,1072.2632183908045,1073.23583984375,4.0626668724085375,0.9540229885057471
2,SS316_k_ref,"(22.79, 23.86]",87,iteration2_max_monolith_temp,iter2,primary,23.31989583513475,22.81028457883609,23.860594556010383,3.077163927801719,3.9640320100758433,1034.4395402298849,1035.3668212890625,4.551718906117055,0.9425287356321839
2,SS316_k_ref,"(22.79, 23.86]",87,iteration2_max_global_stress,iter2,primary,23.31989583513475,22.81028457883609,23.860594556010383,4.677037455240885,6.207750570582259,158.18068965517242,160.11651611328125,7.991871330117206,0.9540229885057471
2,SS316_k_ref,"(22.79, 23.86]",87,iteration2_wall2,iter2,primary,23.31989583513475,22.81028457883609,23.860594556010383,0.0009691001282544414,0.0012059536148420567,29.922775222971566,29.92342185974121,0.003054042650044233,1.0
2,SS316_k_ref,"(23.86, 24.99]",87,iteration2_keff,iter2,primary,24.42471970878092,23.87104958214793,24.989765638923217,0.00018484443061384992,0.00024708592144261435,1.103646215672294,1.1036407947540283,0.00034842185020663834,0.9540229885057471
2,SS316_k_ref,"(23.86, 24.99]",87,iteration2_max_fuel_temp,iter2,primary,24.42471970878092,23.87104958214793,24.989765638923217,3.7194681663074682,4.589209765039699,1071.0931034482758,1071.2142333984375,3.9822110792397494,0.8620689655172413
2,SS316_k_ref,"(23.86, 24.99]",87,iteration2_max_monolith_temp,iter2,primary,24.42471970878092,23.87104958214793,24.989765638923217,4.150514828035195,5.19666575175118,1033.1033333333335,1033.18408203125,4.468014637759291,0.8620689655172413
2,SS316_k_ref,"(23.86, 24.99]",87,iteration2_max_global_stress,iter2,primary,24.42471970878092,23.87104958214793,24.989765638923217,6.260078128507769,7.93539322967143,159.89149425287354,160.17185974121094,7.918993158483395,0.9080459770114943
2,SS316_k_ref,"(23.86, 24.99]",87,iteration2_wall2,iter2,primary,24.42471970878092,23.87104958214793,24.989765638923217,0.0010099283554125687,0.0012744415483146034,29.916689032105754,29.917264938354492,0.003045532895106491,0.9885057471264368
2,SS316_k_ref,"(24.99, +inf)",87,iteration2_keff,iter2,primary,26.232845250924374,24.992890803691918,28.64637123285213,0.00022393792472514802,0.0002724248478068524,1.103410418989587,1.103447437286377,0.00034299903654174335,0.9655172413793104
2,SS316_k_ref,"(24.99, +inf)",87,iteration2_max_fuel_temp,iter2,primary,26.232845250924374,24.992890803691918,28.64637123285213,3.3464798289331825,4.257041379426611,1069.6690804597697,1068.7508544921875,3.6177598223440737,0.8275862068965517
2,SS316_k_ref,"(24.99, +inf)",87,iteration2_max_monolith_temp,iter2,primary,26.232845250924374,24.992890803691918,28.64637123285213,3.742280946928875,4.758951999725724,1031.5366666666666,1030.72802734375,3.985580052685248,0.7931034482758621
2,SS316_k_ref,"(24.99, +inf)",87,iteration2_max_global_stress,iter2,primary,26.232845250924374,24.992890803691918,28.64637123285213,5.873789006375719,7.859890309872936,156.1762068965517,155.3363800048828,7.424697663509466,0.8735632183908046
2,SS316_k_ref,"(24.99, +inf)",87,iteration2_wall2,iter2,primary,26.232845250924374,24.992890803691918,28.64637123285213,0.0008626393974029907,0.0010220854190717316,29.922947075580034,29.923227310180664,0.002816429021096557,1.0
2,SS316_alpha,"(-inf, 0.01219]",87,iteration2_keff,iter2,primary,0.011416151923548903,0.0098344433856367,0.0121775172193457,0.0001990380713865506,0.00025638836046980827,1.1035561068331832,1.1036039590835571,0.00031477869598077956,0.9425287356321839
2,SS316_alpha,"(-inf, 0.01219]",87,iteration2_max_fuel_temp,iter2,primary,0.011416151923548903,0.0098344433856367,0.0121775172193457,3.5504061714259922,4.372965558943491,1073.8145977011493,1073.75439453125,4.158918357303764,0.8735632183908046
2,SS316_alpha,"(-inf, 0.01219]",87,iteration2_max_monolith_temp,iter2,primary,0.011416151923548903,0.0098344433856367,0.0121775172193457,4.086275929418093,5.002847909435099,1036.1662068965518,1035.75634765625,4.5223279258957145,0.8505747126436781
2,SS316_alpha,"(-inf, 0.01219]",87,iteration2_max_global_stress,iter2,primary,0.011416151923548903,0.0098344433856367,0.0121775172193457,5.810779404914242,7.475347737642709,160.127816091954,160.35018920898438,7.933908788921569,0.9080459770114943
2,SS316_alpha,"(-inf, 0.01219]",87,iteration2_wall2,iter2,primary,0.011416151923548903,0.0098344433856367,0.0121775172193457,0.0009804862276375232,0.0011712145654492222,29.91751640985856,29.91766929626465,0.0029496529939804553,1.0
2,SS316_alpha,"(0.01219, 0.01299]",87,iteration2_keff,iter2,primary,0.012614750781672474,0.0121901974122749,0.0129832265614865,0.00021706817580034716,0.0002725452568309272,1.103591876444341,1.103632926940918,0.00033317598137191316,0.9425287356321839
2,SS316_alpha,"(0.01219, 0.01299]",87,iteration2_max_fuel_temp,iter2,primary,0.012614750781672474,0.0121901974122749,0.0129832265614865,3.250604795258622,3.882257431236662,1074.4166666666665,1074.925048828125,4.344108567527595,0.9540229885057471
2,SS316_alpha,"(0.01219, 0.01299]",87,iteration2_max_monolith_temp,iter2,primary,0.012614750781672474,0.0121901974122749,0.0129832265614865,3.650416442169529,4.353332138192052,1036.855632183908,1037.458984375,4.875655884642046,0.9425287356321839
2,SS316_alpha,"(0.01219, 0.01299]",87,iteration2_max_global_stress,iter2,primary,0.012614750781672474,0.0121901974122749,0.0129832265614865,5.329320927762438,6.6302575436557385,159.10655172413794,160.43057250976562,8.328262602229396,0.9540229885057471
2,SS316_alpha,"(0.01219, 0.01299]",87,iteration2_wall2,iter2,primary,0.012614750781672474,0.0121901974122749,0.0129832265614865,0.0007284961045985009,0.0009370806525318298,29.916066447365097,29.916379928588867,0.003181574861663744,1.0
2,SS316_alpha,"(0.01299, 0.01356]",88,iteration2_keff,iter2,primary,0.013283673072724385,0.0129895881792612,0.013563265529036,0.00018546284190743,0.00023898647809990936,1.1034939235849255,1.1034866571426392,0.0003532114060293046,0.9772727272727273
2,SS316_alpha,"(0.01299, 0.01356]",88,iteration2_max_fuel_temp,iter2,primary,0.013283673072724385,0.0129895881792612,0.013563265529036,3.5261791437322434,4.914266899964064,1075.0094318181818,1074.0574951171875,4.186012881551883,0.8522727272727273
2,SS316_alpha,"(0.01299, 0.01356]",88,iteration2_max_monolith_temp,iter2,primary,0.013283673072724385,0.0129895881792612,0.013563265529036,3.91967601429333,5.524290600956614,1037.5313636363637,1036.3387451171875,4.72574085879796,0.8522727272727273
2,SS316_alpha,"(0.01299, 0.01356]",88,iteration2_max_global_stress,iter2,primary,0.013283673072724385,0.0129895881792612,0.013563265529036,5.839934910860929,8.33311201859751,161.22272727272727,159.6840362548828,8.131443609154454,0.9318181818181818
2,SS316_alpha,"(0.01299, 0.01356]",88,iteration2_wall2,iter2,primary,0.013283673072724385,0.0129895881792612,0.013563265529036,0.000977365120124181,0.0011604833077526009,29.921552353416256,29.921796798706055,0.003149477406847387,1.0
2,SS316_alpha,"(0.01356, 0.01438]",86,iteration2_keff,iter2,primary,0.014003239210329664,0.0135835959276914,0.0143830884155747,0.0002021082898487825,0.0002456265831526145,1.103489870681782,1.103507161140442,0.0003529087571054865,1.0
2,SS316_alpha,"(0.01356, 0.01438]",86,iteration2_max_fuel_temp,iter2,primary,0.014003239210329664,0.0135835959276914,0.0143830884155747,4.155442689407699,5.305463406949657,1074.631976744186,1073.4521484375,4.1523594288629155,0.7790697674418605
2,SS316_alpha,"(0.01356, 0.01438]",86,iteration2_max_monolith_temp,iter2,primary,0.014003239210329664,0.0135835959276914,0.0143830884155747,4.615609102470923,5.9447483417694205,1037.1216279069768,1035.837158203125,4.749500299227084,0.7906976744186046
2,SS316_alpha,"(0.01356, 0.01438]",86,iteration2_max_global_stress,iter2,primary,0.014003239210329664,0.0135835959276914,0.0143830884155747,7.184830379042515,9.2253860853552,172.22895348837207,170.24722290039062,8.31417424590469,0.8488372093023255
2,SS316_alpha,"(0.01356, 0.01438]",86,iteration2_wall2,iter2,primary,0.014003239210329664,0.0135835959276914,0.0143830884155747,0.0010054040446408458,0.0012650512822721199,29.920098991234823,29.9205265045166,0.003040075694102275,0.9883720930232558
2,SS316_alpha,"(0.01438, +inf)",87,iteration2_keff,iter2,primary,0.015299527252333134,0.0143842514084165,0.0175617192261115,0.00019384806246779623,0.0002475709056124614,1.103438675128788,1.1034066677093506,0.0003721577861563346,0.9540229885057471
2,SS316_alpha,"(0.01438, +inf)",87,iteration2_max_fuel_temp,iter2,primary,0.015299527252333134,0.0143842514084165,0.0175617192261115,3.0927399313038832,3.6363834217946507,1073.096551724138,1074.0928955078125,4.101353248484846,0.9770114942528736
2,SS316_alpha,"(0.01438, +inf)",87,iteration2_max_monolith_temp,iter2,primary,0.015299527252333134,0.0143842514084165,0.0175617192261115,3.5969440328663875,4.255211866921174,1035.3960919540232,1036.8975830078125,4.799765735723995,0.9540229885057471
2,SS316_alpha,"(0.01438, +inf)",87,iteration2_max_global_stress,iter2,primary,0.015299527252333134,0.0143842514084165,0.0175617192261115,5.499256602320177,6.604932785819408,158.84873563218392,161.37820434570312,7.733322938773093,0.9770114942528736
2,SS316_alpha,"(0.01438, +inf)",87,iteration2_wall2,iter2,primary,0.015299527252333134,0.0143842514084165,0.0175617192261115,0.0010739166890672157,0.001277826934966015,29.922588384704405,29.923389434814453,0.0029361443800135093,1.0
