level,input,input_bin,n_in_bin,output,iter,group,bin_x_mean,bin_x_min,bin_x_max,MAE_bin,RMSE_bin,y_true_mean_bin,y_pred_mean_bin,sigma_mean_bin,PICP90_bin
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_max_fuel_temp,iter2,primary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,3.393476281878596,4.280293602401952,1074.148620689655,1074.42529296875,4.287868364686309,0.9080459770114943
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_max_monolith_temp,iter2,primary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,3.880296729076865,4.898092608408121,1036.5274712643677,1036.7708740234375,4.871087245468863,0.9080459770114943
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_max_global_stress,iter2,primary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,5.469158349749684,7.296460015688668,160.30632183908043,160.87210083007812,8.249859054786711,0.9655172413793104
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_monolith_new_temperature,iter2,secondary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,0.5037466117074034,0.6415638065484184,950.7255379578484,950.764892578125,0.643451304847427,0.9425287356321839
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_Hcore_after,iter2,secondary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,0.015113018933542813,0.021294814466406953,152.2927842212852,152.30152893066406,0.18566721752298163,1.0
2,alpha_slope,"(4.568e-09, 4.885e-09]",87,iteration2_wall2,iter2,primary,4.718392237093123e-09,4.569539896784846e-09,4.87991265451831e-09,0.0009753925890973375,0.0011537843846421007,29.916227224428482,29.91666030883789,0.003150109406745096,1.0
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_keff,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,0.00773400885742247,0.010366890134989518,1.113358914638126,1.1091238260269165,0.06381267771638673,1.0
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_avg_fuel_temp,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,2.8432010764637217,3.618613637994975,1014.3489655172414,1014.5463256835938,3.7556611328689558,0.8505747126436781
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_max_fuel_temp,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,4.964004860362804,6.350039959345222,1100.133908045977,1100.5577392578125,6.4225767943523495,0.8620689655172413
2,alpha_slope,"(4.885e-09, 5.125e-09]",87,iteration1_max_monolith_temp,iter1,secondary,5.000610476932069e-09,4.888036603417706e-09,5.124783686927478e-09,5.831437679597705,7.529941033871853,1064.8401149425288,1065.401611328125,7.56720354592125,0.8620689655172413
