model_id,ood_feature,split,n,feat_lo,feat_hi,epistemic_std_mean,aleatoric_std_mean,MAE_mean,RMSE_mean,R2_mean,PICP_mean,MPIW_mean,CRPS_mean
bnn-baseline,E_intercept,in_dist,2687,174710121234.25143,224455907907.2394,1.7710207302232204,3.824304458467656,2.4691943014230966,3.29187819814419,0.6812412391461558,0.9639995037836496,13.989428816027916,1.8290371287015543
bnn-baseline,E_intercept,ood,654,174710121234.25143,224455907907.2394,2.119747574614316,4.082947579512524,2.543265693255306,3.6268724376156807,0.7791794462483618,0.9774719673802242,15.271260601116778,1.8871521154741864
bnn-baseline,alpha_base,in_dist,2678,8.71655486936463e-06,1.1403444107250907e-05,1.72472697325897,3.839469890734425,2.5226007823317134,3.417157014224713,0.6922811752038311,0.9636544685088374,13.960095379450513,1.8525762163495463
bnn-baseline,alpha_base,ood,663,8.71655486936463e-06,1.1403444107250907e-05,2.186525433258595,4.009581358015456,2.391512717156005,3.2167748796938396,0.6625536797869516,0.9798893916540976,15.136720115564374,1.8069216024801626
bnn-baseline,nu,in_dist,2676,0.2724327299706371,0.3493396295439041,1.748271720718215,3.8329053888894036,2.48875281816602,3.362445522517096,0.6763551514894189,0.9667414050822122,13.969676439169351,1.8331583812333532
bnn-baseline,nu,ood,665,0.2724327299706371,0.3493396295439041,1.8799514468471983,4.033668453622993,2.5569868847325954,3.4209290076680983,0.7493502115314108,0.9636090225563909,14.771624995882553,1.8830698711571816
bnn-baseline,alpha_slope,in_dist,2679,4.372459458107848e-09,5.668142790716206e-09,1.7679971217568242,3.8644117795237967,2.5228350151793886,3.4203420292908926,0.6754125034230832,0.9660818713450291,14.099893402864103,1.8588832107279094
bnn-baseline,alpha_slope,ood,662,4.372459458107848e-09,5.668142790716206e-09,1.9786954157740166,4.00783262442791,2.4076767545106157,3.1160794448582205,0.8219939742150048,0.9770392749244714,14.837343727549037,1.7732313848932055
