case_idx,row_idx,category,param,true_value,post_mean_pooled,post_std_pooled,rhat_classic,rhat_split_rank,ESS_total,ESS_per_chain_mean,n_chains,n_per_chain,mean_accept_rate,min_accept_rate,max_accept_rate,per_chain_accept
14,3,high,alpha_slope,5.386110775989091e-09,4.9913949353258085e-09,5.140758598896523e-10,1.0043646761362268,1.0093138577372514,475.28426625122916,118.82106656280729,4,1200,0.6323333333333333,0.6236666666666667,0.639,0.6237;0.6285;0.6390;0.6382
14,3,high,SS316_k_ref,27.012515669379496,23.263987180040026,2.0466300344913604,1.0013392501737768,1.005125778645016,674.7409983315354,168.68524958288384,4,1200,0.6323333333333333,0.6236666666666667,0.639,0.6237;0.6285;0.6390;0.6382
15,146,high,E_intercept,207241341104.5717,203533285928.6637,14265724118.23176,0.9998935324641723,1.002433629077806,755.224248973961,188.80606224349026,4,1200,0.6244166666666666,0.6158333333333333,0.6288333333333334,0.6262;0.6288;0.6158;0.6268
15,146,high,alpha_base,1.0115152054028994e-05,1.0054942223128024e-05,9.538577798199069e-07,1.0009197443542963,1.0048842706977645,520.95388277583,130.2384706939575,4,1200,0.6244166666666666,0.6158333333333333,0.6288333333333334,0.6262;0.6288;0.6158;0.6268
15,146,high,alpha_slope,5.2935613001282304e-09,4.994672164719015e-09,5.233860570682476e-10,1.0005296049064731,1.005962825231944,564.7150455283972,141.1787613820993,4,1200,0.6244166666666666,0.6158333333333333,0.6288333333333334,0.6262;0.6288;0.6158;0.6268
15,146,high,SS316_k_ref,26.71566256927866,23.302684837020454,2.1758099800203783,1.0014266749156093,1.0030627583133385,593.3144381277095,148.32860953192738,4,1200,0.6244166666666666,0.6158333333333333,0.6288333333333334,0.6262;0.6288;0.6158;0.6268
16,330,high,E_intercept,187449363086.1054,185461998893.10165,14580286609.939003,1.0007907232396427,1.0032873896866779,657.5112517728178,164.37781294320445,4,1200,0.62575,0.6181666666666666,0.6291666666666667,0.6182;0.6280;0.6277;0.6292
16,330,high,alpha_base,8.622131465263334e-06,9.509421711320907e-06,1.0106273945191054e-06,1.0039324075398561,1.0070772135178725,581.3271650351257,145.33179125878144,4,1200,0.62575,0.6181666666666666,0.6291666666666667,0.6182;0.6280;0.6277;0.6292
16,330,high,alpha_slope,4.589248499074213e-09,4.8997541033615704e-09,5.131841187194797e-10,1.0015532141357995,1.0129085552743582,444.51328780488,111.12832195122,4,1200,0.62575,0.6181666666666666,0.6291666666666667,0.6182;0.6280;0.6277;0.6292
16,330,high,SS316_k_ref,22.38362389459905,21.440431800305376,2.4277240914082894,1.000066653428768,1.0048845803925242,470.70695140297596,117.67673785074399,4,1200,0.62575,0.6181666666666666,0.6291666666666667,0.6182;0.6280;0.6277;0.6292
17,265,high,E_intercept,217791569218.77023,217227857417.68787,13971355122.419437,1.004497535533065,1.0082143313123566,736.1210495480863,184.03026238702157,4,1200,0.6195833333333334,0.611,0.6281666666666667,0.6110;0.6282;0.6172;0.6220
17,265,high,alpha_base,9.82047900375773e-06,1.0485569251278428e-05,9.027114734375522e-07,1.0045573239591377,1.0071589778623793,508.23803406976555,127.05950851744139,4,1200,0.6195833333333334,0.611,0.6281666666666667,0.6110;0.6282;0.6172;0.6220
17,265,high,alpha_slope,5.7306427844310435e-09,5.072645549761292e-09,5.057978189172057e-10,1.0013852876693474,1.0049979596292185,546.3893375208306,136.59733438020766,4,1200,0.6195833333333334,0.611,0.6281666666666667,0.6110;0.6282;0.6172;0.6220
17,265,high,SS316_k_ref,20.24920419199326,22.74102216620586,2.1134136438832183,1.002886990109353,1.002855850429636,690.5212886038523,172.63032215096308,4,1200,0.6195833333333334,0.611,0.6281666666666667,0.6110;0.6282;0.6172;0.6220
