case_idx,row_idx,stress_true_MPa,P_below_tau_posterior,P_above_tau_posterior,feasible_alpha90,tau_MPa,is_primary_tau,alpha_safe,accept_rate,n_posterior,stress_post_mean,stress_post_p5,stress_post_p95
6,250,133.33,0.7941666666666667,0.20583333333333334,False,150.0,False,0.9,0.6381666666666667,1200,136.38315770692344,108.09992265738718,164.4696311127427
6,250,133.33,0.9883333333333333,0.011666666666666667,True,180.0,False,0.9,0.6381666666666667,1200,136.38315770692344,108.09992265738718,164.4696311127427
6,250,133.33,1.0,0.0,True,200.0,False,0.9,0.6381666666666667,1200,136.38315770692344,108.09992265738718,164.4696311127427
7,224,135.41,0.06416666666666666,0.9358333333333333,False,110.0,False,0.9,0.6251666666666666,1200,137.65777394496777,106.13162163439735,168.33812256080077
7,224,135.41,0.17166666666666666,0.8283333333333334,False,120.0,False,0.9,0.6251666666666666,1200,137.65777394496777,106.13162163439735,168.33812256080077
7,224,135.41,0.3641666666666667,0.6358333333333334,False,131.0,True,0.9,0.6251666666666666,1200,137.65777394496777,106.13162163439735,168.33812256080077
7,224,135.41,0.7516666666666667,0.24833333333333332,False,150.0,False,0.9,0.6251666666666666,1200,137.65777394496777,106.13162163439735,168.33812256080077
7,224,135.41,0.9866666666666667,0.013333333333333334,True,180.0,False,0.9,0.6251666666666666,1200,137.65777394496777,106.13162163439735,168.33812256080077
7,224,135.41,0.9975,0.0025,True,200.0,False,0.9,0.6251666666666666,1200,137.65777394496777,106.13162163439735,168.33812256080077
8,210,193.53,0.0,1.0,False,110.0,False,0.9,0.6503333333333333,1200,206.4055069278458,170.56682615000392,248.12755165061395
8,210,193.53,0.0,1.0,False,120.0,False,0.9,0.6503333333333333,1200,206.4055069278458,170.56682615000392,248.12755165061395
8,210,193.53,0.0,1.0,False,131.0,True,0.9,0.6503333333333333,1200,206.4055069278458,170.56682615000392,248.12755165061395
8,210,193.53,0.0033333333333333335,0.9966666666666667,False,150.0,False,0.9,0.6503333333333333,1200,206.4055069278458,170.56682615000392,248.12755165061395
8,210,193.53,0.13083333333333333,0.8691666666666666,False,180.0,False,0.9,0.6503333333333333,1200,206.4055069278458,170.56682615000392,248.12755165061395
8,210,193.53,0.3975,0.6025,False,200.0,False,0.9,0.6503333333333333,1200,206.4055069278458,170.56682615000392,248.12755165061395
9,230,190.6,0.0,1.0,False,110.0,False,0.9,0.6263333333333333,1200,187.64654176120374,154.0311443722318,224.59110841476343
9,230,190.6,0.0,1.0,False,120.0,False,0.9,0.6263333333333333,1200,187.64654176120374,154.0311443722318,224.59110841476343
9,230,190.6,0.0008333333333333334,0.9991666666666666,False,131.0,True,0.9,0.6263333333333333,1200,187.64654176120374,154.0311443722318,224.59110841476343
9,230,190.6,0.03,0.97,False,150.0,False,0.9,0.6263333333333333,1200,187.64654176120374,154.0311443722318,224.59110841476343
9,230,190.6,0.38333333333333336,0.6166666666666667,False,180.0,False,0.9,0.6263333333333333,1200,187.64654176120374,154.0311443722318,224.59110841476343
9,230,190.6,0.7375,0.2625,False,200.0,False,0.9,0.6263333333333333,1200,187.64654176120374,154.0311443722318,224.59110841476343
