case_idx,row_idx,stress_true_MPa,P_below_tau_posterior,P_above_tau_posterior,feasible_alpha90,tau_MPa,is_primary_tau,alpha_safe,accept_rate,n_posterior,stress_post_mean,stress_post_p5,stress_post_p95
7,224,135.41,0.18583333333333332,0.8141666666666667,False,120.0,False,0.9,0.647,1200,141.07619195212374,103.78580523374593,180.4861240828004
7,224,135.41,0.33,0.67,False,131.0,True,0.9,0.647,1200,141.07619195212374,103.78580523374593,180.4861240828004
7,224,135.41,0.6666666666666666,0.3333333333333333,False,150.0,False,0.9,0.647,1200,141.07619195212374,103.78580523374593,180.4861240828004
7,224,135.41,0.9475,0.0525,True,180.0,False,0.9,0.647,1200,141.07619195212374,103.78580523374593,180.4861240828004
7,224,135.41,0.9908333333333333,0.009166666666666667,True,200.0,False,0.9,0.647,1200,141.07619195212374,103.78580523374593,180.4861240828004
8,210,193.53,0.0008333333333333334,0.9991666666666666,False,110.0,False,0.9,0.6601666666666667,1200,199.92346383019927,158.6943509484655,243.45943095388787
8,210,193.53,0.0008333333333333334,0.9991666666666666,False,120.0,False,0.9,0.6601666666666667,1200,199.92346383019927,158.6943509484655,243.45943095388787
8,210,193.53,0.0016666666666666668,0.9983333333333333,False,131.0,True,0.9,0.6601666666666667,1200,199.92346383019927,158.6943509484655,243.45943095388787
8,210,193.53,0.0225,0.9775,False,150.0,False,0.9,0.6601666666666667,1200,199.92346383019927,158.6943509484655,243.45943095388787
8,210,193.53,0.21583333333333332,0.7841666666666667,False,180.0,False,0.9,0.6601666666666667,1200,199.92346383019927,158.6943509484655,243.45943095388787
8,210,193.53,0.5058333333333334,0.49416666666666664,False,200.0,False,0.9,0.6601666666666667,1200,199.92346383019927,158.6943509484655,243.45943095388787
9,230,190.6,0.0008333333333333334,0.9991666666666666,False,110.0,False,0.9,0.646,1200,184.76130490556272,145.31402598823826,228.42464808574644
9,230,190.6,0.004166666666666667,0.9958333333333333,False,120.0,False,0.9,0.646,1200,184.76130490556272,145.31402598823826,228.42464808574644
9,230,190.6,0.01,0.99,False,131.0,True,0.9,0.646,1200,184.76130490556272,145.31402598823826,228.42464808574644
9,230,190.6,0.08583333333333333,0.9141666666666667,False,150.0,False,0.9,0.646,1200,184.76130490556272,145.31402598823826,228.42464808574644
9,230,190.6,0.44583333333333336,0.5541666666666667,False,180.0,False,0.9,0.646,1200,184.76130490556272,145.31402598823826,228.42464808574644
9,230,190.6,0.7425,0.2575,False,200.0,False,0.9,0.646,1200,184.76130490556272,145.31402598823826,228.42464808574644
