iter1_output,iter2_output,output_short,pred_delta_mean,pred_delta_std,pred_var_ratio_2to1,pred_spearman_rho,pred_spearman_p,true_delta_mean,true_spearman_rho
iteration1_avg_fuel_temp,iteration2_avg_fuel_temp,avg_fuel_temp,-14.834200859069824,5.68870735168457,0.28288564396778565,0.9424971637320417,3.2493103073912215e-208,-14.891540229885061,0.9301140896776523
iteration1_max_fuel_temp,iteration2_max_fuel_temp,max_fuel_temp,-27.955913543701172,9.730023384094238,0.3437104245850614,0.9447206543841178,8.137252231382648e-212,-28.402229885057473,0.9291351350609839
iteration1_max_monolith_temp,iteration2_max_monolith_temp,max_monolith_temp,-30.741249084472656,11.355298042297363,0.33802212790677333,0.9461950618393551,2.749089393266168e-214,-31.02266666666666,0.9298619404330405
iteration1_max_global_stress,iteration2_max_global_stress,max_global_stress,-42.54721450805664,14.725397109985352,0.5201415398009451,0.9535476019212271,9.433244929263261e-228,-41.84662068965517,0.9658579610033272
iteration1_monolith_new_temperature,iteration2_monolith_new_temperature,monolith_new_temperature,-4.434624671936035,2.0472562313079834,0.19821654271688374,0.9562845515272319,2.4846345057295125e-233,-4.5184706435366815,0.9298465431649156
iteration1_Hcore_after,iteration2_Hcore_after,Hcore_after,-0.04478780925273895,0.03133624792098999,9.263568678119285,0.9844367495295508,0.0,0.014633052096157577,0.9931510092055812
iteration1_wall2,iteration2_wall2,wall2,-0.0036044022999703884,0.002358659403398633,1.0474217942847892,0.9932846543790462,0.0,-0.0034456143158778335,0.9970928817077953
