total_iterations,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2,iteration3_avg_fuel_temp,iteration3_max_fuel_temp,iteration3_max_monolith_temp,iteration3_max_global_stress,iteration3_monolith_new_temperature,iteration3_Hcore_after,iteration3_wall2
2,-92583098.54679674,146878709539.66397,0.3978620045924922,5.607387765850245e-06,5.533481982774067e-09,1203.7171632193736,26.33764551819085,0.021633472539827628,979.56,1045.98,1015.4809624554936,54.58,923.2863422040882,151.71404703654014,29.840412039328914,942.05,982.81,943.6278520118606,22.06,908.85739325799,151.67637543137238,29.8325190933081,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-92583098.54679674,177765026527.46338,0.3978620045924922,5.607387765850245e-06,5.533481982774067e-09,1203.7171632193736,26.33764551819085,0.021633472539827628,979.56,1045.98,1015.4809624554935,82.04,923.2863422040882,151.71404703654017,29.840412039328797,942.05,982.62,943.5451377763294,32.89,908.8567164409196,151.67637367242088,29.832517265449404,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-92583098.54679674,177765026527.46338,0.3978620045924922,6.923041504834857e-06,5.533481982774067e-09,1203.7171632193736,26.33764551819085,0.021633472539827628,979.56,1045.98,1015.4809624554936,92.11,923.2863422040882,151.8962558065104,29.866858260717294,942.0,982.46,943.4546354201275,36.96,908.8504124681702,151.8557171565456,29.858181332258376,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-43969345.09262253,177765026527.46338,0.3978620045924922,5.607387765850245e-06,5.533481982774067e-09,1203.7171632193736,26.33764551819085,0.021633472539827628,979.56,1045.98,1015.4809624554933,121.95,923.2863422040883,151.71404703654014,29.840412039331646,942.05,982.62,943.4828937982488,48.42,908.8570527365797,151.67637454640547,29.832517295357047,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-92583098.54679674,177765026527.46338,0.3978620045924922,5.607387765850245e-06,7.498086015375367e-09,1203.7171632193736,26.33764551819085,0.021633472539827628,979.56,1045.98,1015.4809624554938,95.93,923.2863422040884,152.04688344740066,29.876873450007587,941.96,982.61,943.474279059683,38.36,908.842332251885,152.00009726534228,29.8673451729728,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-92583098.54679674,177765026527.46338,0.22235503769811327,5.607387765850245e-06,5.533481982774067e-09,1203.7171632193736,26.33764551819085,0.021633472539827628,979.56,1045.98,1015.4809624554935,63.42,923.2863422040882,151.71404703741774,29.81336665605482,942.05,982.43,943.419515038249,25.45,908.8583697640793,151.67637797003385,29.80646313309071,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-87183977.97681992,172079521857.4899,0.40428155585560355,1.4462184766332549e-05,5.735083301882971e-09,648.2595071652731,33.77327294853596,0.010375257908654442,938.04,976.75,935.7390434740374,50.82,907.2193469906613,152.9102265356719,30.00910697884951,934.98,970.64,930.3037850946763,44.02,906.1872551438688,152.90611116008364,30.008148278587406,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.30523936658661044,9.749400069130894e-06,4.791524337343084e-09,995.9631530051957,21.216109628839657,0.014762387678046262,970.58,1031.0,998.2339488921618,99.93,919.8106270670402,152.1515500705936,29.8888297444947,948.64,993.54,956.2110468880934,59.1,911.4339774405804,152.12646873491326,29.883555142886536,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.30523936658661044,9.749400069130894e-06,4.791524337343084e-09,918.835869090642,21.216109628839657,0.014762387678046262,973.6,1036.04,1004.0383348459867,105.6,920.9803474893296,152.1550604692274,29.88956775168234,951.44,998.08,961.4559371357291,64.29,912.5170033672281,152.12970585007145,29.884234977314396,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,210770244435.56857,0.30523936658661044,9.749400069130894e-06,4.791524337343084e-09,995.9631530051957,21.216109628839657,0.014762387678046262,978.79,1044.68,1013.9872510268523,163.43,922.9853171846479,152.16108207405557,29.890833895965375,952.98,1000.72,964.482113455292,95.07,913.111940591869,152.13148480782843,29.884608929105827,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.30523936658661044,9.749400069130894e-06,4.791524337343084e-09,995.9631530051957,30.06387542053786,0.014762387678046262,954.21,1003.7,966.7917461289315,69.19,913.4746633948184,152.13256965686784,29.884840802505213,944.1,985.89,947.4855079690781,50.53,909.6728810715348,152.12120849804074,29.882451232781236,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.30523936658661044,9.749400069130894e-06,4.791524337343084e-09,995.9631530051957,21.216109628839657,0.014762387678046262,978.79,1044.68,1013.9872510268523,115.32,922.985317184648,152.1610820740554,29.890833895963855,952.98,1000.62,964.4189623539213,67.2,913.1098050976234,152.13147842144812,29.8846047722717,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.30523936658661044,1.052386834948226e-05,4.791524337343084e-09,995.9631530051957,21.216109628839657,0.014762387678046262,978.79,1044.68,1013.9872510268516,121.62,922.9853171846479,152.26830550222763,29.905361222803013,952.94,1000.37,964.2835619694514,70.79,913.1036443926895,152.2375354692109,29.898833783710856,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-79032163.44124684,162899889424.19556,0.30523936658661044,9.749400069130894e-06,4.791524337343084e-09,995.9631530051957,21.216109628839657,0.014762387678046262,978.79,1044.68,1013.9872510268509,90.41,922.985317184648,152.16108207405537,29.890833895964715,952.98,1000.5,964.3527337429953,52.88,913.1118189237535,152.1314844439692,29.884606448314845,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-79032163.44124684,210770244435.56857,0.25163790569527067,1.052386834948226e-05,5.84144467529459e-09,918.835869090642,30.06387542053786,0.011180317308236187,945.92,989.89,950.8816720382987,67.19,910.2691431522028,152.40223513250874,29.902554776418548,940.31,979.56,940.3360702056852,54.46,908.2205271112207,152.39519847176985,29.901151227079716,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.30523936658661044,9.749400069130894e-06,5.84144467529459e-09,995.9631530051957,21.216109628839657,0.014762387678046262,978.79,1044.68,1013.9872510268516,123.2,922.985317184648,152.33885419129206,29.90901135661247,952.92,1000.65,964.4118654345002,71.58,913.0970759807755,152.30588599325097,29.902217138732826,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.30523936658661044,9.749400069130894e-06,4.791524337343084e-09,995.9631530051957,21.216109628839657,0.011180317308236187,968.58,1027.67,994.3995430818476,96.18,919.037912293479,152.1492321876453,29.8883424907461,952.67,1000.17,963.9340911455527,66.68,912.9892337546688,152.13111785304997,29.88453186604639,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-63103325.02396518,202540362456.46454,0.40428155585560355,1.4462184766332549e-05,5.735083301882971e-09,648.2595071652731,33.77327294853596,0.010375257908654442,938.04,976.75,935.7390434740372,79.41,907.2193469906612,152.91022653567185,30.009106978850163,934.98,970.6,930.2756619264082,68.82,906.1863537604203,152.90610756669727,30.008147449235597,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-87183977.97681992,202540362456.46454,0.40428155585560355,1.4462184766332549e-05,5.735083301882971e-09,648.2595071652731,33.77327294853596,0.010375257908654442,938.04,976.75,935.7390434740372,67.47,907.2193469906613,152.91022653567188,30.009106978852845,934.98,970.79,930.3361638426834,58.45,906.187209888079,152.9061109796703,30.008148116010837,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-52180558.42059508,162899889424.19556,0.25163790569527067,9.749400069130894e-06,4.791524337343084e-09,995.9631530051957,21.216109628839657,0.014762387678046262,978.79,1044.68,1013.9872510268509,107.02,922.9853171846479,152.16108207432956,29.87991720103235,952.98,1000.67,964.4188836243413,62.36,913.1080490945433,152.13147317024436,29.87394585429157,N/A,N/A,N/A,N/A,N/A,N/A,N/A
