total_iterations,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2,iteration3_avg_fuel_temp,iteration3_max_fuel_temp,iteration3_max_monolith_temp,iteration3_max_global_stress,iteration3_monolith_new_temperature,iteration3_Hcore_after,iteration3_wall2
2,-75935853.15180492,298666732588.03937,0.3125812580882853,1.4879240389910795e-05,5.13789130552383e-09,555.9670586581199,27.250537432692305,0.01386070607695725,947.4,992.35,953.7157386195023,157.11,910.840091032039,152.88286425674625,29.98481188333004,940.49,979.89,940.7929114749063,122.16,908.3161758152706,152.87310910924722,29.982668110144427,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-85641940.1413393,190936579371.13177,0.42692380697052423,9.703224934616121e-06,4.644488395630927e-09,555.9670586581199,25.11304574015501,0.013451327865962478,959.4,1012.36,976.7668983854121,92.52,915.4846742668725,152.10770152369102,29.906795896521405,948.93,993.99,956.7466134996428,69.85,911.5442530439046,152.09612721438899,29.904123660692655,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-75935853.15180492,190936579371.13177,0.42692380697052423,9.703224934616121e-06,4.644488395630927e-09,1105.139773625896,25.11304574015501,0.013451327865962478,977.81,1043.05,1012.1130003307868,143.33,922.6076036737272,152.12867880342662,29.911629650138586,957.1,1007.59,972.306911765619,94.69,914.7036186288433,152.10540558801392,29.90626167490011,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-85641940.1413393,190936579371.13177,0.42692380697052423,9.703224934616121e-06,4.644488395630927e-09,1105.139773625896,25.11304574015501,0.01386070607695725,979.08,1045.18,1014.5622875560742,135.48,923.1012032034357,152.13013509070194,29.911965338500153,957.2,1007.39,972.3300673770916,88.0,914.7429229730255,152.10552110396154,29.906284743407262,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-72706362.60211618,298913797381.59436,0.09396077114195342,7.262951720204033e-06,3.842741853886827e-09,1446.0519956638173,22.682764006889027,0.01684320586886072,1082.65,1217.84,1215.7763994392576,366.99,963.1586727609663,151.75058102413914,29.81149086965449,960.04,1012.53,977.8311020096357,94.75,915.8220473578228,151.6395561961488,29.79203499412283,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-41946855.01659304,209983664886.76962,0.2802002381024512,1.5318902962144527e-05,7.232768196148372e-09,984.3060126790103,11.000072556373052,0.011416404376975279,1061.41,1182.42,1174.1717924957366,606.46,954.9446134473703,153.49447082587886,30.060553225077484,963.54,1017.81,984.6850783725259,194.34,917.2680420473274,153.3191051468255,30.024174990265294,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-41946855.01659304,209983664886.76962,0.2802002381024512,1.5318902962144527e-05,7.232768196148372e-09,528.1701013488284,11.000072556373052,0.011416404376975279,976.04,1040.11,1008.7244572659429,246.26,921.9247209829653,153.34061284864458,30.028640935654614,951.06,996.79,960.7522477507232,142.2,912.4312603819933,153.29681542535863,30.01956557460457,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-85641940.1413393,190936579371.13177,0.42692380697052423,1.4879240389910795e-05,4.644488395630927e-09,1105.139773625896,25.11304574015501,0.013451327865962478,977.81,1043.05,1012.1130003307867,181.81,922.607603673727,152.8449934885306,30.01768994233428,956.85,1006.5,971.6314206233733,119.57,914.646919651455,152.81537294436924,30.010555202523456,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-85641940.1413393,190936579371.13177,0.42692380697052423,9.703224934616121e-06,5.13789130552383e-09,1105.139773625896,25.11304574015501,0.013451327865962478,977.81,1043.05,1012.1130003307867,137.03,922.6076036737272,152.21216161925264,29.92095738065918,957.07,1007.53,972.3137469262338,90.57,914.6981204383322,152.1876210995281,29.915352877082107,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-85641940.1413393,190936579371.13177,0.42692380697052423,9.703224934616121e-06,4.644488395630927e-09,1105.139773625896,27.250537432692305,0.013451327865962478,970.78,1031.33,998.6158154394179,117.39,919.8875817238937,152.12065989894964,29.90978149489524,954.25,1002.81,966.9050546375402,81.56,913.6035425641139,152.10217332423701,29.90551793343199,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-120865383.79856548,298913797381.59436,0.09396077114195342,1.001733192586487e-05,3.842741853886827e-09,1446.0519956638173,22.682764006889027,0.01684320586886072,1082.65,1217.84,1215.7763994392576,366.12,963.1586727609663,152.14851680350003,29.858340655372984,959.9,1012.13,977.7048782983001,96.12,915.7845227464114,152.01783202552423,29.834685436470036,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-41946855.01659304,209983664886.76962,0.2802002381024512,1.5318902962144527e-05,7.232768196148372e-09,528.1701013488284,21.2388983255337,0.011416404376975279,947.35,992.26,953.6120857955092,125.52,910.8192087331103,153.28939775954066,30.01804000400063,940.15,979.07,940.1589049415182,96.58,908.2044524877194,153.2773782571676,30.01554043689388,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,-72706362.60211618,298913797381.59436,0.4263095671679088,1.001733192586487e-05,3.842741853886827e-09,1446.0519956638173,22.682764006889027,0.01684320586886072,1082.65,1217.84,1215.7763994392576,727.37,963.1586727609663,152.14851680153114,29.92922786386819,959.9,1012.13,977.571973530437,187.85,915.7848342096842,152.01783287436234,29.898388409243598,N/A,N/A,N/A,N/A,N/A,N/A,N/A
