case_id,folder_name,subfolder_name,iteration,平均燃料温度,燃料最高温度,单体最高温度,全局最大应力,fuel_new_temperature,monolith_new_temperature,fuel_temp_error,monolith_temp_error,max_fuel_center_temp,max_monolith_temp,Hcore_before,Hcore_after,wall1,wall2,pitch_fuel,pitch_HP,Hcore,monolith_volume_change,total_time,thermal_run_time
2025_05_28_22_08_30_2,2025_05_28_22_08_30,2,2,971.88,1040.39,1024.96,129.38,971.8838402421813,943.1303031631886,0.036710857562287126,0.004298303665136527,1040.3882577423365,1024.9634936419056,152.47713809352314,152.477789734503,8.84,29.918608467287182,1.5999872334476104,2.7712591797928274,152.477789734503,1.3211081110123778e-05,482.7969207763672,N/A
2025_05_28_22_08_30_2,2025_05_28_22_08_30,2,3,971.88,1040.39,1024.96,129.38,971.8845504291525,943.1304717985536,9.547597553350045e-06,3.69568802456532e-06,1040.389206746796,1024.9626399010158,152.477789734503,152.47779029721826,8.84,29.918608250740906,1.5999999884194467,2.771281272052097,152.47779029721826,1.2169848252288545e-08,471.18361163139343,N/A
2025_05_28_22_08_30_7,2025_05_28_22_08_30,7,1,968.51,1032.79,1025.94,130.55,968.5130296763915,942.9350096944933,1.1188502588726217,1.0760418572292774,1032.7858026117365,1025.9385724784584,150.0,152.47713809352317,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.47713809352317,0.03731415550097984,471.29414200782776,N/A
2025_05_28_22_08_30_7,2025_05_28_22_08_30,7,2,971.15,1038.5,1024.96,129.38,971.1474235730558,943.1303492776573,0.03709733141466136,0.004299318619661017,1038.4975637310877,1024.9633146042152,152.47713809352317,152.47778988838118,8.84,29.918608400420254,1.5999872298717013,2.7712591735991707,152.47778988838118,1.3214969457539873e-05,528.4824438095093,N/A
2025_05_28_22_08_30_7,2025_05_28_22_08_30,7,3,971.15,1038.5,1024.96,129.38,971.1481374804553,943.130515582459,9.693582814394298e-06,3.644609439905327e-06,1038.4985188781138,1024.9624717747065,152.47778988838118,152.47779044331938,8.84,29.91860818834414,1.5999999886585041,2.7712812724661564,152.47779044331938,1.1893448322945646e-08,510.56941986083984,N/A
2025_05_28_22_08_30_27,2025_05_28_22_08_30,27,1,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.32127424808218,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.32127424808218,0.03632908024858357,467.01675629615784,N/A
2025_05_28_22_08_30_27,2025_05_28_22_08_30,27,2,970.44,1036.68,1024.97,129.39,970.4363041568371,943.1289926727961,0.02800006392572533,0.004269460480083946,1036.6802295658686,1024.9710847010424,152.32127424808218,152.32188222539327,8.84,29.918610165802022,1.5999873242807807,2.7712593371204934,152.32188222539327,1.3368961114045057e-05,526.4413149356842,N/A
2025_05_28_22_08_30_27,2025_05_28_22_08_30,27,3,970.44,1036.68,1024.97,129.39,970.4368526422026,943.1291966682114,7.520059753662216e-06,4.470741152526331e-06,1036.680660104831,1024.970148646252,152.32188222539327,152.3218828647796,8.84,29.918609930402162,1.5999999874111874,2.7712812703057406,152.3218828647796,1.3043598284930684e-08,526.3614213466644,N/A
2025_05_28_22_08_30_20,2025_05_28_22_08_30,20,1,968.69,1033.23,1025.94,130.55,968.6868261587757,942.9350096944933,1.1191411316464865,1.0760418572292774,1033.2347145170252,1025.9385724784584,150.0,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16792657313215,0.03535793804872051,463.8398368358612,N/A
2025_05_28_22_08_30_20,2025_05_28_22_08_30,20,2,970.48,1036.8,1024.98,129.4,970.4782676272378,943.1276620655542,0.02516535102248263,0.0042401745340508645,1036.7961188600434,1024.9787661689224,152.16792657313215,152.16850232547796,8.84,29.91861191915355,1.5999874180465072,2.7712594995274955,152.16850232547796,1.3448292121493942e-05,521.9397201538086,N/A
2025_05_28_22_08_30_20,2025_05_28_22_08_30,20,3,970.48,1036.8,1024.98,129.4,970.478758072286,943.127870214885,6.720426014913896e-06,4.561910940672879e-06,1036.7963840803322,1024.977831660076,152.16850232547796,152.16850294757324,8.84,29.918611659701778,1.5999999861249303,2.771281268077878,152.16850294757324,1.491461109029342e-08,525.3398237228394,N/A
2025_05_28_22_08_30_0,2025_05_28_22_08_30,0,1,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.47713809352317,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.47713809352317,0.03731415550097984,473.99263739585876,N/A
2025_05_28_22_08_30_0,2025_05_28_22_08_30,0,2,971.88,1040.39,1024.96,129.38,971.8838402421813,943.1303031631886,0.036710857562287126,0.004298303665136527,1040.3882577423365,1024.9634936419056,152.47713809352317,152.47778973450298,8.84,29.918608467287182,1.5999872334476104,2.7712591797928274,152.47778973450298,1.3211081110730777e-05,523.9857449531555,N/A
2025_05_28_22_08_30_0,2025_05_28_22_08_30,0,3,971.88,1040.39,1024.96,129.38,971.8845504291525,943.1304717985536,9.547597553350045e-06,3.69568802456532e-06,1040.389206746796,1024.9626399010158,152.47778973450298,152.4777902972177,8.84,29.918608250740906,1.5999999884194467,2.771281272052097,152.4777902972177,1.2169851894260508e-08,504.33819365501404,N/A
2025_05_28_22_08_30_17,2025_05_28_22_08_30,17,1,968.03,1031.55,1025.94,130.55,968.032833027981,942.9350096944933,1.1180465824736083,1.0760418572292774,1031.5454714387934,1025.9385724784584,150.0,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16792657313215,0.03535793804872051,466.163702249527,N/A
2025_05_28_22_08_30_17,2025_05_28_22_08_30,17,2,969.45,1034.16,1024.98,129.4,969.451196355746,943.127695375086,0.020109263542586932,0.004240907658837165,1034.158930704221,1024.978614509623,152.16792657313215,152.16850242503008,8.84,29.918611869031068,1.5999874153660574,2.7712594948848204,152.16850242503008,1.3451309018149244e-05,521.9468648433685,N/A
2025_05_28_22_08_30_17,2025_05_28_22_08_30,17,3,969.45,1034.16,1024.98,129.4,969.451594007347,943.1279346574407,5.5266850470934816e-06,5.244234949589137e-06,1034.158739947512,1024.9774979136425,152.16850242503008,152.1685031401725,8.84,29.91861158392754,1.5999999847531148,2.7712812657018238,152.1685031401725,1.6181927651244132e-08,519.2247531414032,N/A
2025_05_28_22_08_30_15,2025_05_28_22_08_30,15,1,967.81,1030.97,1025.94,130.55,967.8085839997794,942.9350096944933,1.117671270292518,1.0760418572292774,1030.9662430376093,1025.9385724784584,150.0,152.22744309263425,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.22744309263425,0.035735085144712554,461.29522681236267,N/A
2025_05_28_22_08_30_15,2025_05_28_22_08_30,15,2,969.23,1033.58,1024.98,129.4,969.2269636369601,943.1282232189786,0.020173633950374272,0.0042525252175480465,1033.5801007989317,1024.9755827892027,152.22744309263425,152.2280327174201,8.84,29.918611171618203,1.5999873780698148,2.7712594302858333,152.2280327174201,1.3413392719705056e-05,523.8768396377563,N/A
2025_05_28_22_08_30_15,2025_05_28_22_08_30,15,3,969.23,1033.58,1024.97,129.39,969.227355814153,943.1284600095245,5.4676396855742416e-06,5.189563150529781e-06,1033.5799145484748,1024.9744579645444,152.2280327174201,152.22803344006127,8.84,29.918610889099824,1.5999999848913642,2.7712812659412784,152.22803344006127,1.594516384437627e-08,515.6338536739349,N/A
2025_05_28_22_08_30_4,2025_05_28_22_08_30,4,1,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.3115648034923,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.3115648034923,0.0362676488700125,470.7927932739258,N/A
2025_05_28_22_08_30_4,2025_05_28_22_08_30,4,2,971.88,1040.4,1024.97,129.39,971.8841604403827,943.1288610896316,0.036715320264816005,0.004266564405770909,1040.3982094211724,1024.9718602136786,152.3115648034923,152.3121775934047,8.84,29.9186103397643,1.599987333583935,2.7712593532340293,152.3121775934047,1.3324367745066622e-05,515.467777967453,N/A
2025_05_28_22_08_30_4,2025_05_28_22_08_30,4,3,971.88,1040.4,1024.97,129.39,971.8848612752341,943.1290201834673,9.421829153373223e-06,3.4866931124736917e-06,1040.3990445215054,1024.9709559324142,152.3121775934047,152.31217809634458,8.84,29.918610161373923,1.5999999904599647,2.7712812755863774,152.31217809634458,9.763666345567798e-09,506.4934997558594,N/A
2025_05_28_22_08_30_18,2025_05_28_22_08_30,18,1,966.81,1028.38,1025.94,130.55,966.8070417073772,942.9350096944933,1.1159950488826396,1.0760418572292774,1028.3792902320902,1025.9385724784584,150.0,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16792657313215,0.03535793804872051,459.9628474712372,N/A
2025_05_28_22_08_30_18,2025_05_28_22_08_30,18,2,968.23,1031.01,1024.98,129.4,968.2259738311578,943.1277737010759,0.020473130706856364,0.004242631571529205,1031.0128492392,1024.9783128003746,152.16792657313215,152.16850265912274,8.84,29.918611766279227,1.5999874098710951,2.7712594853672665,152.16850265912274,1.3457296488988937e-05,517.005166053772,N/A
2025_05_28_22_08_30_18,2025_05_28_22_08_30,18,3,968.23,1031.01,1024.98,129.4,968.2263667027075,943.1280074697103,5.554841148524704e-06,5.123384628576626e-06,1031.0127291951248,1024.9772220123505,152.16850265912274,152.16850335778634,8.84,29.91861146988675,1.5999999841493995,2.771281264656158,152.16850335778634,1.711704788437923e-08,526.0803923606873,N/A
2025_05_28_22_08_30_1,2025_05_28_22_08_30,1,1,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.4771380935231,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.4771380935231,0.037314155500979454,480.141583442688,N/A
2025_05_28_22_08_30_1,2025_05_28_22_08_30,1,2,971.88,1040.39,1024.96,129.38,971.8838402421813,943.1303031631886,0.036710857562287126,0.004298303665136527,1040.3882577423365,1024.9634936419056,152.4771380935231,152.477789734503,8.84,29.918608467287182,1.5999872334476104,2.7712591797928274,152.477789734503,1.3211081110123778e-05,479.12133622169495,N/A
2025_05_28_22_08_30_1,2025_05_28_22_08_30,1,3,971.88,1040.39,1024.96,129.38,971.8845504291525,943.1304717985536,9.547597553350045e-06,3.69568802456532e-06,1040.389206746796,1024.9626399010158,152.477789734503,152.47779029721798,8.84,29.918608250740906,1.5999999884194467,2.771281272052097,152.47779029721798,1.2169850275606301e-08,478.8939325809479,N/A
2025_05_28_22_08_30_22,2025_05_28_22_08_30,22,1,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.21751718985772,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.21751718985772,0.03567220670619651,458.74402046203613,N/A
2025_05_28_22_08_30_22,2025_05_28_22_08_30,22,2,970.44,1036.69,1024.98,129.4,970.4364921890946,943.1281018637237,0.028002714144638223,0.004249854253995164,1036.6861653388355,1024.9762878611623,152.21751718985772,152.2180850058032,8.84,29.91861134353279,1.5999873872634625,2.771259446209698,152.2180850058032,1.3543824145008554e-05,524.1396036148071,N/A
2025_05_28_22_08_30_22,2025_05_28_22_08_30,22,3,970.44,1036.69,1024.98,129.4,970.4370193347092,943.1283019250243,7.227460477757127e-06,4.3846071259403775e-06,1036.6865212452371,1024.975313471184,152.2180850058032,152.21808559413705,8.84,29.918611107805553,1.5999999873936805,2.7712812702754177,152.21808559413705,1.3400102984166344e-08,530.160966873169,N/A
2025_05_28_22_08_30_25,2025_05_28_22_08_30,25,1,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.2175171889625,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.2175171889625,0.0356722067005251,470.70742750167847,N/A
2025_05_28_22_08_30_25,2025_05_28_22_08_30,25,2,970.44,1036.69,1024.98,129.4,970.4364921890946,943.1281018637237,0.028002714144638223,0.004249854253995164,1036.6861653388355,1024.9762878611623,152.2175171889625,152.21808500490775,8.84,29.91861134353279,1.5999873872634625,2.771259446209698,152.21808500490775,1.3543824146506967e-05,464.62911319732666,N/A
2025_05_28_22_08_30_25,2025_05_28_22_08_30,25,3,970.44,1036.69,1024.98,129.4,970.4370193347092,943.1283019250243,7.227460477757127e-06,4.3846071259403775e-06,1036.6865212452371,1024.975313471184,152.21808500490775,152.2180855932415,8.84,29.918611107805553,1.5999999873936805,2.7712812702754177,152.2180855932415,1.340010359227599e-08,473.0544979572296,N/A
2025_05_28_22_08_30_16,2025_05_28_22_08_30,16,1,967.81,1030.97,1025.94,130.55,967.8085839997794,942.9350096944933,1.117671270292518,1.0760418572292774,1030.9662430376093,1025.9385724784584,150.0,152.21542630316006,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.21542630316006,0.03565896034737362,464.3882496356964,N/A
2025_05_28_22_08_30_16,2025_05_28_22_08_30,16,2,969.23,1033.58,1024.98,129.4,969.2269791292719,943.1281236523284,0.02017385429774634,0.004250333809405698,1033.580741292782,1024.9761752848945,152.21542630316006,152.2160205445491,8.84,29.918611312781096,1.5999873856189235,2.771259443361273,152.2160205445491,1.337241802607233e-05,520.837464094162,N/A
2025_05_28_22_08_30_16,2025_05_28_22_08_30,16,3,969.23,1033.58,1024.98,129.4,969.2273719158795,943.1283595239048,5.4761348162814505e-06,5.169434056988811e-06,1033.5806019922065,1024.975069322159,152.2160205445491,152.2160212703975,8.84,29.918611018704656,1.5999999842732575,2.7712812648706864,152.2160212703975,1.6770256359804888e-08,522.7083179950714,N/A
2025_05_28_22_08_30_28,2025_05_28_22_08_30,28,1,968.06,1031.62,1025.94,130.55,968.0617967159438,942.9350096944933,1.118095057265178,1.0760418572292774,1031.6202824205438,1025.9385724784584,150.0,152.21751718985772,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.21751718985772,0.03567220670619651,463.3113431930542,N/A
2025_05_28_22_08_30_28,2025_05_28_22_08_30,28,2,970.05,1035.69,1024.98,129.4,970.0487585709179,943.1281300952628,0.028159173199243638,0.0042504756149078235,1035.6906286428907,1024.976204133434,152.21751718985772,152.2180850888256,8.84,29.91861131437559,1.599987385704194,2.7712594435089657,152.2180850888256,1.3545414285656251e-05,527.2429752349854,N/A
2025_05_28_22_08_30_28,2025_05_28_22_08_30,28,3,970.05,1035.69,1024.98,129.4,970.0492985517192,943.128325655448,7.44300539232518e-06,4.285956596062063e-06,1035.6909878633928,1024.9751855033744,152.2180850888256,152.21808566392275,8.84,29.918611057507377,1.5999999862630947,2.7712812683171855,152.21808566392275,1.5035473234351825e-08,525.5228674411774,N/A
2025_05_28_22_08_30_26,2025_05_28_22_08_30,26,1,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.31558975412216,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.31558975412216,0.036293115568069995,465.3428750038147,N/A
2025_05_28_22_08_30_26,2025_05_28_22_08_30,26,2,970.44,1036.68,1024.97,129.39,970.4363192989521,943.1289458234608,0.028000277346124907,0.004268429351540308,1036.6805761047503,1024.9713879139686,152.31558975412216,152.3161802228213,8.84,29.918610243185135,1.5999873284190747,2.7712593442882287,152.3161802228213,1.3478095031019084e-05,523.0322015285492,N/A
2025_05_28_22_08_30_26,2025_05_28_22_08_30,26,3,970.44,1036.68,1024.97,129.39,970.4368496146641,943.129148580373,7.270941515965309e-06,4.443602818026196e-06,1036.680947085771,1024.97042762704,152.3161802228213,152.31618084017086,8.84,29.918610005533782,1.5999999872907813,2.771281270097191,152.31618084017086,1.335302327456992e-08,523.7323517799377,N/A
2025_05_28_22_08_30_10,2025_05_28_22_08_30,10,1,967.98,1031.41,1025.94,130.55,967.9785982167432,942.9350096944933,1.1179558129150513,1.0760418572292774,1031.4053838342707,1025.9385724784584,150.0,152.1526609324204,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.1526609324204,0.03526115446936713,465.5820276737213,N/A
2025_05_28_22_08_30_10,2025_05_28_22_08_30,10,2,969.86,1035.22,1024.98,129.4,969.8634219895185,943.1275624276565,0.02674320744829431,0.004237981557788653,1035.2180930729523,1024.979406303737,152.1526609324204,152.15321254575912,8.84,29.918612046293088,1.5999874248456754,2.771259511304,152.15321254575912,1.3597251871636905e-05,514.1169486045837,N/A
2025_05_28_22_08_30_10,2025_05_28_22_08_30,10,3,969.86,1035.22,1024.98,129.4,969.8639298757217,943.1277678219162,7.018548725745024e-06,4.5015391755138935e-06,1035.2184444022073,1024.9784465140647,152.15321254575912,152.1532131341845,8.84,29.918611781364874,1.5999999858320586,2.7712812675706093,152.1532131341845,1.5536596361050906e-08,513.142947435379,N/A
2025_05_28_22_08_30_5,2025_05_28_22_08_30,5,1,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.31823422255968,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.31823422255968,0.036309846936129174,462.72164583206177,N/A
2025_05_28_22_08_30_5,2025_05_28_22_08_30,5,2,971.88,1040.4,1024.97,129.39,971.8841521339187,943.1289194449556,0.036715204495028034,0.004267848774903094,1040.3977864326766,1024.971493633224,152.31823422255968,152.31882377285947,8.84,29.918610266739176,1.5999873296786977,2.7712593464699595,152.31882377285947,1.3482466698130966e-05,513.2724750041962,N/A
2025_05_28_22_08_30_5,2025_05_28_22_08_30,5,3,971.88,1040.4,1024.97,129.39,971.8848495905833,943.1290829259428,9.376414794048963e-06,3.582837139567907e-06,1040.3987515525432,1024.9706737773054,152.31882377285947,152.31882426991578,8.84,29.918610071218932,1.5999999895438863,2.7712812739996835,152.31882426991578,1.105706584918381e-08,506.89187359809875,N/A
2025_05_28_22_08_30_23,2025_05_28_22_08_30,23,1,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.2175171898577,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.2175171898577,0.03567220670619651,476.95672273635864,N/A
2025_05_28_22_08_30_23,2025_05_28_22_08_30,23,2,970.44,1036.69,1024.98,129.4,970.4364921890946,943.1281018637237,0.028002714144638223,0.004249854253995164,1036.6861653388355,1024.9762878611623,152.2175171898577,152.21808500580318,8.84,29.91861134353279,1.5999873872634625,2.771259446209698,152.21808500580318,1.3543824145211234e-05,468.3475646972656,N/A
2025_05_28_22_08_30_23,2025_05_28_22_08_30,23,3,970.44,1036.69,1024.98,129.4,970.4370193347092,943.1283019250243,7.227460477757127e-06,4.3846071259403775e-06,1036.6865212452371,1024.975313471184,152.21808500580318,152.21808559413705,8.84,29.918611107805553,1.5999999873936805,2.7712812702754177,152.21808559413705,1.3400102781489409e-08,467.7789566516876,N/A
2025_05_28_22_08_30_8,2025_05_28_22_08_30,8,1,969.54,1035.45,1025.94,130.55,969.5446459881779,942.9350096944933,1.1205768133693355,1.0760418572292774,1035.4504361242334,1025.9385724784584,150.0,152.47713809352317,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.47713809352317,0.03731415550097984,466.27453207969666,N/A
2025_05_28_22_08_30_8,2025_05_28_22_08_30,8,2,971.88,1040.39,1024.96,129.38,971.8843143114501,943.1302870451841,0.03247525601911017,0.00429794891657109,1040.3896720356643,1024.963611134927,152.47713809352317,152.47778968071927,8.84,29.918608489748333,1.5999872346487878,2.7712591818733276,152.47778968071927,1.320978872132557e-05,525.2990944385529,N/A
2025_05_28_22_08_30_8,2025_05_28_22_08_30,8,3,971.88,1040.39,1024.96,129.38,971.8849461040124,943.13047260599,8.493626219169825e-06,4.066614915645932e-06,1040.3902171113477,1024.962636982873,152.47778968071927,152.47779029991202,8.84,29.91860825275578,1.5999999873260122,2.771281270158213,152.47779029991202,1.3296980084258136e-08,515.0508580207825,N/A
2025_05_28_22_08_30_12,2025_05_28_22_08_30,12,1,967.81,1030.97,1025.94,130.55,967.8085839997794,942.9350096944933,1.117671270292518,1.0760418572292774,1030.9662430376093,1025.9385724784584,150.0,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16792657313215,0.03535793804872051,482.0078237056732,N/A
2025_05_28_22_08_30_12,2025_05_28_22_08_30,12,2,969.23,1033.58,1024.98,129.4,969.2270524505009,943.127714848243,0.020174897146639788,0.004241336252496509,1033.583371213244,1024.9785422226405,152.16792657313215,152.16850248322947,8.84,29.918611849208574,1.5999874143059902,2.77125949304873,152.16850248322947,1.3452378408215438e-05,482.4209735393524,N/A
2025_05_28_22_08_30_12,2025_05_28_22_08_30,12,3,969.23,1033.58,1024.98,129.4,969.2274504301739,943.1279459939385,5.548529591589791e-06,5.065905584677441e-06,1033.5832576680218,1024.9774830131416,152.16850248322947,152.16850317405382,8.84,29.918611553031614,1.5999999841609251,2.771281264676121,152.16850317405382,1.7152779829996978e-08,478.9514322280884,N/A
2025_05_28_22_08_30_30,2025_05_28_22_08_30,30,1,968.64,1033.12,1025.94,130.55,968.6412391108412,942.9350096944933,1.1190648353319517,1.0760418572292774,1033.1169643491785,1025.9385724784584,150.0,152.21751718985772,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.21751718985772,0.03567220670619651,410.60532307624817,N/A
2025_05_28_22_08_30_14,2025_05_28_22_08_30,14,1,967.81,1030.97,1025.94,130.55,967.8085839997794,942.9350096944933,1.117671270292518,1.0760418572292774,1030.9662430376093,1025.9385724784584,150.0,152.1679265734412,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.1679265734412,0.03535793805067975,474.91244745254517,N/A
2025_05_28_22_08_30_14,2025_05_28_22_08_30,14,2,969.23,1033.58,1024.98,129.4,969.2270524505009,943.127714848243,0.020174897146639788,0.004241336252496509,1033.583371213244,1024.9785422226405,152.1679265734412,152.16850248353853,8.84,29.918611849208574,1.5999874143059902,2.77125949304873,152.16850248353853,1.3452378408390862e-05,469.0996675491333,N/A
2025_05_28_22_08_30_14,2025_05_28_22_08_30,14,3,969.23,1033.58,1024.98,129.4,969.2274504301739,943.1279459939385,5.548529591589791e-06,5.065905584677441e-06,1033.5832576680218,1024.9774830131416,152.16850248353853,152.16850317436297,8.84,29.918611553031614,1.5999999841609251,2.771281264676121,152.16850317436297,1.715277922173322e-08,463.3350074291229,N/A
2025_05_28_22_08_30_11,2025_05_28_22_08_30,11,1,967.81,1030.97,1025.94,130.55,967.8085839997794,942.9350096944933,1.117671270292518,1.0760418572292774,1030.9662430376093,1025.9385724784584,150.0,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16792657313215,0.03535793804872051,471.23433446884155,N/A
2025_05_28_22_08_30_11,2025_05_28_22_08_30,11,2,969.23,1033.58,1024.98,129.4,969.2270524505009,943.127714848243,0.020174897146639788,0.004241336252496509,1033.583371213244,1024.9785422226405,152.16792657313215,152.16850248322945,8.84,29.918611849208574,1.5999874143059902,2.77125949304873,152.16850248322945,1.345237840862093e-05,519.7052900791168,N/A
2025_05_28_22_08_30_11,2025_05_28_22_08_30,11,3,969.23,1033.58,1024.98,129.4,969.2274504301739,943.1279459939385,5.548529591589791e-06,5.065905584677441e-06,1033.5832576680218,1024.9774830131416,152.16850248322945,152.16850317405382,8.84,29.918611553031614,1.5999999841609251,2.771281264676121,152.16850317405382,1.715277942451104e-08,513.7429597377777,N/A
2025_05_28_22_08_30_3,2025_05_28_22_08_30,3,1,969.25,1034.69,1025.94,130.55,969.2498420119636,942.9350096944933,1.1200834175932444,1.0760418572292774,1034.6889672369043,1025.9385724784584,150.0,152.4771380933983,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.4771380933983,0.037314155500191376,471.2001647949219,N/A
2025_05_28_22_08_30_3,2025_05_28_22_08_30,3,2,971.88,1040.39,1024.96,129.38,971.8838402421813,943.1303031631886,0.036710857562287126,0.004298303665136527,1040.3882577423365,1024.9634936419056,152.4771380933983,152.47778973437818,8.84,29.918608467287182,1.5999872334476104,2.7712591797928274,152.47778973437818,1.3211081110134594e-05,464.2209885120392,N/A
2025_05_28_22_08_30_3,2025_05_28_22_08_30,3,3,971.88,1040.39,1024.96,129.38,971.8845504291525,943.1304717985536,9.547597553350045e-06,3.69568802456532e-06,1040.389206746796,1024.9626399010158,152.47778973437818,152.47779029709312,8.84,29.918608250740906,1.5999999884194467,2.771281272052097,152.47779029709312,1.216985047794804e-08,476.22405433654785,N/A
2025_05_28_22_08_30_24,2025_05_28_22_08_30,24,1,968.45,1032.62,1025.94,130.55,968.4497078028459,942.9350096944933,1.118744280841583,1.0760418572292774,1032.6222455591242,1025.9385724784584,150.0,152.21751718985777,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.21751718985777,0.0356722067061969,468.9386513233185,N/A
2025_05_28_22_08_30_24,2025_05_28_22_08_30,24,2,970.44,1036.69,1024.98,129.4,970.4364921890946,943.1281018637237,0.028002714144638223,0.004249854253995164,1036.6861653388355,1024.9762878611623,152.21751718985777,152.21808500580318,8.84,29.91861134353279,1.5999873872634625,2.771259446209698,152.21808500580318,1.3543824145616588e-05,472.39123153686523,N/A
2025_05_28_22_08_30_24,2025_05_28_22_08_30,24,3,970.44,1036.69,1024.98,129.4,970.4370193347092,943.1283019250243,7.227460477757127e-06,4.3846071259403775e-06,1036.6865212452371,1024.975313471184,152.21808500580318,152.21808559413685,8.84,29.918611107805553,1.5999999873936805,2.7712812702754177,152.21808559413685,1.340010420022798e-08,473.8910207748413,N/A
2025_05_28_22_08_30_19,2025_05_28_22_08_30,19,1,967.51,1030.2,1025.94,130.55,967.5110844395606,942.9350096944933,1.1171733630787626,1.0760418572292774,1030.1978111356775,1025.9385724784584,150.0,152.16792657313215,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.16792657313215,0.03535793804872051,457.7759189605713,N/A
2025_05_28_22_08_30_19,2025_05_28_22_08_30,19,2,969.24,1033.62,1024.98,129.4,969.2401956221989,943.1277342549449,0.024697677467502472,0.004241763383513131,1033.6170155826535,1024.9784907846954,152.16792657313215,152.16850254123014,8.84,29.918611832919872,1.5999874134349032,2.771259491539963,152.16850254123014,1.3453190278610662e-05,523.8085925579071,N/A
2025_05_28_22_08_30_19,2025_05_28_22_08_30,19,3,969.24,1033.62,1024.98,129.4,969.240662347495,943.1279460068774,6.505771165195641e-06,4.640860125290079e-06,1033.61718461813,1024.9774880918408,152.16850254123014,152.16850317409254,8.84,29.918611563928927,1.5999999856147902,2.771281267194289,152.16850317409254,1.5542523179414693e-08,523.4407861232758,N/A
2025_05_28_22_02_26_13,2025_05_28_22_02_26,13,1,968.8,1033.53,1025.94,130.55,968.79958300445,942.9350096944933,1.1193298460325523,1.0760418572292774,1033.5259626001398,1025.9385724784584,150.0,152.164416233815,8.84,29.918847192618507,1.6158702281245438,2.7987693335496218,152.164416233815,0.03533568435077419,479.66638708114624,N/A
