total_iterations,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
2,-61615762.45853707,211188645430.28915,0.32904845260280274,1.0141854963635646e-05,5.713760225297383e-09,1167.281858676719,27.012515669379496,0.01311835263126038,1.1133589146381218,1013.65,1099.15,1063.5953760194552,247.63,954.531945815171,152.47843500549382,29.94281874108579,1.102618525027157,1000.58,1073.82,1036.1692047563106,200.88,950.6638727411944,152.46523995502935,29.939566545411058
2,-61615762.45853707,211188645430.28915,0.32904845260280274,1.0141854963635646e-05,5.386110775989091e-09,1167.281858676719,21.95755722222145,0.01311835263126038,1.113358914638119,1029.92,1127.32,1096.1077872683418,294.42,960.0810828869228,152.43795184751775,29.94063739708433,1.1030821659580223,1006.33,1084.15,1047.9512543816602,218.24,952.3094954883095,152.4122379545673,29.93464238460819
2,-75271725.42523655,169132690363.03625,0.2841839581143732,8.699685897196505e-06,5.16672231813704e-09,950.3899136386196,22.26644668740329,0.012298585429322797,1.1133589146381224,1019.33,1109.11,1075.0471637574708,139.3,956.4184377352343,152.17937890337043,29.89467032842101,1.1040722659677205,1004.08,1080.93,1043.8823298663717,112.36,951.619574818079,152.16490456925052,29.891385654651287
2,-70090192.77877069,191910085659.57065,0.29889629020369335,9.801326440243421e-06,4.961640070305999e-09,757.3261089467048,24.975643094560137,0.01361602492080352,1.1133589146381235,1000.54,1075.26,1036.4889786068252,146.56,950.529730808689,152.28212753379057,29.91154965117436,1.1038187165386284,992.73,1058.69,1019.44269891233,122.9,948.7127808789533,152.276482313157,29.909961379022647
2,-69894091.46835987,169132690363.03625,0.3284614825941879,8.699685897196505e-06,5.16672231813704e-09,950.3899136386196,22.26644668740329,0.012298585429322797,1.1133589146381269,1019.33,1109.11,1075.0471637574708,156.4,956.4184377352342,152.17937890311623,29.903968077161846,1.1039869211806386,1004.08,1080.63,1043.6925460999694,125.8,951.630821693279,152.16493845010095,29.900568250586705
2,-78423417.23387909,229592542921.80136,0.28350798432419333,1.2318981029470678e-05,4.414537848818887e-09,903.1139539852263,23.230111548201695,0.014280464143319923,1.11335891463813,1014.37,1100.43,1065.068193651252,252.01,954.7691010237759,152.55756960723198,29.950553567823835,1.1027345021129649,999.77,1072.08,1034.3734455474762,199.21,950.4552664699768,152.54329899331017,29.94698424706496
2,-69894091.46835987,169132690363.03625,0.2841839581143732,8.699685897196505e-06,5.16672231813704e-09,950.3899136386196,22.26644668740329,0.010904256837338097,1.1133589146381273,1016.95,1104.96,1070.2689077627836,142.38,955.6200312853073,152.1769682738366,29.89414054264562,1.1043695069390356,1004.1,1080.87,1043.9309643498013,118.14,951.6216262692411,152.16491074921268,29.891387792873896
2,-60445993.61280912,169226425152.66156,0.30588639221338626,9.6230128796832e-06,4.386409991053071e-09,738.8477910733809,24.975643094560137,0.013534210508164009,1.1133589146381218,1010.93,1094.36,1058.1303235416644,149.41,953.6075382172495,152.16304646205674,29.900899043085825,1.1038593995895893,1000.16,1073.11,1035.2462086892617,124.97,950.519286332908,152.15411004152094,29.898653195983655
2,-61615762.45853707,211188645430.28915,0.32904845260280274,1.0141854963635646e-05,5.386110775989091e-09,1167.281858676719,27.012515669379496,0.01311835263126038,1.1133589146381242,1012.13,1096.5,1060.5768468895649,237.78,953.9915345887431,152.4177950509941,29.936033932041678,1.1032826700602252,999.68,1072.17,1034.3786003477082,193.4,950.4085241622647,152.40596305590515,29.933077040687326
2,-76689530.60190515,186130225528.31912,0.25136867974322125,1.093955884376984e-05,4.5526171337641765e-09,824.9246764263769,22.963207729225587,0.009999133564409507,1.113358914638118,1012.83,1097.75,1062.0095334644234,159.46,954.2189227797403,152.38309555716188,29.918066933796165,1.1037380884985926,1003.01,1078.42,1041.3508573259114,137.09,951.3145017057249,152.37395512264033,29.915897882861398
2,-75271725.42523655,230748062920.94272,0.3284614825941879,8.332294637098962e-06,4.788877726770969e-09,996.1261731309233,23.94398237112235,0.010904256837338097,1.1133589146381198,1011.63,1095.61,1059.5674847467676,207.7,953.8324129079306,152.05122778480222,29.88738057293806,1.1046272480427892,1001.12,1074.8,1037.174341656284,175.2,950.776854446862,152.0425699062247,29.885239926455753
2,-70090192.77877069,169226425152.66156,0.29889629020369335,9.801326440243421e-06,4.961640070305999e-09,757.3261089467048,20.761295616707073,0.01361602492080352,1.1133589146381242,1006.86,1087.02,1049.7720301480358,134.29,952.3438587029535,152.2877688889532,29.91294259258338,1.10354906735622,995.44,1063.84,1025.057033773824,108.15,949.281350487694,179.16784911781235,29.910479511350097
2,-78423417.23387909,229592542921.80136,0.3398227767665391,1.2318981029470678e-05,4.414537848818887e-09,903.1139539852263,23.230111548201695,0.014280464143319923,1.11335891463813,1014.37,1100.43,1065.068193651252,273.64,954.7691010237756,152.55756960684218,29.96483707873868,1.1021998164617066,999.78,1072.04,1034.3348370359874,217.2,950.4349052427714,152.54323169429986,29.961108591877906
2,-69894091.46835987,169132690363.03625,0.2841839581143732,8.699685897196505e-06,5.16672231813704e-09,950.3899136386196,22.26644668740329,0.012298585429322797,1.1133589146381102,1016.47,1104.11,1069.2941735233244,141.5,955.4590441787484,152.17648232497635,29.894033224000395,1.1042043721364285,1002.25,1077.57,1040.1401911898606,114.38,951.1098233496089,152.16336915369874,29.89099987904195
