total_iterations,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
2,-60270987.235804945,184796988228.96155,0.32437161854778107,8.31392571069467e-06,5.290525817671638e-09,924.6496887334791,27.23080284849856,0.01462091819559521,1.1133589146381364,951.4,999.22,961.4877570881309,68.89,912.3834466850777,152.01564732299647,29.86970412349039,1.1049777469717965,941.76,982.31,943.1846818604532,49.76,908.7576057193671,152.00502222536696,29.867498296780376
2,-73967294.7859429,165675258592.22714,0.2848270337091277,1.1049540664728925e-05,4.895423209414306e-09,850.9807128985595,25.75955089061899,0.01688014874113292,1.1133589146381246,959.06,1012.02,976.2170830589293,71.13,915.3472375497588,152.3340228424112,29.907300833081404,1.1036984327650952,944.79,987.18,948.9674614107283,47.29,909.9449628795211,152.31663798850778,29.90366228538707
2,-66405383.90300158,176917826788.42557,0.3386081502288859,9.03649653953486e-06,4.3146155977853744e-09,1103.9836494090234,26.18419899655683,0.014443245991513578,1.1133589146381124,961.31,1015.78,980.5448604207967,80.38,916.2181114086779,151.96309033195854,29.87144113694573,1.1048851960291965,946.54,990.38,952.2492797683437,53.68,910.6048010440936,151.94775511612784,29.868121165682506
2,-65999608.05075725,235595064129.7918,0.31261113830588305,8.103128512984846e-06,4.868485553078513e-09,959.760399267049,24.97628242152029,0.013312213102021714,1.1133589146381246,953.45,1002.66,965.4424391304856,92.62,913.1791624701045,151.9189739325751,29.856989493775615,1.1056080828237869,943.02,984.56,945.5458188183397,66.31,909.2425776034677,151.9080876369111,29.854735600637092
2,-78096530.11330627,241209781383.0295,0.3445191431226372,1.0277149624217254e-05,4.861550007300573e-09,1022.8705834900607,23.89307378180951,0.013158593236786031,1.113358914638125,962.02,1016.97,981.9184445156632,136.63,916.4945197686899,152.22587172246676,29.905906340970695,1.1045421815336869,947.6,992.0,954.3248411860772,93.03,911.0297035611858,152.2089688696027,29.902227451294713
2,-71027025.37746382,183231198537.45633,0.39280237122858636,9.538574601338846e-06,5.9396799706142e-09,993.5010643049252,22.858681388171565,0.013832327879939165,1.11335891463812,960.14,1013.82,978.292091212256,100.12,915.7647869224435,152.3022091056531,29.92039060514838,1.1034833006712665,945.3,988.25,950.040121855826,65.91,910.1432827480617,152.28351834495874,29.916297538957494
2,-62142768.54566382,210060422015.87204,0.30594886953080447,9.751897084555773e-06,4.9772896466951274e-09,968.2862773541052,23.166466115970337,0.01406148824520781,1.1133589146381229,962.33,1017.49,982.5162455383314,113.9,916.6148166428159,152.17338651236673,29.890161957511147,1.104541591341111,946.83,990.74,952.8422225417415,75.13,910.7267308541174,152.15542170452247,29.886394832902997
2,-69702777.02209571,231105014907.89978,0.31387180312424834,1.0701817865804506e-05,4.4651237403063196e-09,948.2269322605684,25.66370537070422,0.013323814091709345,1.1133589146381195,952.24,1000.63,963.1092663056024,100.87,912.7097045305542,152.20648257796884,29.898177970259358,1.104494710262001,942.47,983.53,944.5398813757463,73.11,909.0405749836677,152.19537849189746,29.89578444503122
2,-76870846.87349615,172480977955.03503,0.31025581822738685,1.0363601109935449e-05,4.78655493326069e-09,984.0970976453415,22.53036993053453,0.01426165169517404,1.1133589146381075,961.86,1016.7,981.6136909500948,77.89,916.4331936207316,152.22502540039804,29.899036952423934,1.1038292300869288,945.74,989.08,950.8423124419622,50.12,910.306457731601,152.2061458416672,29.89502577767969
2,-68963352.08456166,201438258360.42575,0.3044674375666223,8.86145043644715e-06,4.257745646572624e-09,827.5638945727064,24.66664553576987,0.013769803992536071,1.1133589146381309,954.42,1004.27,967.2991597370224,75.41,913.5527602429302,151.92235931151575,29.85944711643505,1.1050940418975785,943.91,986.14,947.3163793120409,54.35,909.5827364287777,151.91169907020767,29.85720078753959
