case_id,folder_name,subfolder_name,total_iterations,total_simulation_time,k_eff,std,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,SS316_scale,iteration1_平均燃料温度,iteration1_燃料最高温度,iteration1_单体最高温度,iteration1_全局最大应力,iteration1_fuel_new_temperature,iteration1_monolith_new_temperature,iteration1_fuel_temp_error,iteration1_monolith_temp_error,iteration1_max_fuel_center_temp,iteration1_max_monolith_temp,iteration1_Hcore_before,iteration1_Hcore_after,iteration1_Hcore,iteration1_wall1,iteration1_wall2,iteration1_pitch_fuel,iteration1_pitch_HP,iteration1_monolith_volume_change,iteration1_iteration_time,iteration2_平均燃料温度,iteration2_燃料最高温度,iteration2_单体最高温度,iteration2_全局最大应力,iteration2_fuel_new_temperature,iteration2_monolith_new_temperature,iteration2_fuel_temp_error,iteration2_monolith_temp_error,iteration2_max_fuel_center_temp,iteration2_max_monolith_temp,iteration2_Hcore_before,iteration2_Hcore_after,iteration2_Hcore,iteration2_wall1,iteration2_wall2,iteration2_pitch_fuel,iteration2_pitch_HP,iteration2_monolith_volume_change,iteration2_iteration_time,iteration3_平均燃料温度,iteration3_燃料最高温度,iteration3_单体最高温度,iteration3_全局最大应力,iteration3_fuel_new_temperature,iteration3_monolith_new_temperature,iteration3_fuel_temp_error,iteration3_monolith_temp_error,iteration3_max_fuel_center_temp,iteration3_max_monolith_temp,iteration3_Hcore_before,iteration3_Hcore_after,iteration3_Hcore,iteration3_wall1,iteration3_wall2,iteration3_pitch_fuel,iteration3_pitch_HP,iteration3_monolith_volume_change,iteration3_iteration_time
2025_05_30_20_27_46_69,2025_05_30_20_27_46,69,3,318.73520517349243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913.79,933.6,926.2,38.07,913.789919650693,903.122365936991,1.0272634638505322,1.0094098174677673,933.6020257893971,926.1980315769796,150.0,152.20201098076595,152.20201098076595,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03336143031382459,105.68673515319824,916.14,939.79,926.05,37.86,916.1447626473085,903.1515484557015,0.14455829415434338,0.005190433891631669,939.7882167598697,926.0514083097504,152.20201098076595,152.20210238423348,152.20210238423348,8.84,29.887586294954158,1.6000003613037121,2.77128191790659,1.0954669280719618e-06,106.99093794822693,916.14,939.79,926.05,37.86,916.1447943510027,903.1515052022595,1.7004074957728064e-06,7.653378945222138e-06,939.7884880099826,926.0514197053628,152.20210238423348,152.20210224875706,152.20210224875706,8.84,29.88758628002566,1.599999999200819,2.771281290725981,1.9848569459880317e-09,105.92038321495056
2025_05_30_20_27_46_66,2025_05_30_20_27_46,66,3,320.5622935295105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913.79,933.6,926.2,38.07,913.789919650693,903.122365936991,1.0272634638505322,1.0094098174677673,933.6020257893971,926.1980315769796,150.0,152.20201098099147,152.20201098099147,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033361430315257,105.64595437049866,916.14,939.79,926.05,37.86,916.1447626473085,903.1515484557015,0.14455829415434338,0.005190433891631669,939.7882167598697,926.0514083097504,152.20201098099147,152.20210238445895,152.20210238445895,8.84,29.887586294954158,1.6000003613037121,2.77128191790659,1.0954669274608604e-06,106.91558003425598,916.14,939.79,926.05,37.86,916.1447943510027,903.1515052022595,1.7004074957728064e-06,7.653378945222138e-06,939.7884880099826,926.0514197053628,152.20210238445895,152.2021022489826,152.2021022489826,8.84,29.88758628002566,1.599999999200819,2.771281290725981,1.9848563365062136e-09,107.86124873161316
2025_05_30_20_27_46_33,2025_05_30_20_27_46,33,3,319.35917472839355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,912.54,930.2,926.2,38.07,912.53838434015,903.122365936991,1.025168844083933,1.0094098174677673,930.2017403069905,926.1980315769796,150.0,152.20646895813275,152.20646895813275,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033389742204212945,105.36134505271912,914.28,934.74,926.05,37.86,914.2795762011457,903.1515769145557,0.11578317335240947,0.005195495613784965,934.7424780235615,926.0512995325959,152.20646895813275,152.20655791455764,152.20655791455764,8.84,29.887586302033267,1.6000003616826848,2.7712819185629898,1.079891369540601e-06,106.95660305023193,914.28,934.74,926.05,37.86,914.2796173997522,903.1515528813427,2.4552828979716304e-06,4.2524791476719176e-06,934.7426862312003,926.051300544432,152.20655791455764,152.2065578413687,152.2065578413687,8.84,29.8875862942244,1.5999999995819607,2.7712812913861384,1.0534987016110845e-09,106.88756346702576
2025_05_30_20_27_46_4,2025_05_30_20_27_46,4,3,317.2454924583435,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.06,934.34,926.2,38.07,914.0601656521857,903.122365936991,1.0277157584136998,1.0094098174677673,934.3362548772267,926.1980315769796,150.0,151.94454368292162,151.94454368292162,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03172347863423968,104.21822786331177,916.08,939.62,926.05,37.87,916.08235400659,903.1511554264489,0.1221116018327637,0.005120529289731257,939.6228825497477,926.0545444909646,151.94454368292162,151.94462433332882,151.94462433332882,8.84,29.88758622396092,1.6000003575031643,2.771281911323848,1.0205088828151342e-06,106.32819986343384,916.08,939.62,926.05,37.87,916.0823865462065,903.1511216114583,1.7511030372834767e-06,5.983730416853761e-06,939.6231719356178,926.0545775550861,151.94462433332882,151.94462423859935,151.94462423859935,8.84,29.887586212130724,1.5999999993666834,2.771281291013267,1.490988352206947e-09,106.56959223747253
2025_05_30_20_27_46_18,2025_05_30_20_27_46,18,3,319.0510137081146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.23,934.79,926.2,38.07,914.2270577682767,903.122365936991,1.0279950757628062,1.0094098174677673,934.7896819535664,926.1980315769796,150.0,152.28422562243782,152.28422562243782,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033883295551725146,105.18705224990845,916.22,940.0,926.05,37.86,916.2222955586237,903.1516637836795,0.1192820529460371,0.005210946248768058,939.996834190818,926.0503729993659,152.28422562243782,152.28432047738363,152.28432047738363,8.84,29.887586313513275,1.6000003622972547,2.771281919627456,1.1191683753730146e-06,106.96426939964294,916.22,940.0,926.05,37.86,916.222324444711,903.1516280504161,1.5428710232968953e-06,6.322609550810099e-06,939.9970862117488,926.0503909133108,152.28432047738363,152.2843203616925,152.2843203616925,8.84,29.887586301496764,1.5999999993567091,2.771281290995991,1.64090910153819e-09,106.76345109939575
2025_05_30_20_27_46_61,2025_05_30_20_27_46,61,3,320.91310453414917,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913.34,932.37,926.2,38.07,913.3367836892924,903.122365936991,1.026505077304255,1.0094098174677673,932.3709049645832,926.1980315769796,150.0,152.1866778882871,152.1866778882871,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033264039669726984,104.63990092277527,915.13,937.05,926.05,37.86,915.1314992335854,903.1515333908927,0.11332575979467749,0.00518775444868818,937.0473514301004,926.0515752763637,152.1866778882871,152.186771297491,152.186771297491,8.84,29.88758629360674,1.6000003612315798,2.771281917781653,1.1086080491937617e-06,107.8377730846405,915.13,937.05,926.05,37.86,915.1315263517652,903.151504220628,1.5380529714348217e-06,5.161477904670154e-06,937.0475462961191,926.0515714522397,152.186771297491,152.18677120407202,152.18677120407202,8.84,29.887586283285383,1.5999999994474572,2.7712812911531715,1.3707382328587186e-09,108.30034685134888
2025_05_30_20_27_46_44,2025_05_30_20_27_46,44,3,320.1651666164398,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.24,934.84,926.2,38.07,914.2441393658306,903.122365936991,1.028023664210595,1.0094098174677673,934.8360915605,926.1980315769796,150.0,152.25999675371463,152.25999675371463,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03372955907922791,106.04927563667297,916.12,939.72,926.05,37.86,916.1200004362126,903.1516265483216,0.11203090403141627,0.005204323528308448,939.7204592781362,926.0506876417594,152.25999675371463,152.26008716969864,152.26008716969864,8.84,29.887586307030794,1.6000003619502223,2.771281919026378,1.0896383369132451e-06,106.68091750144958,916.12,939.72,926.05,37.86,916.1200301947202,903.1515968782525,1.5982012296975644e-06,5.2498283231299286e-06,939.7206940915793,926.0506906967777,152.26008716969864,152.26008707801643,152.26008707801643,8.84,29.887586296691477,1.5999999994464957,2.771281291151506,1.3603531972479734e-09,107.29883313179016
2025_05_30_20_27_46_80,2025_05_30_20_27_46,80,3,316.564777135849,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,912.39,929.81,926.2,38.07,912.3924375233427,903.122365936991,1.0249245816290253,1.0094098174677673,929.8052189771107,926.1980315769796,150.0,152.08233600426368,152.08233600426368,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03260077361198292,105.84007716178894,914.31,934.82,926.05,37.86,914.3088934511286,903.1513915990673,0.12868651789084537,0.005162535203447255,934.8233058669166,926.0528587098279,152.08233600426368,152.0824219834278,152.0824219834278,8.84,29.887586269965492,1.6000003599659705,2.771281915589553,1.0584401846699556e-06,104.74769830703735,914.31,934.82,926.05,37.86,914.3089342677331,903.1513626510676,2.4282743307855815e-06,5.1222781457353685e-06,934.8235495736748,926.0528706183533,152.0824219834278,152.08242189767805,152.08242189767805,8.84,29.887586260194723,1.5999999994769325,2.771281291204224,1.2803551516835388e-09,105.84106111526489
2025_05_30_20_27_46_73,2025_05_30_20_27_46,73,3,321.0911810398102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913.51,932.83,926.2,38.07,913.5051275238714,903.122365936991,1.0267868243077345,1.0094098174677673,932.8282766763142,926.1980315769796,150.0,152.20201098099147,152.20201098099147,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033361430315257,105.37288403511047,915.86,939.02,926.05,37.86,915.8601193323927,903.1515546608297,0.1471398340943528,0.005191537542351889,939.0181914013662,926.0514021393279,152.20201098099147,152.20210240389443,152.20210240389443,8.84,29.887586296713174,1.6000003613978793,2.771281918069692,1.0957236159122932e-06,107.71676754951477,915.86,939.02,926.05,37.86,915.8601474219871,903.1515105766989,1.5299243897890597e-06,7.800354665091425e-06,939.0184413305503,926.0514039750683,152.20210240389443,152.20210226581614,152.20210226581614,8.84,29.887586281479063,1.5999999991844582,2.771281290697644,2.024363163175405e-09,107.85304617881775
2025_05_30_20_27_46_1,2025_05_30_20_27_46,1,3,315.28623938560486,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.06,934.34,926.2,38.07,914.0601656521857,903.122365936991,1.0277157584136998,1.0094098174677673,934.3362548772267,926.1980315769796,150.0,152.10872613420975,152.10872613420975,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.032768612709337404,105.32988691329956,916.08,939.62,926.05,37.86,916.0820632509595,903.1513992208841,0.12209404430124272,0.005163890827897975,939.6199165823582,926.0525740736466,152.10872613420975,152.10881274566785,152.10881274566785,8.84,29.88758626758247,1.6000003598383978,2.7712819153685913,1.0623241951332817e-06,105.3085708618164,916.08,939.62,926.05,37.86,916.082085781996,903.1513627163934,1.212515327412359e-06,6.459372145143933e-06,939.6201467010776,926.0525786775758,152.10881274566785,152.10881263676762,152.10881263676762,8.84,29.887586254225326,1.5999999992849396,2.771281290871683,1.6954528486401745e-09,104.51428771018982
2025_05_30_20_27_46_43,2025_05_30_20_27_46,43,3,321.6962151527405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.23,934.8,926.2,38.07,914.2305462288324,903.122365936991,1.0280009141905144,1.0094098174677673,934.7991609994343,926.1980315769796,150.0,152.36089269930198,152.36089269930198,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03436943961617259,106.31196665763855,916.11,939.68,926.05,37.86,916.1069646472162,903.1517787661936,0.11215523944759556,0.0052313971613187835,939.6838259559808,926.0494226089651,152.36089269930198,152.3609898067779,152.3609898067779,8.84,29.88758633333388,1.60000036335833,2.771281921465292,1.135092593063508e-06,107.72031927108765,916.11,939.68,926.05,37.86,916.1069927169614,903.1517462422864,1.5085612159118533e-06,5.75463204158602e-06,939.6840597115089,926.0494416859423,152.3609898067779,152.36098969939832,152.36098969939832,8.84,29.887586322002928,1.5999999993934098,2.7712812910595583,1.5357006480184022e-09,107.5133113861084
2025_05_30_20_27_46_74,2025_05_30_20_27_46,74,3,318.9516427516937,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.2,934.72,926.2,38.07,914.2016886900898,903.122365936991,1.0279526170545437,1.0094098174677673,934.7207580033711,926.1980315769796,150.0,152.20201098099147,152.20201098099147,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033361430315257,105.31276774406433,916.16,939.82,926.05,37.86,916.156640568651,903.1515391794077,0.11705115062534058,0.0051887840001295735,939.8203509277882,926.0514019783302,152.20201098099147,152.20210235540424,152.20210235540424,8.84,29.887586291632562,1.6000003611258942,2.7712819175986003,1.095032450559072e-06,106.76144170761108,916.16,939.82,926.05,37.86,916.1566691313195,903.1515042116437,1.5309652552311058e-06,6.187299229245086e-06,939.8206199447953,926.0514303649187,152.20210235540424,152.20210224587987,152.20210224587987,8.84,29.887586279910288,1.5999999993724605,2.771281291023273,1.5792251870507039e-09,106.73679089546204
2025_05_30_20_27_46_22,2025_05_30_20_27_46,22,3,320.82826709747314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,915.48,938.2,926.2,38.07,915.4817713823488,903.122365936991,1.0300950148658559,1.0094098174677673,938.1986031953267,926.1980315769796,150.0,152.00539548601435,152.00539548601435,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03211110548149132,104.63397908210754,917.31,942.93,926.05,37.86,917.3057060116242,903.1512107316433,0.10143242233998231,0.005130365930581486,942.9317910586874,926.0538937360025,152.00539548601435,152.00548112649292,152.00548112649292,8.84,29.88758622878436,1.600000357761382,2.771281911771094,1.0534783100875453e-06,107.58999967575073,917.31,942.93,926.05,37.86,917.3057329245655,903.1511801095259,1.3588478625398596e-06,5.41868264103471e-06,942.9320389686067,926.0539337511805,152.00548112649292,152.00548103557483,152.00548103557483,8.84,29.88758621923321,1.5999999994886893,2.771281291224587,1.2985364164686244e-09,108.46450066566467
2025_05_30_20_27_46_46,2025_05_30_20_27_46,46,3,316.31675243377686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.24,934.84,926.2,38.07,914.2441393658306,903.122365936991,1.028023664210595,1.0094098174677673,934.8360915605,926.1980315769796,150.0,152.25999675371463,152.25999675371463,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03372955907922791,105.68398809432983,916.12,939.72,926.05,37.86,916.1200004362126,903.1516265483216,0.11203090403141627,0.005204323528308448,939.7204592781362,926.0506876417594,152.25999675371463,152.26008716969815,152.26008716969815,8.84,29.887586307030794,1.6000003619502223,2.771281919026378,1.0896383336639325e-06,105.01071357727051,916.12,939.72,926.05,37.86,916.1200301947202,903.1515968782525,1.5982012296975644e-06,5.2498283231299286e-06,939.7206940915793,926.0506906967777,152.26008716969815,152.26008707801645,152.26008707801645,8.84,29.887586296691477,1.5999999994464957,2.771281291151506,1.360349541767355e-09,105.4868016242981
2025_05_30_20_27_46_25,2025_05_30_20_27_46,25,3,315.527996301651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,915.48,938.2,926.2,38.07,915.4817713823488,903.122365936991,1.0300950148658559,1.0094098174677673,938.1986031953267,926.1980315769796,150.0,152.00539548609788,152.00539548609788,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.032111105482023124,105.28933048248291,917.31,942.93,926.05,37.86,917.3057060116242,903.1512107316433,0.10143242233998231,0.005130365930581486,942.9317910586874,926.0538937360025,152.00539548609788,152.00548112657643,152.00548112657643,8.84,29.88758622878436,1.600000357761382,2.771281911771094,1.0534783100869666e-06,104.87529397010803,917.31,942.93,926.05,37.86,917.3057329245655,903.1511801095259,1.3588478625398596e-06,5.41868264103471e-06,942.9320389686067,926.0539337511805,152.00548112657643,152.00548103565836,152.00548103565836,8.84,29.88758621923321,1.5999999994886893,2.771281291224587,1.2985364164679108e-09,105.20914816856384
2025_05_30_20_27_46_16,2025_05_30_20_27_46,16,3,318.00005054473877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913.46,932.7,926.2,38.07,913.4591952253452,903.122365936991,1.0267099501679418,1.0094098174677673,932.7034845773152,926.1980315769796,150.0,152.38812902884672,152.38812902884672,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.0345420267614359,104.66484236717224,915.45,937.92,926.05,37.86,915.4546539468902,903.151836356479,0.1250350467782959,0.005241640230870362,937.9188930024196,926.0490696709243,152.38812902884672,152.3882303782562,152.3882303782562,8.84,29.88758634602968,1.6000003640379863,2.771281922642492,1.1637460244366049e-06,106.24149179458618,915.45,937.92,926.05,37.86,915.4546916237539,903.1518046754475,2.0984455519958777e-06,5.605440336357042e-06,937.919141068705,926.0490784023607,152.3882303782562,152.3882302693035,152.3882302693035,8.84,29.887586335349013,1.5999999994282221,2.771281291119855,1.4982107416126756e-09,106.96144843101501
2025_05_30_20_27_46_28,2025_05_30_20_27_46,28,3,319.0141429901123,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,915.35,937.84,926.2,38.07,915.3492605057997,903.122365936991,1.0298732393402505,1.0094098174677673,937.8385863725117,926.1980315769796,150.0,152.00539548601435,152.00539548601435,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03211110548149132,104.3126380443573,917.17,942.57,926.05,37.86,917.1732540567066,903.1512111687776,0.10218874615641167,0.005130443679754834,942.5734603884871,926.0538960441562,152.00539548601435,152.00548112779077,152.00548112779077,8.84,29.88758622933334,1.6000003577907709,2.771281911821997,1.0535271061916057e-06,106.85928058624268,917.17,942.57,926.05,37.86,917.173287737752,903.1511839806728,1.7120220868619364e-06,4.811022628121759e-06,942.5737498573545,926.0539285152354,152.00548112779077,152.00548104706843,152.00548104706843,8.84,29.88758622079788,1.5999999995430632,2.7712812913187657,1.156978011505708e-09,107.69905471801758
2025_05_30_20_27_46_49,2025_05_30_20_27_46,49,3,319.8002371788025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.24,934.84,926.2,38.07,914.2441393658306,903.122365936991,1.028023664210595,1.0094098174677673,934.8360915605,926.1980315769796,150.0,152.4539758723536,152.4539758723536,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03495902054406783,105.17448449134827,916.12,939.72,926.05,37.86,916.1196156120212,903.151917113053,0.11200792141146665,0.005256003681221752,939.7167715649762,926.0482627514966,152.4539758723536,152.45407829809358,152.45407829809358,8.84,29.88758635708859,1.6000003646300134,2.7712819236679125,1.171329773176028e-06,106.57099080085754,916.12,939.72,926.05,37.86,916.1196524638347,903.1518883221831,1.97919302963061e-06,5.094000713327865e-06,939.7170115296921,926.0482556300539,152.45407829809358,152.45407819830237,152.45407819830237,8.84,29.88758634766597,1.5999999994955703,2.7712812912365057,1.3455524368689808e-09,107.9141206741333
2025_05_30_20_27_46_56,2025_05_30_20_27_46,56,3,316.5147318840027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913.77,933.54,926.2,38.07,913.7676053664301,903.122365936991,1.0272261177680837,1.0094098174677673,933.5414004746846,926.1980315769796,150.0,152.18667788828716,152.18667788828716,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03326403966972737,104.94735741615295,915.56,938.21,926.05,37.86,915.5620978509152,903.1515245744401,0.1103107952316212,0.0051861863450327825,938.2122035014157,926.051582554099,152.18667788828716,152.18677126925587,152.18677126925587,8.84,29.887586290638307,1.6000003610726676,2.771281917506409,1.1082048359050656e-06,105.59994101524353,915.56,938.21,926.05,37.86,915.5621278349297,903.151495360731,1.660051605255414e-06,5.1691731570230574e-06,938.2124237479912,926.0515755172457,152.18677126925587,152.18677117569786,152.18677117569786,8.84,29.88758627953584,1.5999999994056413,2.771281291080744,1.4289326689636426e-09,105.837411403656
2025_05_30_20_27_46_35,2025_05_30_20_27_46,35,3,314.8617718219757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,912.54,930.2,926.2,38.07,912.53838434015,903.122365936991,1.025168844083933,1.0094098174677673,930.2017403069905,926.1980315769796,150.0,152.20646895813275,152.20646895813275,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033389742204212945,105.51665186882019,914.28,934.74,926.05,37.86,914.2795762011457,903.1515769145557,0.11578317335240947,0.005195495613784965,934.7424780235615,926.0512995325959,152.20646895813275,152.2065579145577,152.2065579145577,8.84,29.887586302033267,1.6000003616826848,2.7712819185629898,1.0798913699469078e-06,104.4883348941803,914.28,934.74,926.05,37.86,914.2796173997522,903.1515528813427,2.4552828979716304e-06,4.2524791476719176e-06,934.7426862312003,926.051300544432,152.2065579145577,152.20655784136866,152.20655784136866,8.84,29.8875862942244,1.5999999995819607,2.7712812913861384,1.0534993110721195e-09,104.72411179542542
2025_05_30_20_27_46_45,2025_05_30_20_27_46,45,3,316.4639916419983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.24,934.84,926.2,38.07,914.2441393658306,903.122365936991,1.028023664210595,1.0094098174677673,934.8360915605,926.1980315769796,150.0,152.25999675371463,152.25999675371463,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03372955907922791,105.9409806728363,916.12,939.72,926.05,37.86,916.1200004362126,903.1516265483216,0.11203090403141627,0.005204323528308448,939.7204592781362,926.0506876417594,152.25999675371463,152.26008716969824,152.26008716969824,8.84,29.887586307030794,1.6000003619502223,2.771281919026378,1.0896383342731788e-06,104.23481321334839,916.12,939.72,926.05,37.86,916.1200301947202,903.1515968782525,1.5982012296975644e-06,5.2498283231299286e-06,939.7206940915793,926.0506906967777,152.26008716969824,152.26008707801645,152.26008707801645,8.84,29.887586296691477,1.5999999994464957,2.771281291151506,1.3603501510141245e-09,106.14575815200806
2025_05_30_20_27_46_26,2025_05_30_20_27_46,26,3,319.59627962112427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,915.48,938.2,926.2,38.07,915.4817713823488,903.122365936991,1.0300950148658559,1.0094098174677673,938.1986031953267,926.1980315769796,150.0,152.23189846040842,152.23189846040842,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033551209137220366,105.15533781051636,917.31,942.93,926.05,37.86,917.3052328630403,903.1515558950953,0.10140610966066292,0.005191757070146811,942.9271632783556,926.0510614942758,152.23189846040842,152.23199244652682,152.23199244652682,8.84,29.887586290790345,1.600000361080807,2.771281917520507,1.1120088934731434e-06,107.77609205245972,917.31,942.93,926.05,37.86,917.3052537123842,903.1515240238444,1.0527189512388433e-06,5.639376380175743e-06,942.9274213994266,926.0510899552053,152.23199244652682,152.23199234390665,152.23199234390665,8.84,29.887586279936066,1.5999999994189278,2.7712812911037568,1.4700782772682436e-09,106.52275347709656
2025_05_30_20_27_46_10,2025_05_30_20_27_46,10,3,318.7066979408264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,913.03,931.55,926.2,38.07,913.0344048983071,903.122365936991,1.025999004013903,1.0094098174677673,931.5493748608998,926.1980315769796,150.0,151.9197049018387,151.9197049018387,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.031565166000882015,104.50692462921143,914.85,936.29,926.05,37.87,914.8513997510973,903.1511436104967,0.1169658486877885,0.005118427691868924,936.2929559418434,926.0548137884776,151.9197049018387,151.91978413352405,151.91978413352405,8.84,29.887586225138904,1.6000003575662263,2.7712819114330745,1.0113434358734977e-06,106.7890260219574,914.85,936.29,926.05,37.87,914.8514312105775,903.1511161785602,1.8130802483166004e-06,4.854227456283954e-06,936.2931496311455,926.0548034026916,151.91978413352405,151.91978405799694,151.91978405799694,8.84,29.887586215849968,1.599999999502727,2.7712812912489015,1.1783348634647264e-09,107.17399454116821
2025_05_30_20_27_46_52,2025_05_30_20_27_46,52,3,321.4662272930145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.31,935.02,926.2,38.07,914.3113358387776,903.122365936991,1.0281361269268245,1.0094098174677673,935.0186577264241,926.1980315769796,150.0,152.25999675371463,152.25999675371463,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03372955907922791,105.4106752872467,916.13,939.74,926.05,37.86,916.1273751868484,903.15162180386,0.10802469033316743,0.005203479673321432,939.7404252935283,926.0506800815664,152.25999675371463,152.26008715503767,152.26008715503767,8.84,29.887586305256526,1.6000003618552385,2.771281918861862,1.0894119359835335e-06,107.70435523986816,916.13,939.74,926.05,37.86,916.1274123340693,903.1515959708996,1.994227338233285e-06,4.570893334455296e-06,939.7406593016495,926.0506885073368,152.26008715503767,152.26008707521268,152.26008707521268,8.84,29.887586296265532,1.5999999995186769,2.7712812912765274,1.1836017738076548e-09,108.20975041389465
2025_05_30_20_27_46_54,2025_05_30_20_27_46,54,3,320.8997631072998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.51,935.57,926.2,38.07,914.5134648579359,903.122365936991,1.0284744181722776,1.0094098174677673,935.567820114272,926.1980315769796,150.0,152.1760227353631,152.1760227353631,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.033196350165760974,105.8868956565857,916.2,939.94,926.05,37.86,916.2009955299484,903.1514923716406,0.09918794825766132,0.005180458720779319,939.9407782225805,926.0517543758011,152.1760227353631,152.17611472470355,152.17611472470355,8.84,29.887586282095672,1.6000003606153466,2.771281916714306,1.098476501601661e-06,107.04970693588257,916.2,939.94,926.05,37.86,916.2010209254913,903.1514652684516,1.3579781297567023e-06,4.7957578739112176e-06,939.9409726047802,926.0517601994565,152.17611472470355,152.1761146391035,152.1761146391035,8.84,29.887586272451205,1.5999999994836938,2.771281291215935,1.2697617115632195e-09,107.81877565383911
2025_05_30_20_27_46_5,2025_05_30_20_27_46,5,3,319.82419776916504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,914.06,934.34,926.2,38.07,914.0601656521857,903.122365936991,1.0277157584136998,1.0094098174677673,934.3362548772267,926.1980315769796,150.0,152.08388735280772,152.08388735280772,8.84,29.88757954589576,1.6141815113395181,2.795844390278363,0.03261064167498086,104.34002256393433,916.08,939.62,926.05,37.86,916.0821022714705,903.151358930468,0.12209640058871951,0.005156724731532009,939.6203461309211,926.052864805243,152.08388735280772,152.08397244808333,152.08397244808333,8.84,29.887586259101447,1.6000003593843752,2.7712819145822007,1.0518258888465325e-06,107.31497931480408,916.08,939.62,926.05,37.86,916.082141635775,903.1513275693557,2.1183988716344676e-06,5.549304632357556e-06,939.6206243123612,926.05289925913,152.08397244808333,152.0839723560368,152.0839723560368,8.84,29.887586248602286,1.5999999994379388,2.771281291136685,1.375167315348899e-09,108.0284788608551
