E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2,iteration3_avg_fuel_temp,iteration3_max_fuel_temp,iteration3_max_monolith_temp,iteration3_max_global_stress,iteration3_monolith_new_temperature,iteration3_Hcore_after,iteration3_wall2
-61841370.21743927,217444532023.02887,0.2749876647450535,9.225264071424308e-06,5.427170865146717e-09,1005.8291273117334,28.159445098834524,0.0125297303072609,915.18,937.38,926.1980315769796,41.65,903.122365936991,152.134278841527,29.873713802436257,917.16,942.54,926.0509931348352,41.42,903.15162934522,152.13436951290845,29.873720500999816,917.16,942.54,926.0510074368924,41.42,903.1515926638012,152.13436939925182,29.873720488988237
-81539672.6820264,241718214934.02664,0.3296621911631313,1.0083258594563524e-05,4.2673390284256705e-09,883.2783350110101,27.344432026619067,0.0130085923060082,914.84,936.44,926.1980315769796,46.25,903.122365936991,152.06147474669342,29.880900238299823,916.71,941.32,926.0525600780752,45.99,903.1514131658624,152.0615578425788,29.88090650796688,916.71,941.32,926.0525915807672,45.99,903.1513830471902,152.06155775641727,29.880906498179176
-76484150.59185007,200167238784.2623,0.3060001122523365,1.1241847933648354e-05,4.607626453289991e-09,850.0956390460983,22.52087920004338,0.0131242119186965,913.44,932.65,926.1980315769796,38.5,903.122365936991,152.27388868804945,29.90278293565431,915.16,937.13,926.0518772610596,38.28,903.1514285848108,152.27398000334324,29.902789677452752,915.16,937.13,926.0518895856094,38.28,903.1514023415616,152.273979920886,29.90278966854525
-65049889.23230761,212420731651.09225,0.2963955972492243,9.995302970292212e-06,4.574490955811102e-09,913.0311880961162,20.220482557502784,0.0153389019127594,912.9,931.19,926.1980315769796,40.82,903.122365936991,152.0996207025549,29.877889228856635,915.29,937.48,926.0517804406236,40.59,903.1515541462168,152.09970664913735,29.877895584170744,915.29,937.48,926.0517872882164,40.59,903.1515205865616,152.09970655031807,29.877895572995744
-80745104.17515412,188441510662.3531,0.3858316551593893,1.0094139122778727e-05,4.631844627005287e-09,1052.6115556526129,27.815508761764303,0.0114610562589426,915.34,937.81,926.1980315769796,35.56,903.122365936991,152.12235766155806,29.89821810479383,917.22,942.7,926.053412946824,35.37,903.1512276680188,152.12244359767055,29.89822489807417,917.22,942.7,926.053434531894,35.37,903.151195014432,152.12244350044347,29.89822488704789
-68839437.8251879,203272605514.25613,0.3251333469312801,9.728648387664911e-06,4.464269856470078e-09,967.8147070534624,24.39772067099558,0.0122246401078035,914.12,934.5,926.1980315769796,38.07,903.122365936991,152.04553305781087,29.876794258541278,915.94,939.24,926.052368448294,37.86,903.1514646805344,152.04561656374057,29.876800573351588,915.94,939.24,926.0523691601736,37.86,903.1514367143866,152.0456164834844,29.87680056457295
-62270833.76688559,205600684981.88672,0.2907479580899715,1.0156413009965524e-05,4.220049177414539e-09,883.1487660156497,25.391097709592923,0.0119546723106242,914.47,935.45,926.1980315769796,38.92,903.122365936991,152.06367731849664,29.87395369107292,916.17,939.87,926.0518896043036,38.7,903.1515293247824,152.06376063097196,29.87395978408697,916.17,939.87,926.051886696253,38.7,903.1515040185494,152.06376055867796,29.873959775639342
-72814391.79519853,189362096906.20108,0.2901645938634566,1.0495702651575032e-05,5.493433762722021e-09,883.916199921209,23.8460768373364,0.0110007194224439,914.42,935.32,926.1980315769796,35.61,903.122365936991,152.31718292555811,29.900374092963293,916.06,939.56,926.051158139885,35.41,903.151510372945,152.31727939238257,29.900381239871056,916.06,939.56,926.05115270029,35.41,903.1514829326348,152.31727930155563,29.900381230179285
-72933509.30076644,210017657154.85123,0.2658557027247498,9.032633213217137e-06,4.796421633821991e-09,834.2922418363567,23.817880899105155,0.0133705167212127,914.6,935.81,926.1980315769796,34.71,903.122365936991,152.00538078724952,29.858607952652065,916.77,941.48,926.051218916709,34.52,903.1516673000788,152.00546489041713,29.85861408627879,916.77,941.48,926.051251990548,34.52,903.151635731528,152.0054647998058,29.85861407688564
-65924478.71946457,189584999622.52905,0.3044801137093608,1.0514530980081989e-05,5.523487940290932e-09,1035.512156118481,21.70933504196924,0.0135176369205478,913.02,931.52,926.198011339298,38.35,903.1223682008756,152.32463195607676,29.90425768386996,915.04,936.8,926.0513619739386,38.14,903.1514969761035,152.3247287299194,29.90426493989685,915.04,936.8,926.0513897022744,38.14,903.1514589804158,152.32472860368634,29.90426492466935
-68726280.49170925,179357982326.29767,0.3176838749804236,1.1137040758910368e-05,4.287610652460473e-09,1025.420678850441,24.85561052824635,0.0136438901555139,913.62,933.15,926.1980315769796,34.14,903.122365936991,152.20753285440588,29.89810224225729,915.56,938.19,926.0522724241728,33.95,903.151396970336,152.20762067875123,29.898108760411954,915.56,938.19,926.0523058725882,33.95,903.1513656564698,152.2076205840203,29.89810874992901
-71288827.4758486,202866641181.15817,0.3422275132991297,9.803127469293536e-06,3.7923018422905845e-09,820.6508183254318,18.34088417886062,0.0156503286192703,912.3,929.54,926.1980315769796,36.86,903.122365936991,151.9461019040198,29.87017479898398,914.32,934.86,926.0529023732008,36.66,903.1514577375954,151.94617953877847,29.870180686686837,914.32,934.86,926.0529119681048,36.66,903.151427931528,151.94617945923713,29.870180677432288
-70991868.069841,179257203294.52484,0.3003577354967843,7.539448122768583e-06,5.0621750974147674e-09,879.1148718608877,27.210174381344125,0.0140377003893372,914.38,935.21,926.1980315769796,26.37,903.122365936991,151.84641528893917,29.842472680524423,916.28,940.15,926.0516328329088,26.22,903.1516918070552,151.84649535637814,29.84247878016107,916.28,940.15,926.0516464901556,26.22,903.15166675071,151.8464952879671,29.84247877318484
-70507112.66970429,228041211044.5052,0.357637490847799,1.0783416536701708e-05,4.821832242686222e-09,835.4889829810669,26.277926014070857,0.0134237690175743,914.35,935.12,926.1980315769796,51.28,903.122365936991,152.24669807263246,29.908798405357377,916.15,939.79,926.0528101331964,50.99,903.1512786393056,152.24678888532614,29.90880542043337,916.15,939.79,926.05283392913,50.99,903.1512451380512,152.24678878009922,29.908805408364824
-65162312.40524768,181451326480.88712,0.2275744810400921,1.156243045483848e-05,5.1841214374605095e-09,1076.466272575741,24.82574254234014,0.015213473444294,913.28,932.22,926.1980315769796,34.1,903.122365936991,152.41127751523098,29.90036194437644,915.51,938.08,926.0499301261056,33.91,903.151679490899,152.4113763676183,29.900368833724407,915.51,938.08,926.0499686029144,33.91,903.1516427334344,152.4113762436624,29.900368820873656
-79061244.45442311,176851721742.92767,0.2828852178820014,1.0100850839833816e-05,4.404087731252355e-09,841.9041409915599,26.47750050910134,0.013808994625338,914.23,934.8,926.1980315769796,27.39,903.122365936991,152.08614592795695,29.874397286247564,916.04,939.49,926.0516402120128,27.23,903.1515614516284,152.08623078646943,29.874403473109,916.04,939.49,926.0516538956072,27.23,903.1515371571712,152.08623071585566,29.874403465824567
-72387718.57768655,198957045784.2195,0.3636813935992892,9.35359063115703e-06,4.9716872535383505e-09,1082.9168644999888,25.016870912896128,0.0133728231225685,913.43,932.62,926.1980315769796,38.48,903.122365936991,152.0774260287674,29.885685646048174,915.27,937.41,926.0527685981832,38.26,903.151389539219,152.07751233911986,29.88569243111479,915.27,937.41,926.0527933541202,38.26,903.1513642641668,152.07751226395638,29.885692422166557
-64924996.9224654,192010078028.33997,0.2595744997310036,1.0906548803485133e-05,4.851234633918575e-09,794.1548062204917,21.85684973402061,0.0147363909203261,913.74,933.46,926.198011339298,36.43,903.1223682008756,152.2681707550739,29.89090309061863,915.95,939.25,926.0508739187998,36.22,903.1515994459638,152.26826337973193,29.89090971938045,915.95,939.25,926.0508969996746,36.22,903.1515526958482,152.2682632315945,29.890909703118588
-65012097.671599664,194722206927.26016,0.3425780043847234,1.1168818532480005e-05,5.409561941657079e-09,774.4710894451993,22.59286958833721,0.0151394459061856,913.97,934.08,926.1980315769796,43.96,903.122365936991,152.39469897718885,29.92263602343971,916.25,940.07,926.052220483348,43.72,903.1512968091754,152.39479689156954,29.92264353316331,916.25,940.08,926.0522518426784,43.72,903.15125385284,152.39479674618607,29.92264351789996
-69822928.41926184,213210910250.31308,0.3313582762582525,1.1007672419931108e-05,4.498906300043209e-09,866.2583049906704,25.07977420276043,0.0144087518023574,914.0,934.18,926.1980315769796,44.79,903.122365936991,152.22444556107192,29.90206623073085,916.0,939.4,926.0524398934808,44.54,903.1513518840252,152.22453462155624,29.902072935064467,916.0,939.4,926.0524776164292,44.54,903.151317715739,152.22453451657216,29.902072924105717
-67515536.4276478,193532181746.51895,0.3325430030818167,1.1481266637929178e-05,4.514436552800532e-09,937.657197185129,24.39706664935119,0.0139042834246714,913.87,933.83,926.1980315769796,40.89,903.122365936991,152.29113378930973,29.911285351111133,915.9,939.13,926.0524615793452,40.67,903.1513160969404,152.2912249384786,29.91129219778606,915.9,939.13,926.0524903678024,40.67,903.1512796293011,152.29122482365997,29.91129218560975
-68862591.37691459,209976240861.7876,0.3053908358898015,1.0287958351071584e-05,5.375585676996097e-09,932.0189249902808,22.054318783931365,0.0118478208218691,914.13,934.53,926.1980315769796,42.63,903.122365936991,152.26983267548383,29.897960713596078,916.1,939.68,926.0515006574112,42.39,903.15148122267,152.2699270544903,29.897967791693368,916.1,939.68,926.0515192843292,42.39,903.1514464523216,152.26992694177923,29.89796777915044
-82170845.67314146,206624250597.3052,0.3084679439993024,1.0813822937688458e-05,4.7544209137079975e-09,937.4923268973006,23.52192734862561,0.0117136925833492,913.91,933.92,926.1980315769796,38.28,903.122365936991,152.23983014208656,29.897969525187737,915.58,938.26,926.0518857539488,38.06,903.1514429744188,152.23992098428454,29.89797627807353,915.58,938.26,926.0518796449912,38.06,903.1514146429308,152.23992089577098,29.897976268210684
-65488841.1744445,193287926043.7116,0.3028338560316876,8.730444685028393e-06,5.199989894098577e-09,972.3298863304368,22.93644698672182,0.0126558866925682,913.32,932.32,926.1980315769796,34.18,903.122365936991,152.03021938038447,29.866552576597005,915.01,936.73,926.0516054248884,33.99,903.1516135595645,152.0303057327391,29.86655911023682,915.01,936.73,926.051599549695,33.99,903.1515934232574,152.03030567328696,29.866559103352493
-75869522.08313727,183268435977.0901,0.3039454318475181,1.0149534848154336e-05,4.891840750538685e-09,887.5364053909661,22.535697941820917,0.0140465236889734,913.96,934.06,926.1980315769796,31.78,903.122365936991,152.17223750031437,29.887299631939023,916.24,940.05,926.0517489273158,31.6,903.1515006509828,152.17232688455906,29.887306297293872,916.24,940.05,926.0517672928032,31.6,903.151462066834,152.1723267661834,29.887306285014446
-79259698.19380087,201877874279.04065,0.2719816143814295,8.682890740476704e-06,5.654947866425336e-09,959.5107691774564,24.349994479446472,0.0123184393469517,914.68,936.02,926.1980315769796,32.65,903.122365936991,152.09792865479656,29.867214104478627,916.77,941.48,926.050838613772,32.46,903.1516810267944,152.09801921098847,29.86722082477233,916.77,941.48,926.050856189917,32.46,903.1516476759366,152.0980191079647,29.867220813982296
-68425383.8311236,226927400963.8555,0.3259232007494217,9.913620739932816e-06,4.836551114994601e-09,872.6308624945973,17.060640899419163,0.0150242590819997,912.07,928.93,926.1980315769796,46.3,903.122365936991,152.13126722220107,29.886486945180632,914.17,934.44,926.0521448661106,46.04,903.151486806493,152.13135502477633,29.886493615043943,914.17,934.44,926.0521549578402,46.04,903.1514576265604,152.131354936795,29.88649360691115
-65009734.56876697,192009769461.19745,0.271317339986695,9.547570462215731e-06,4.4542622350527816e-09,900.9196089771136,24.03802023124814,0.0124941993891957,913.42,932.6,926.1980315769796,32.84,903.122365936991,152.01937163705557,29.863230952488216,914.93,936.5,926.05144829699,32.65,903.1516449804628,152.01945477256007,29.863236990599155,914.93,936.5,926.0514202583722,32.65,903.151624182035,152.0194547135042,29.863236983904024
-75615154.20440431,207639924136.24133,0.2781898714797178,1.169639315125908e-05,5.2784572466576795e-09,984.2233222128492,23.712013407136915,0.0135592088422266,913.95,934.03,926.1980315769796,42.05,903.122365936991,152.44480054379594,29.915583847485998,916.12,939.71,926.050945838514,41.81,903.151483019678,152.44490018654258,29.91559108142356,916.12,939.71,926.0509706172044,41.81,903.1514430402352,152.4449000497264,29.915591067384028
-77688979.54601218,219109637499.31,0.2547894790140258,1.0047188230576722e-05,4.725621618917346e-09,877.833045151005,22.2433676430899,0.0125065247604816,913.32,932.32,926.1980315769796,37.84,903.122365936991,152.13128154603572,29.87303709508911,914.93,936.49,926.0509204592058,37.63,903.1516686709638,152.1313694570614,29.873043394104904,914.93,936.49,926.0509289330624,37.63,903.1516495143202,152.1313693995892,29.873043388107945
-74686895.78694671,205292236079.0469,0.3478533168056185,1.1662092944151112e-05,6.316611891766489e-09,998.649045774052,19.587249145498863,0.0149607730657947,912.37,929.75,926.198011339298,48.59,903.1223682008756,152.6093576026406,29.948233059020104,914.61,935.63,926.0518475704436,48.32,903.1512628340984,152.6094658127796,29.948241442948177,914.61,935.63,926.0518711168976,48.32,903.1512212355328,152.6094656569922,29.948241424253045
-72230450.2406233,220957247251.4615,0.3411920142668408,9.204831014833482e-06,4.9060250514502204e-09,916.2905217515448,28.058061016470987,0.0147535280338139,914.65,935.93,926.1980315769796,42.66,903.122365936991,152.04657185378775,29.87753321621146,916.78,941.5,926.0524405040298,42.42,903.1514462418974,152.04665708058542,29.87753980531015,916.78,941.5,926.0524559094443,42.42,903.1514096872102,152.04665697345231,29.87753979282128
-66772087.48237379,230434919549.91187,0.2896185464208521,8.826258833972276e-06,4.5118408988498946e-09,923.1340235687768,20.86699945378376,0.014895094193688,913.01,931.47,926.1980315769796,40.88,903.122365936991,151.9310411958999,29.85474128159247,915.25,937.37,926.0517186614128,40.65,903.1516530144756,151.93112171822492,29.85474725586956,915.25,937.37,926.0517538200288,40.65,903.151619103982,151.93112162499023,29.85474724551238
-78957034.15607366,179028818053.71826,0.2814979909218191,1.088689104768616e-05,5.202453822983687e-09,842.1140204465173,22.635992189295205,0.0129549781420103,914.05,934.3,926.1980315769796,30.91,903.122365936991,152.3227512064016,29.900796406273837,916.02,939.44,926.0511120067584,30.74,903.1515227913482,152.32284674474113,29.90080339435125,916.02,939.44,926.0511243276918,30.74,903.1514869956104,152.32284662744837,29.90080338159828
-73540653.13000771,184661754988.437,0.3010467370866185,1.1961447914918785e-05,4.4990535169833985e-09,871.621438256632,23.46433151471088,0.0134771578783819,913.69,933.34,926.1980315769796,35.87,903.122365936991,152.3536759532126,29.91289594512812,915.54,938.16,926.0518201264814,35.67,903.151391351838,152.3537692888736,29.912902765474367,915.54,938.16,926.0518319349104,35.67,903.1513595586364,152.35376918663704,29.91290275349326
-58343992.86685248,204013862578.70007,0.2754793547452159,1.2169336976802353e-05,4.976689826802892e-09,763.3425312459872,24.258092886849425,0.0139115520676036,914.03,934.24,926.1980315769796,46.04,903.122365936991,152.45968590064678,29.91849743276821,915.87,939.04,926.0510319831728,45.78,903.1514591418876,152.45978475183028,29.91850454541825,915.87,939.04,926.0510433740792,45.78,903.1514256485106,152.4597846380277,29.91850453381169
-58412119.4138081,193689094027.44333,0.3535209736859767,1.0783035779987104e-05,5.496244406413046e-09,899.8585690535797,24.097527672381204,0.0129206720450011,914.13,934.53,926.1980315769796,45.44,903.122365936991,152.35656556429936,29.919314686831385,916.04,939.52,926.0523749503932,45.19,903.1512867274504,152.35666256302827,29.919322216149485,916.04,939.52,926.0524067697175,45.19,903.1512495090544,152.35666243819946,29.9193222013497
-66358558.62973723,209961715490.1252,0.2879970096984006,9.953459640228722e-06,4.671869656217403e-09,936.23671997755,23.047365984816025,0.0132895467492189,913.36,932.42,926.1980315769796,39.51,903.122365936991,152.1098235237865,29.877070860059263,915.14,937.07,926.0515550478244,39.29,903.1515750432296,152.10991024721648,29.877077240374483,915.14,937.07,926.0515638044724,39.29,903.1515498889776,152.1099101725316,29.87707723181651
-71649200.18450066,207680753955.52863,0.2667304403924532,1.300011832627415e-05,4.762258136132439e-09,945.8154623655678,15.189930246789316,0.0148993697312703,911.42,927.16,926.1980315769796,44.62,903.122365936991,152.53728133298247,29.927628785575504,913.53,932.71,926.0508270236876,44.37,903.1514893146092,152.53738194291546,29.92763592080277,913.53,932.71,926.0508397399605,44.37,903.1514595465064,152.5373818400776,29.927635910278045
-76488665.16412383,219216557931.97543,0.3250019391132598,1.0141321002281724e-05,4.808544801033853e-09,1031.065496517835,25.95491118328252,0.0136701159940214,913.93,933.98,926.1980315769796,42.63,903.122365936991,152.15754879297256,29.89000862840634,915.9,939.12,926.0521855920676,42.4,903.1514387538396,152.1576371863997,29.89001532136705,915.9,939.12,926.0521946204316,42.4,903.1514065096547,152.15763708836332,29.890015311640237
-65851177.53485692,204631577607.89484,0.3343678772034333,1.0758784398201927e-05,5.112670588598358e-09,898.1789986026363,23.527673122056555,0.0118458939539987,914.0,934.17,926.1980315769796,44.38,903.122365936991,152.2907634877405,29.90832013160972,915.69,938.55,926.05220751354,44.13,903.1513586955704,152.2908571088438,29.908327264884853,915.69,938.55,926.05219608533,44.13,903.1513315533994,152.2908570211979,29.908327256024457
-62196566.9950705,231051680565.36295,0.3199907402487441,8.81934223535693e-06,5.0372640924203055e-09,1002.3240406927288,22.937476991619643,0.013024473427577,913.53,932.9,926.1980315769796,45.5,903.122365936991,152.0157403190951,29.868675188224916,915.48,938.0,926.051997692824,45.24,903.1515563258572,152.01582539098203,29.868681692306264,915.48,938.0,926.0519752742906,45.24,903.1515269245896,152.01582530529487,29.868681683283505
-71649200.18450066,207680753955.52863,0.2667304403924532,1.300011832627415e-05,4.762258136132439e-09,819.1766502521831,15.189930246789316,0.0152635334604344,911.82,928.24,926.1980315769796,44.62,903.122365936991,152.53728133298247,29.927628785575504,913.98,933.92,926.0508291970684,44.37,903.1514834888042,152.5373819227894,29.9276359198184,913.98,933.92,926.0508458804088,44.37,903.151446871598,152.53738179629048,29.92763590513493
-79241829.3055648,219216557931.97543,0.3250019391132598,1.0141321002281724e-05,4.808544801033853e-09,1031.065496517835,25.95491118328252,0.0136701159940214,913.93,933.98,926.1980315769796,41.93,903.122365936991,152.15754879297253,29.89000862840623,915.9,939.12,926.0521855920676,41.69,903.1514387538396,152.15763718639974,29.89001532136642,915.9,939.12,926.0521946204316,41.69,903.1514065096547,152.15763708836334,29.89001531163877
-76945547.68151179,198078935527.9256,0.3573705540999884,9.53019906513019e-06,4.841501066749567e-09,826.928795736078,23.59391989813483,0.0128853832901711,914.49,935.52,926.1980315769796,36.83,903.122365936991,152.08013248618644,29.8855857708514,916.52,940.81,926.0527522160507,36.62,903.1513767819444,152.08021833388526,29.885592465296483,916.52,940.81,926.052769421086,36.62,903.1513422769004,152.08021823177876,29.885592454226803
-66319155.23255695,237220037555.3981,0.3479252403710929,1.0146064841407616e-05,5.695733977792954e-09,876.4171033777213,17.72055613638615,0.0145179078325525,912.22,929.33,926.1980315769796,55.04,903.122365936991,152.3027899682713,29.90959531062174,914.19,934.51,926.0521205104574,54.73,903.1513947522064,152.30288638533273,29.90960281856252,914.19,934.51,926.0521141867468,54.73,903.1513621829612,152.30288627715558,29.90960280548301
-74338665.2735727,204481057952.35345,0.3072164646813834,1.0751973456759363e-05,5.455475381349204e-09,1034.372938662373,23.0922282479219,0.0100363402574715,913.6,933.08,926.198011339298,41.13,903.1223682008756,152.34571287044065,29.908020786811583,914.94,936.53,926.0514638690796,40.9,903.1514570826808,152.34580992272504,29.90802805878276,914.94,936.53,926.0514752527372,40.9,903.1514329006856,152.34580984204354,29.908028048863667
-71385322.90107545,203647572485.60724,0.3469053114304731,1.0543012594561028e-05,4.4045501646599906e-09,1088.6398930838882,23.75414436045406,0.0127917400190582,913.63,933.16,926.1980315769796,40.96,903.122365936991,152.14612022306213,29.89507450776245,915.61,938.35,926.0527742543064,40.73,903.1513480433032,152.14620638773758,29.89508108585285,915.61,938.35,926.0527947747576,40.73,903.1513158859684,152.14620629213226,29.895081075163212
-66009636.33012409,188433311158.71155,0.3192049862225719,8.700520938729343e-06,4.426878012802474e-09,906.9235498856316,23.01980568857953,0.0128425576465612,914.04,934.28,926.1980315769796,31.8,903.122365936991,151.9001600131706,29.856323677238624,916.04,939.49,926.0522338594584,31.62,903.1515703958167,151.90023897358188,29.85632967068522,916.04,939.49,926.052255783028,31.62,903.1515388502868,151.90023888829128,29.85632966082636
-69721529.98971221,210176451830.59775,0.3172804620698796,1.0705736002640434e-05,3.974713042120761e-09,888.9761422945822,20.75406415207808,0.0122672170008277,913.63,933.17,926.1980315769796,40.79,903.122365936991,152.09810708873675,29.885032986348723,915.56,938.2,926.0524504666068,40.56,903.1514286039858,152.09819025549638,29.88503914768428,915.56,938.2,926.0524610373004,40.56,903.1514008560928,152.09819017609152,29.88503913875179
-55614712.776057854,164334566319.6055,0.348671939031484,1.0297390178746412e-05,4.699835119494134e-09,886.1396496725829,19.09250261954516,0.0143817736700131,912.54,930.21,926.1980315769796,33.72,903.122365936991,152.16097317913872,29.89582087662373,914.52,935.39,926.052645677938,33.53,903.151381393567,152.1610610808678,29.895827637701476,914.52,935.39,926.0526491168434,33.53,903.1513524640284,152.16106099322576,29.89582762739716
-69290795.34359343,219915345479.14453,0.3033352489881046,8.705339602233964e-06,5.529053765378133e-09,822.1770412624514,23.85161958726965,0.0124348223479765,913.81,933.64,926.1980315769796,40.93,903.122365936991,152.0804509139102,29.87154227436289,915.4,937.77,926.0514173227832,40.71,903.1516037890516,152.08054016702218,29.871549053739685,915.4,937.77,926.0514335818106,40.71,903.1515850244692,152.08054010973993,29.87154904784001
-75684184.88223366,189278679383.7837,0.2936452805420616,9.029289378836058e-06,6.246313634765334e-09,716.0743057233632,22.1874004403694,0.0131404372011804,913.44,932.66,926.1980315769796,33.23,903.122365936991,152.24123846326088,29.88706779823203,915.02,936.75,926.0508446307751,33.04,903.151620117038,152.24133581709435,29.88707517010865,915.02,936.75,926.0508508824768,33.04,903.1515994147724,152.24133574819953,29.887075162317288
-72082636.4164458,185453904026.52615,0.340762358828673,1.086805373590122e-05,5.564650663253426e-09,950.7663414688298,26.45783772534921,0.0124189237632869,913.89,933.87,926.198011339298,38.4,903.1223682008756,152.37923200908145,29.919258264261032,915.43,937.84,926.0521349944078,38.19,903.1513388648832,152.3793301706628,29.91926581587342,915.43,937.84,926.052104541269,38.19,903.1513054121348,152.37933005731364,29.919265802269724
-66972739.45916622,189054629310.5839,0.2479168183501433,1.0722006362347364e-05,5.031410422109549e-09,923.0278764040168,26.334659688823805,0.0139697852361677,914.34,935.09,926.1980315769796,34.52,903.122365936991,152.27253703928494,29.8880660631662,916.35,940.36,926.0505839939976,34.32,903.1516319237836,152.2726306298712,29.888072721117528,916.35,940.36,926.0505953949972,34.32,903.1515994215204,152.27263052593054,29.888072710080863
-79259698.19380087,201877874279.04065,0.2719816143814295,1.1837786704342113e-05,5.654947866425336e-09,959.5107691774564,24.349994479446472,0.0123184393469517,914.68,936.02,926.1980315769796,40.12,903.122365936991,152.52531722275572,29.92262819188401,916.77,941.48,926.0506178183858,39.89,903.1514809223124,152.52542093901982,29.922635708114804,916.77,941.48,926.0506459916976,39.89,903.1514392592936,152.52542079060248,29.92263569146661
-72536121.4325582,224295232263.7652,0.3073928677246585,1.0192458195334376e-05,5.090394507041484e-09,991.839366002206,22.18483944930816,0.0123043506619695,913.54,932.92,926.1980315769796,44.86,903.122365936991,152.21041354121022,29.892005339896684,915.4,937.76,926.0517018757208,44.61,903.151496832746,152.21050492871854,29.89201218898872,915.4,937.76,926.051679712495,44.61,903.1514684816532,152.21050483977675,29.89201217893375
-75742445.4554647,185780961617.97937,0.2564882801081835,9.536172395903649e-06,4.942389098719079e-09,712.6570509425319,24.77915067520413,0.011565016884773,915.27,937.62,926.1980315769796,29.23,903.122365936991,152.09738492078378,29.867903174863923,917.07,942.28,926.0509284969686,29.07,903.1516571391738,152.09747255800266,29.867909502593,917.07,942.28,926.0509318891758,29.07,903.1516276306264,152.09747246971452,29.867909493462843
-80164537.15251042,181421176147.5729,0.3059833843978536,1.0084809685616952e-05,4.584848079487627e-09,952.1713184323056,26.61471939198172,0.0113784351517322,914.56,935.69,926.1980315769796,29.57,903.122365936991,152.11343408592126,29.881542368249303,916.15,939.8,926.0519560393686,29.4,903.151486500763,152.11352031957827,29.881548785925816,916.15,939.8,926.0519750850466,29.4,903.1514660604984,152.11352025904887,29.881548779496114
-72263546.53731503,181339099145.9693,0.3078084425940637,1.020414178727025e-05,5.7599250730078435e-09,1031.7522617607938,24.531161584336303,0.0116532679499909,914.0,934.17,926.198011339298,34.18,903.1223682008756,152.32111975066258,29.90322102604489,915.7,938.6,926.0513571907914,33.99,903.1514846843352,152.32121730305917,29.90322839203089,915.7,938.6,926.0513563715904,33.99,903.15146227927,152.3212172279923,29.903228384764155
-64329821.86040077,176643501507.4181,0.292213205924486,1.077395166215584e-05,4.441909835664097e-09,1015.5254386813588,24.730797152019672,0.0129543801606087,913.83,933.71,926.1980315769796,32.76,903.122365936991,152.183494225386,29.888830888124776,915.71,938.61,926.0517584185422,32.58,903.151499183988,152.18358219248393,29.88883732052285,915.71,938.61,926.051754139576,32.58,903.1514680687144,152.18358209853153,29.888837310040977
-67848545.23809482,205777743190.06796,0.3465383354482038,1.0844404107089776e-05,5.423946696332541e-09,874.3995540224748,22.97232062418137,0.0139806961709682,913.95,934.05,926.1980315769796,46.08,903.122365936991,152.35309558782393,29.917723378422565,916.12,939.73,926.052289653066,45.82,903.1513082946155,152.3531922642141,29.91773083387316,916.12,939.73,926.05230584398,45.82,903.1512715345534,152.35319214142334,29.91773082032536
-70635648.50821665,195683043552.5717,0.2806961945070868,1.0182970466009728e-05,4.886232638672574e-09,992.8142816401328,20.46238467541648,0.0136760156994732,913.0,931.47,926.1980315769796,35.4,903.122365936991,152.17585293044576,29.8831246050038,915.18,937.17,926.0513022763414,35.21,903.1515881539982,152.17594267793086,29.88313117687336,915.18,937.17,926.0513070537676,35.21,903.1515572276415,152.17594258294895,29.883131166506743
-67068263.69875961,179357982326.29767,0.3176838749804236,1.1137040758910368e-05,4.287610652460473e-09,935.8159377444958,24.85561052824635,0.0136438901555139,913.91,933.93,926.1980315769796,34.58,903.122365936991,152.2075328544059,29.89810224225793,915.84,938.97,926.0523177486044,34.38,903.1513885699771,152.2076206533384,29.8981087584488,915.84,938.97,926.05231852556,34.38,903.1513566516484,152.20762055677886,29.89810874745721
-79061244.45442311,176851721742.92767,0.2811421710533007,1.0100850839833816e-05,4.8606669755405e-09,841.9041409915599,26.47750050910134,0.013808994625338,914.23,934.8,926.1980315769796,28.12,903.122365936991,152.16056149991303,29.88135325012528,916.04,939.49,926.051335197049,27.96,903.151569493,152.160650594474,29.881359776315865,916.04,939.49,926.0513610196753,27.96,903.1515404603268,152.16065050590015,29.8813597665356
-73096824.89911509,179917402754.18338,0.3101885622917296,9.394617889226225e-06,4.149562992923085e-09,872.562407928722,18.37706822445392,0.0101872158603409,912.76,930.79,926.1980315769796,28.71,903.122365936991,151.9489899948109,29.86276914724249,914.05,934.13,926.0522142512812,28.55,903.1515621703234,151.94906941470109,29.86277507596608,914.05,934.13,926.0522121467384,28.55,903.1515485791624,151.94906937773,29.86277507187885
-79259698.19380087,201877874279.04065,0.2719816143814295,1.1837786704342113e-05,5.654947866425336e-09,959.5107691774564,24.349994479446472,0.0123184393469517,914.04,934.28,926.1980315769796,40.12,903.122365936991,152.52531722275572,29.92262819188401,915.84,938.96,926.050593787055,39.89,903.1514928701944,152.52542098158185,29.9226357111126,915.84,938.96,926.0506031605678,39.89,903.1514641886672,152.52542087940895,29.922635700621548
