total_iterations,E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2,iteration3_avg_fuel_temp,iteration3_max_fuel_temp,iteration3_max_monolith_temp,iteration3_max_global_stress,iteration3_monolith_new_temperature,iteration3_Hcore_after,iteration3_wall2
3,-69892826.05958946,232925137733.30865,0.2555003285286856,9.57881030105055e-06,5.105831434671801e-09,1002.7449113769434,21.399221001876004,0.014940656361617606,912.63,930.45,926.1980315769796,42.81,903.122365936991,152.12979965817348,29.871010465123707,914.71,935.91,926.0507309871566,42.57,903.1517116994113,152.1298891616812,29.87101693714968,914.71,935.91,926.0507416894618,42.57,903.1516825234233,152.12988907269485,29.871016927378168
3,-60604231.43103984,216273601542.49966,0.29191539442430725,1.0562947673100844e-05,3.923826439416478e-09,967.4387130206692,20.800809812495313,0.015514507862881926,912.51,930.13,926.1980315769796,42.58,903.122365936991,152.07047003532386,29.876658748469296,914.67,935.79,926.0520195814229,42.34,903.1515379341578,152.07055242113228,29.876664737025145,914.67,935.79,926.0520318377604,42.34,903.15150699241,152.0705523337479,29.876664728257172
3,-72815747.2679467,169124957991.0036,0.3286095983079515,9.189464953045225e-06,5.504407518952428e-09,1039.3877567542522,24.6790186982614,0.012042058684798063,914.04,934.28,926.1980315769796,28.85,903.122365936991,152.1420176102014,29.88479681651301,915.85,938.99,926.0519032536945,28.69,903.1514902008312,152.1421084047504,29.88480381839488,915.85,938.99,926.0518948427356,28.69,903.1514640315171,152.1421083231672,29.884803809734098
3,-58412119.4138081,200438938483.90128,0.27493691077344673,9.347874468365092e-06,5.186892202495377e-09,800.2510111568406,25.80530389732964,0.014346763160538924,915.23,937.5,926.1980315769796,37.81,903.122365936991,152.1117268505248,29.872042127979878,917.6,943.72,926.0511157164825,37.6,903.1516168925995,152.1118158007386,29.87204867417608,917.6,943.72,926.0511710151782,37.6,903.1515750202462,152.11181567340648,29.872048661730847
3,-65937205.619158246,197013214891.92264,0.3224838974790634,1.1248487029591825e-05,5.325145183168357e-09,970.0846023156766,23.629259863153447,0.012582066777930188,913.99,934.14,926.1980315769796,43.11,903.122365936991,152.39173287153258,29.91824402481145,915.92,939.19,926.0518752293868,42.87,903.1513622269746,152.3918305804779,29.91825139500113,915.92,939.19,926.0518704600578,42.87,903.151323525241,152.39183045006354,29.91825137972821
3,-68481052.72710766,215039913906.84036,0.3696983764351786,1.121608734985784e-05,5.3625780218973064e-09,1011.8616010650742,21.526558007237306,0.014048923182981597,912.96,931.36,926.1980315769796,51.68,903.122365936991,152.3934447313653,29.928739770259728,915.06,936.85,926.052779024014,51.39,903.1512229201545,152.39354217192036,29.92874739271184,915.06,936.85,926.0527969600383,51.39,903.151185786095,152.3935420465298,29.928747378986603
3,-60799849.96890013,206633763901.6379,0.3388724521356298,1.0769926160199905e-05,4.513192535550396e-09,781.5955660596449,25.364593364253214,0.012784069942852269,915.41,938.0,926.1980315769796,45.09,903.122365936991,152.19456690841125,29.899473030660534,917.53,943.54,926.0526240158185,44.84,903.1513152794356,152.19465495470206,29.899479706999994,917.53,943.54,926.0526690623084,44.84,903.151277501138,152.19465483980275,29.89947969468941
3,-64357685.163705595,173488539568.6774,0.29516914326585564,1.061842792582978e-05,4.757218129801632e-09,913.3409425023177,18.85256029677045,0.013898141676700905,912.82,930.97,926.1980315769796,32.3,903.122365936991,152.21381620552606,29.891745780750075,915.02,936.75,926.0516093399578,32.12,903.1515168562186,152.21390644991706,29.891752430731625,915.02,936.75,926.051624805517,32.12,903.1514854368465,152.21390635264945,29.89175242121156
3,-74739150.70013574,166309702973.63504,0.3094395197228821,8.633018621891569e-06,5.950774321083933e-09,1018.9364621076365,24.823811054148912,0.014316608504251739,913.29,932.25,926.1980315769796,26.52,903.122365936991,152.13938783789607,29.878275978988924,915.18,937.18,926.0512972460058,26.37,903.1516013385251,152.13948066166893,29.87828309807356,915.18,937.18,926.051304494905,26.37,903.15157425359,152.13948057567228,29.87828308858268
3,-79061244.45442311,176851721742.92767,0.2811421710533007,1.1177380480469405e-05,4.404087731252355e-09,841.9041409915599,26.47750050910134,0.013808994625338059,914.23,934.8,926.1980315769796,29.41,903.122365936991,152.231981628013,29.89310328597048,916.04,939.49,926.0515452270457,29.24,903.1514971192978,152.23207100362538,29.893109741025555,916.04,939.49,926.0515409131727,29.24,903.1514675710519,152.23207091296987,29.89310973142713
3,-68897766.06259401,168749507703.3935,0.3299389455561885,1.0389914292393529e-05,5.504407518952428e-09,1043.1720871199718,25.84944655684534,0.013465057490710244,913.45,932.67,926.1980315769796,32.32,903.122365936991,152.30464050801638,29.907102753567564,915.15,937.11,926.0519119850437,32.14,903.151412830765,152.30473629176194,29.907110080525072,915.15,937.11,926.0519062238242,32.14,903.1513855663405,152.3047362018553,29.907110071299087
3,-74349127.43770367,206737215311.81848,0.36785710095075785,8.637941539932651e-06,6.182864579193425e-09,889.984800578717,23.77731622061119,0.014159621666378781,913.89,933.87,926.1980315769796,41.58,903.122365936991,152.17788196976522,29.893627322302244,915.98,939.34,926.0522664436877,41.35,903.1514156384623,152.17797635550107,29.893634903202436,915.98,939.34,926.0522762726176,41.35,903.1513791172515,152.1779762368386,29.893634890502362
