iter1_output,iter2_output,output_short,pred_delta_mean,pred_delta_std,pred_var_ratio_2to1,pred_spearman_rho,pred_spearman_p,pred_epistemic_iter1_mean,pred_epistemic_iter2_mean,pred_aleatoric_iter1_mean,pred_aleatoric_iter2_mean,true_delta_mean,true_spearman_rho
iteration1_avg_fuel_temp,iteration2_avg_fuel_temp,avg_fuel_temp,-14.782019930357073,5.213405259950353,0.20831446110016694,0.9777931371499932,5.380107717656275e-296,2.94893713433778,1.1560656690338385,5.828378334318077,2.803679588231007,-14.891540229885061,0.9301140896776523
iteration1_max_fuel_temp,iteration2_max_fuel_temp,max_fuel_temp,-28.89584683337297,9.45451774729322,0.2271766772495254,0.9682466280411338,8.000382675199745e-263,5.413839810073258,2.2179867897756202,10.108464188647845,5.195468818504034,-28.402229885057473,0.9291351350609839
iteration1_max_monolith_temp,iteration2_max_monolith_temp,max_monolith_temp,-31.510329209922528,9.535556216666668,0.22619783439979574,0.9717043820084831,1.6838582816883057e-273,6.089752375767949,2.5074271882607144,11.418841570383954,5.81898598416945,-31.02266666666666,0.9298619404330405
iteration1_max_global_stress,iteration2_max_global_stress,max_global_stress,-39.891311729797,15.69645082907643,0.5223637414438254,0.9594038282838385,3.8301285106375445e-240,15.665954417503064,11.063258608850495,21.86905282276315,16.18050468763246,-41.84662068965517,0.9658579610033272
iteration1_monolith_new_temperature,iteration2_monolith_new_temperature,monolith_new_temperature,-4.4168227962491935,1.9164127612363941,0.14354020095299344,0.9783688463336118,1.9416554231695987e-298,1.0900939408364687,0.34858767378737715,1.9432077550225475,0.7862667101222524,-4.5184706435366815,0.9298465431649156
iteration1_Hcore_after,iteration2_Hcore_after,Hcore_after,-0.03164511404917077,0.04141607894974199,2.7692395188982264,0.9808380249719874,1.018422271265755e-309,0.15099649239907276,0.20887544159533336,0.3479537266567528,0.6129104060731627,0.014633052096157577,0.9931510092055812
iteration1_wall2,iteration2_wall2,wall2,-0.003105983872753528,0.0016496182300914264,1.1123274856996985,0.9968998592581297,0.0,0.0076693626287241325,0.008536998408260993,0.010484366611481116,0.010717708301993107,-0.0034456143158778335,0.9970928817077953
