model_id,ood_feature,split,n,feat_lo,feat_hi,epistemic_std_mean,aleatoric_std_mean,MAE_mean,RMSE_mean,R2_mean,PICP_mean,MPIW_mean,CRPS_mean
bnn-phy-mono,E_intercept,in_dist,2452,174710121234.25143,224909425156.1501,2.053972299355906,4.0396107517378725,2.5963701797477805,3.4426262913024512,0.6716800088546112,0.9665579119086462,15.016798597142895,1.9263757311478784
bnn-phy-mono,E_intercept,ood,604,174710121234.25143,224909425156.1501,2.398199580428767,4.4726622945439765,2.7413184537032893,3.8425991005429054,0.7660743742395376,0.9834437086092714,16.814347248400004,2.0447955611757673
bnn-phy-mono,alpha_base,in_dist,2449,8.73236294708327e-06,1.1359065143018796e-05,1.9851227221522474,4.0512589714277265,2.6740762585663167,3.599481251133957,0.683712031559611,0.9662991697291411,14.953827310880218,1.9632523588086364
bnn-phy-mono,alpha_base,ood,607,8.73236294708327e-06,1.1359065143018796e-05,2.2891632918660885,4.305685596633145,2.526742676220514,3.35413224285707,0.6458467303784686,0.9831960461285009,16.142806533662185,1.9187549609216528
bnn-phy-mono,nu,in_dist,2449,0.27252410950439665,0.3480259093238001,2.036169006696555,4.094457850693468,2.578403901750947,3.493091577695721,0.6678100768951739,0.970164693072002,15.167313812937573,1.9274520559425663
bnn-phy-mono,nu,ood,607,0.27252410950439665,0.3480259093238001,2.2510081952663255,4.236611806877043,2.7851477292961344,3.676034038707561,0.7305916230528819,0.9690280065897858,15.90434031005106,2.02480239065301
bnn-phy-mono,alpha_slope,in_dist,2456,4.357069137620041e-09,5.6506624928148705e-09,2.1004190234535733,4.0708304125871875,2.59379726273505,3.548889473493219,0.6658201390316469,0.9664766558089035,15.200870199199256,1.9484633132895115
bnn-phy-mono,alpha_slope,ood,600,4.357069137620041e-09,5.6506624928148705e-09,2.3762162543121366,4.254043892254124,2.6730058965049897,3.398652266289601,0.8061826697326453,0.9817777777777777,16.14522189756887,1.9478856994213405
