iter1_output,iter2_output,output_short,pred_delta_mean,pred_delta_std,pred_var_ratio_2to1,pred_spearman_rho,pred_spearman_p,pred_epistemic_iter1_mean,pred_epistemic_iter2_mean,pred_aleatoric_iter1_mean,pred_aleatoric_iter2_mean,true_delta_mean,true_spearman_rho
iteration1_avg_fuel_temp,iteration2_avg_fuel_temp,avg_fuel_temp,-14.68054036162639,5.734367789605228,0.24856186979215614,0.9416252172576883,7.674007327163063e-207,2.1124477901787673,0.8231429609313958,4.446293244415649,2.477286135596129,-14.891540229885061,0.9301140896776523
iteration1_max_fuel_temp,iteration2_max_fuel_temp,max_fuel_temp,-29.132422759498667,9.38543193987835,0.291298584066339,0.9433943311962067,1.19191271934899e-209,3.647795928391553,1.6017666145649043,7.915872226939712,4.636064417439245,-28.402229885057473,0.9291351350609839
iteration1_max_monolith_temp,iteration2_max_monolith_temp,max_monolith_temp,-30.355343371577227,10.962861214411523,0.2643657198948992,0.9458731317150886,9.653432866976014e-214,4.339457336309766,1.6904530329393663,9.267807213243985,5.275787847464013,-31.02266666666666,0.9298619404330405
iteration1_max_global_stress,iteration2_max_global_stress,max_global_stress,-42.90410649554433,14.74041449708371,0.49556063243919524,0.9623653264747792,3.996694698696716e-247,9.816644795178673,7.271096527267683,14.852454913130794,10.469273124769158,-41.84662068965517,0.9658579610033272
iteration1_monolith_new_temperature,iteration2_monolith_new_temperature,monolith_new_temperature,-4.4972418517007755,2.0041438779117877,0.1789340013000192,0.9466785997423086,4.1069369148586655e-215,0.7199567860763493,0.23667878549964722,1.4711276243062927,0.6933381427364934,-4.5184706435366815,0.9298465431649156
iteration1_Hcore_after,iteration2_Hcore_after,Hcore_after,-0.0070097592834208996,0.04009681941450057,1.5949661163832667,0.9912889908484254,0.0,0.08227765356439236,0.10924992303958285,0.11477692376286694,0.17771710236993973,0.014633052096157577,0.9931510092055812
iteration1_wall2,iteration2_wall2,wall2,-0.003353701349871618,0.0018009464862107946,0.9845283336188345,0.9969708570733797,0.0,0.004548030017739404,0.004541820227148709,0.004915604122873953,0.00487053923029866,-0.0034456143158778335,0.9970928817077953
